10.	7.964825800228261e-22	1.0141505788581027*(1.6171759756628648*^-7 + (0.007188438719005458*(-2.558343083298882*^-6*GeV^4 - 2.0972044301558256*^-8*GeV^2*mTv + 2.928799927987906*^-10*mTv^2))/GeV^4)	0.0010141505788581028*(0.00001760732001964532 + (0.010582958069330203*(0.00041936410422316957*GeV^4 - 2.097204430155826*^-6*GeV^2*mTv + 3.567394481705566*^-9*mTv^2))/GeV^4)	1.0141505788581029*^-6*(0.001762308244277438 + (0.010769783340291697*(0.045195221358834595*GeV^4 - 0.00020972044301558268*GeV^2*mTv + 3.310188433723831*^-7*mTv^2))/GeV^4)
11.	1.2723298599541455e-23	1.0972191083715284*(1.5305091154935672*^-7 + (0.007543876409631261*(-2.3647210842640306*^-6*GeV^4 - 2.011503699486097*^-8*GeV^2*mTv + 2.822282342039812*^-10*mTv^2))/GeV^4)	0.0010972191083715283*(0.000016939829463258998 + (0.011578197220237646*(0.00041335332028301526*GeV^4 - 2.0115036994860966*^-6*GeV^2*mTv + 3.4687619047022216*^-9*mTv^2))/GeV^4)	1.0972191083715283*^-6*(0.0016958134091005516 + (0.011803633713660385*(0.04447168154354732*GeV^4 - 0.0002011503699486097*GeV^2*mTv + 3.2212212895452626*^-7*mTv^2))/GeV^4)
12.	1.9445226439009917e-25	1.1772810610371747*(1.4462373801896124*^-7 + (0.007847760301358647*(-2.1776715729183147*^-6*GeV^4 - 1.9290397874024817*^-8*GeV^2*mTv + 2.7194616557317697*^-10*mTv^2))/GeV^4)	0.0011772810610371745*(0.000016291939966527445 + (0.012562201334550138*(0.0004074397017258894*GeV^4 - 1.9290397874024818*^-6*GeV^2*mTv + 3.3783601222678964*^-9*mTv^2))/GeV^4)	1.1772810610371745*^-6*(0.0016312839839754479 + (0.012829745885007699*(0.04376149940825297*GeV^4 - 0.00019290397874024824*GeV^2*mTv + 3.140197557917398*^-7*mTv^2))/GeV^4)
13.	2.8597940200694805e-27	1.254412861370964*(1.3645409834189031*^-7 + (0.008103495946271492*(-1.9970367015360627*^-6*GeV^4 - 1.8497142341973455*^-8*GeV^2*mTv + 2.6202300141937794*^-10*mTv^2))/GeV^4)	0.001254412861370964*(0.000015663243436106975 + (0.013535029034797098*(0.0004016217510759045*GeV^4 - 1.8497142341973458*^-6*GeV^2*mTv + 3.295768925346579*^-9*mTv^2))/GeV^4)	1.254412861370964*^-6*(0.0015686768114817977 + (0.013848146070372646*(0.04306444179346601*GeV^4 - 0.0001849714234197346*GeV^2*mTv + 3.066703613180667*^-7*mTv^2))/GeV^4)
14.	4.0661282946777923e-29	1.3286892333283347*(1.2855647668343815*^-7 + (0.008314382382016655*(-1.8226612628725284*^-6*GeV^4 - 1.773431082250426*^-8*GeV^2*mTv + 2.524482280435251*^-10*mTv^2))/GeV^4)	0.0013286892333283348*(0.000015053336129237587 + (0.014496739264863116*(0.00039589800658871194*GeV^4 - 1.7734310822504263*^-6*GeV^2*mTv + 3.2205838640502033*^-9*mTv^2))/GeV^4)	1.3286892333283346*^-6*(0.0015079493623367172 + (0.014858860601790341*(0.04238028055972608*GeV^4 - 0.0001773431082250427*GeV^2*mTv + 3.0003414746471804*^-7*mTv^2))/GeV^4)
14.999999999999998	5.610406887504423e-31	1.4001832355684172*(1.2094210920655173*^-7 + (0.008483604611838839*(-1.6543926617027917*^-6*GeV^4 - 1.7000968268378807*^-8*GeV^2*mTv + 2.432115979760629*^-10*mTv^2))/GeV^4)	0.0014001832355684171*(0.000014461818714156802 + (0.015447391276741902*(0.00039026704126028563*GeV^4 - 1.7000968268378811*^-6*GeV^2*mTv + 3.1524158379917658*^-9*mTv^2))/GeV^4)	1.4001832355684174*^-6*(0.0014490597323360414 + (0.015861915924329777*(0.04170879246995554*GeV^4 - 0.00017000968268378815*GeV^2*mTv + 2.9407283983956213*^-7*mTv^2))/GeV^4)
16.	7.53585720186665e-33	1.4689662960182526*(1.1361926980984115*^-7 + (0.008614227849138748*(-1.4920808864979656*^-6*GeV^4 - 1.629620367628127*^-8*GeV^2*mTv + 2.343031245012099*^-10*mTv^2))/GeV^4)	0.0014689662960182524*(0.000013888296326671639 + (0.016387044617508114*(0.00038472746185674655*GeV^4 - 1.629620367628127*^-6*GeV^2*mTv + 3.0908906935646052*^-9*mTv^2))/GeV^4)	1.4689662960182525*^-6*(0.0013919666391808178 + (0.016857338593164087*(0.041049759074089226*GeV^4 - 0.00016296203676281277*GeV^2*mTv + 2.887496475999042*^-7*mTv^2))/GeV^4)
17.	9.879466530487858e-35	1.5351082457505414*(1.065935490542903*^-7 + (0.008709193320213752*(-1.335578481239281*^-6*GeV^4 - 1.5619129608583677*^-8*GeV^2*mTv + 2.257130762631663*^-10*mTv^2))/GeV^4)	0.0015351082457505418*(0.000013332378622959777 + (0.017315759116504296*(0.0003792779079649663*GeV^4 - 1.5619129608583676*^-6*GeV^2*mTv + 3.03564882809866*^-9*mTv^2))/GeV^4)	1.5351082457505416*^-6*(0.0013366294191923518 + (0.017845155270673*(0.0404029665959487*GeV^4 - 0.0001561912960858368*GeV^2*mTv + 2.8402922401164805*^-7*mTv^2))/GeV^4)
18.	1.2669526477281175e-36	1.5986773521881514*(9.986812366100197*^-8 + (0.008771315437498593*(-1.1847405173706296*^-6*GeV^4 - 1.496888172185716*^-8*GeV^2*mTv + 2.1743197195349083*^-10*mTv^2))/GeV^4)	0.0015986773521881516*(0.000012793679828671565 + (0.018233594872740334*(0.0003739170510636822*GeV^4 - 1.4968881721857159*^-6*GeV^2*mTv + 2.9863448008248427*^-9*mTv^2))/GeV^4)	1.598677352188152*^-6*(0.0012830080239191154 + (0.018825392723577198*(0.039768205822333626*GeV^4 - 0.0001496888172185716*GeV^2*mTv + 2.7987762768796006*^-7*mTv^2))/GeV^4)
18.999999999999996	1.5923463841965576e-38	1.659740351648365*(9.344401458751898*^-8 + (0.008803280172887507*(-1.0394245658901156*^-6*GeV^4 - 1.4344618302068537*^-8*GeV^2*mTv + 2.0945057507888298*^-10*mTv^2))/GeV^4)	0.0016597403516483654*(0.000012271818784405 + (0.01914061224250276*(0.0003686435936148645*GeV^4 - 1.4344618302068537*^-6*GeV^2*mTv + 2.9426469505789543*^-9*mTv^2))/GeV^4)	1.6597403516483653*^-6*(0.0012310630166388076 + (0.019798077820104423*(0.03914527199430317*GeV^4 - 0.00014344618302068542*GeV^2*mTv + 2.76262284500586*^-7*mTv^2))/GeV^4)
20.	1.964609319182954e-40	1.718362481239606*(8.732033222103807*^-8 + (0.008807644476670954*(-8.994906695811972*^-7*GeV^4 - 1.3745519806401948*^-8*GeV^2*mTv + 2.0175988880861017*^-10*mTv^2))/GeV^4)	0.0017183624812396063*(0.000011766418987626533 + (0.02003687182717142*(0.00036345626817507217*GeV^4 - 1.374551980640195*^-6*GeV^2*mTv + 2.9042370201768995*^-9*mTv^2))/GeV^4)	1.718362481239606*^-6*(0.0011807555687588073 + (0.020763237527186902*(0.03853396470062003*GeV^4 - 0.00013745519806401956*GeV^2*mTv + 2.731519501570058*^-7*mTv^2))/GeV^4)
21.	2.3828396944633066e-42	1.774607510123137*(8.149450767471496*^-8 + (0.008786836602340116*(-7.648013153839423*^-7*GeV^4 - 1.3170788411645462*^-8*GeV^2*mTv + 1.9435115090082162*^-10*mTv^2))/GeV^4)	0.0017746075101231374*(0.00001127710863111057 + (0.020922434461240737*(0.000358353836526539*GeV^4 - 1.3170788411645462*^-6*GeV^2*mTv + 2.870809787393263*^-9*mTv^2))/GeV^4)	1.7746075101231375*^-6*(0.0011320474561182575 + (0.021720898907689946*(0.03793408777333044*GeV^4 - 0.00013170788411645467*GeV^2*mTv + 2.7051667343663746*^-7*mTv^2))/GeV^4)
22.	2.8446903646649705e-44	1.8285377701519936*(7.596250954854946*^-8 + (0.008743157211077622*(-6.352214069069494*^-7*GeV^4 - 1.2619647569082803*^-8*GeV^2*mTv + 1.8721582870699558*^-10*mTv^2))/GeV^4)	0.001828537770151994*(0.000010803520637971137 + (0.021797361200543226*(0.00035333508882773166*GeV^4 - 1.2619647569082806*^-6*GeV^2*mTv + 2.842072702475605*^-9*mTv^2))/GeV^4)	1.8285377701519939*^-6*(0.0010849010551949477 + (0.022671089117671475*(0.03734544918545322*GeV^4 - 0.00012619647569082811*GeV^2*mTv + 2.6832776007933654*^-7*mTv^2))/GeV^4)
23.	3.3463697307192753e-46	1.8802141858991763*(7.071904582829927*^-8 + (0.008678781142236493*(-5.106182370804738*^-7*GeV^4 - 1.2091341565830799*^-8*GeV^2*mTv + 1.803456142537694*^-10*mTv^2))/GeV^4)	0.0018802141858991763*(0.000010345292693359221 + (0.02266171331067265*(0.0003483988427831234*GeV^4 - 1.2091341565830801*^-6*GeV^2*mTv + 2.8177455321271622*^-9*mTv^2))/GeV^4)	1.8802141858991762*^-6*(0.0010392793392201773 + (0.02361383540367213*(0.036767860950751206*GeV^4 - 0.00012091341565830802*GeV^2*mTv + 2.6655773731946644*^-7*mTv^2))/GeV^4)
24.	3.8827053054514164e-48	1.9296963040869088*(6.575775085270471*^-8 + (0.008595759747582782*(-3.908614609512638*^-7*GeV^4 - 1.158513509256312*^-8*GeV^2*mTv + 1.7373241940140453*^-10*mTv^2))/GeV^4)	0.001929696304086909*(9.902067272899526*^-6 + (0.02351555225560429*(0.00034354394283192806*GeV^4 - 1.1585135092563122*^-6*GeV^2*mTv + 2.797560009890953*^-9*mTv^2))/GeV^4)	1.929696304086909*^-6*(0.0009951458742047095 + (0.02454916510003577*(0.036201139025558764*GeV^4 - 0.00011585135092563122*GeV^2*mTv + 2.6518031905884575*^-7*mTv^2))/GeV^4)
24.999999999999996	4.44726595590137e-50	1.9770423224285392*(6.107135748834716*^-8 + (0.008496023697607217*(-2.758230686196428*^-7*GeV^4 - 1.1100312817561452*^-8*GeV^2*mTv + 1.6736837107814296*^-10*mTv^2))/GeV^4)	0.001977042322428539*(9.473491667940425*^-6 + (0.02435893968650992*(0.00033876925935554105*GeV^4 - 1.110031281756145*^-6*GeV^2*mTv + 2.7812594928685643*^-9*mTv^2))/GeV^4)	1.9770423224285393*^-6*(0.0009524648148789144 + (0.02547710562626012*(0.03564510321263879*GeV^4 - 0.00011100312817561458*GeV^2*mTv + 2.6417037167191067*^-7*mTv^2))/GeV^4)
26.	5.032535867605932e-52	2.022309117894438*(5.6651854819232065*^-8 + (0.008381386177861737*(-1.6537735831933408*^-7*GeV^4 - 1.0636178967035336*^-8*GeV^2*mTv + 1.61245806589715*^-10*mTv^2))/GeV^4)	0.002022309117894438*(9.059218007690936*^-6 + (0.025191937430765088*(0.0003340736879034355*GeV^4 - 1.0636178967035335*^-6*GeV^2*mTv + 2.768598624707261*^-9*mTv^2))/GeV^4)	2.022309117894438*^-6*(0.0009112009005501563 + (0.026397684484377227*(0.03509957706704333*GeV^4 - 0.00010636178967035342*GeV^2*mTv + 2.635038804364618*^-7*mTv^2))/GeV^4)
27.	5.630130905517526e-54	2.0655522744130472*(5.2490631790430535*^-8 + (0.008253546402108992*(-5.940090964053368*^-8*GeV^4 - 1.0192056911652183*^-8*GeV^2*mTv + 1.5535726900326024*^-10*mTv^2))/GeV^4)	0.0020655522744130474*(8.658903278318383*^-6 + (0.026014607481146094*(0.0003294561484372631*GeV^4 - 1.0192056911652188*^-6*GeV^2*mTv + 2.7593430047893036*^-9*mTv^2))/GeV^4)	2.0655522744130476*^-6*(0.0008713194508804552 + (0.02731092925636363*(0.034564387803951546*GeV^4 - 0.00010192056911652195*GeV^2*mTv + 2.6315791658339367*^-7*mTv^2))/GeV^4)
28.	6.231046390096821e-56	2.10682611001801*(4.857860734694437*^-8 + (0.008114093377144195*(4.222744310328767*^-8*GeV^4 - 9.767288759219367*^-9*GeV^2*mTv + 1.4969550260492875*^-10*mTv^2))/GeV^4)	0.0021068261100180103*(8.272209339080436*^-6 + (0.026827011985214505*(0.0003249155845929101*GeV^4 - 9.767288759219366*^-7*GeV^2*mTv + 2.7532688635577475*^-9*mTv^2))/GeV^4)	2.10682611001801*^-6*(0.000832786361587406 + (0.028216867601579796*(0.03403936620845933*GeV^4 - 0.00009767288759219371*GeV^2*mTv + 2.6311060495883955*^-7*mTv^2))/GeV^4)
29.	6.82592439301627e-58	2.1461837034521007*(4.490634768487167*^-8 + (0.007964509861513739*(1.3962663736434655*^-7*GeV^4 - 9.361234953460331*^-9*GeV^2*mTv + 1.442534484304317*^-10*mTv^2))/GeV^4)	0.002146183703452101*(7.898802935564936*^-6 + (0.027629213234886745*(0.0003204509629602624*GeV^4 - 9.361234953460333*^-7*GeV^2*mTv + 2.7501627439132212*^-9*mTv^2))/GeV^4)	2.146183703452101*^-6*(0.0007955681000713119 + (0.029115527254238775*(0.03352434654729487*GeV^4 - 0.0000936123495346034*GeV^2*mTv + 2.633410922921922*^-7*mTv^2))/GeV^4)
29.999999999999996	7.405328461094805e-60	2.1836769202384976*(4.1464171285902874*^-8 + (0.007806176467065*(2.3291340870483048*^-7*GeV^4 - 8.97327387882728*^-9*GeV^2*mTv + 1.390242398678148*^-10*mTv^2))/GeV^4)	0.002183676920238498*(7.538355710110679*^-6 + (0.028421273656186265*(0.0003160612723804324*GeV^4 - 8.97327387882728*^-7*GeV^2*mTv + 2.7498211886165822*^-9*mTv^2))/GeV^4)	2.1836769202384975*^-6*(0.0007596317009714496 + (0.030006936020903666*(0.033019166482434484*GeV^4 - 0.00008973273878827284*GeV^2*mTv + 2.638295160634935*^-7*mTv^2))/GeV^4)
31.	7.960014133610792e-62	2.2193564382297026*(3.8242242441641646*^-8 + (0.00764037585836579*(3.222023169960006*^-7*GeV^4 - 8.602801471292823*^-9*GeV^2*mTv + 1.3400119833173035*^-10*mTv^2))/GeV^4)	0.002219356438229703*(7.190544209482133*^-6 + (0.02920325579917628*(0.0003117455232602039*GeV^4 - 8.602801471292819*^-7*GeV^2*mTv + 2.7520504336325726*^-9*mTv^2))/GeV^4)	2.219356438229703*^-6*(0.0007249447616543474 + (0.030891121778013793*(0.032523666986593425*GeV^4 - 0.00008602801471292825*GeV^2*mTv + 2.6455697396371694*^-7*mTv^2))/GeV^4)
32.	8.481184629601159e-64	2.253271772644254*(3.52306539942629*^-8 + (0.007468297010574509*(4.076057724716859*^-7*GeV^4 - 8.24923083506368*^-9*GeV^2*mTv + 1.2917782900848806*^-10*mTv^2))/GeV^4)	0.002253271772644254*(6.855049889870573*^-6 + (0.029975222328070462*(0.00030750274690345236*GeV^4 - 8.249230835063672*^-7*GeV^2*mTv + 2.756666107349982*^-9*mTv^2))/GeV^4)	2.253271772644254*^-6*(0.0006914754376369218 + (0.03176811246943916*(0.03203769226056654*GeV^4 - 0.00008249230835063682*GeV^2*mTv + 2.655054939414995*^-7*mTv^2))/GeV^4)
32.99999999999999	8.960722530013713e-66	2.2854713006011576*(3.241950002724151*^-8 + (0.007291039491367491*(4.892340616356962*^-7*GeV^4 - 7.91199186515945*^-9*GeV^2*mTv + 1.245478166711673*^-10*mTv^2))/GeV^4)	0.0022854713006011575*(6.531559119293944*^-6 + (0.030737236011519554*(0.00030333199485929895*GeV^4 - 7.911991865159443*^-7*GeV^2*mTv + 2.7634929356140868*^-9*mTv^2))/GeV^4)	2.285471300601158*^-6*(0.0006591924379472821 + (0.032637936104063216*(0.03156108965239338*GeV^4 - 0.00007911991865159453*GeV^2*mTv + 2.6665800482990593*^-7*mTv^2))/GeV^4)
34.	9.391390036862407e-68	2.3160022851617934*(2.9798939236615472*^-8 + (0.007109617737077239*(5.671953730227177*^-7*GeV^4 - 7.590530875799962*^-9*GeV^2*mTv + 1.2010502156407827*^-10*mTv^2))/GeV^4)	0.0023160022851617936*(6.2197631774670394*^-6 + (0.03148935971307151*(0.0002992323382867578*GeV^4 - 7.590530875799961*^-7*GeV^2*mTv + 2.772364452507464*^-9*mTv^2))/GeV^4)	2.316002285161794*^-6*(0.0006280650204259696 + (0.03350062075339342*(0.03109370957832317*GeV^4 - 0.00007590530875799973*GeV^2*mTv + 2.67998307546846*^-7*mTv^2))/GeV^4)
35.	9.766992329142238e-70	2.3449108988888607*(2.735924970148488*^-8 + (0.006924965297302614*(6.415958228122622*^-7*GeV^4 - 7.284310234544887*^-9*GeV^2*mTv + 1.1584347535585992*^-10*mTv^2))/GeV^4)	0.0023449108988888604*(5.919358253213426*^-6 + (0.032231656381802976*(0.0002952028673356406*GeV^4 - 7.284310234544888*^-7*GeV^2*mTv + 2.783122716815599*^-9*mTv^2))/GeV^4)	2.3449108988888604*^-6*(0.0005980629869703695 + (0.03435619454919948*(0.030635405445554688*GeV^4 - 0.00007284310234544892*GeV^2*mTv + 2.695110468627894*^-7*mTv^2))/GeV^4)
36.	1.008250053221358e-71	2.3722422469317377*(2.5090875753918853*^-8 + (0.00673793902595421*(7.125394802952482*^-7*GeV^4 - 6.992808002129474*^-9*GeV^2*mTv + 1.1175737716051046*^-10*mTv^2))/GeV^4)	0.0023722422469317377*(5.630045439489747*^-6 + (0.03296418904311993*(0.0002912426905434778*GeV^4 - 6.992808002129472*^-7*GeV^2*mTv + 2.795618034113983*^-9*mTv^2))/GeV^4)	2.372242246931738*^-6*(0.0005691566787249839 + (0.03520468568117918*(0.03018603357672645*GeV^4 - 0.00006992808002129475*GeV^2*mTv + 2.711816837294614*^-7*mTv^2))/GeV^4)
37.	1.0334132765706743e-73	2.398040389647472*(2.298446762462525*^-8 + (0.006549323200028877*(7.801283931927605*^-7*GeV^4 - 6.715517577940828*^-9*GeV^2*mTv + 1.078410896256451*^-10*mTv^2))/GeV^4)	0.002398040389647472*(5.351530726092715*^-6 + (0.03368702078972527*(0.0002873509342482255*GeV^4 - 6.71551757794083*^-7*GeV^2*mTv + 2.8097086844137672*^-9*mTv^2))/GeV^4)	2.398040389647472*^-6*(0.0005413169712202351 + (0.03604612239465123*(0.029745453136132766*GeV^4 - 0.00006715517577940833*GeV^2*mTv + 2.7299646816322624*^-7*mTv^2))/GeV^4)
37.99999999999999	1.0519393544672674e-75	2.422348364766425*(2.103091451290268*^-8 + (0.006359833550396022*(8.444626128266343*^-7*GeV^4 - 6.451947351079069*^-9*GeV^2*mTv + 1.040891350872813*^-10*mTv^2))/GeV^4)	0.002422348364766425*(5.083524990118266*^-6 + (0.03440021477275121*(0.00028352674201652037*GeV^4 - 6.451947351079065*^-7*GeV^2*mTv + 2.8252606553032717*^-9*mTv^2))/GeV^4)	2.422348364766425*^-6*(0.0005145152694623997 + (0.036880532988275205*(0.02931352605764139*GeV^4 - 0.00006451947351079071*GeV^2*mTv + 2.7494241267690237*^-7*mTv^2))/GeV^4)
39.	1.0637073409360106e-77	2.4452082091114264*(1.92213716986256*^-8 + (0.006170121191554525*(9.056402191414178*^-7*GeV^4 - 6.2016203569481935*^-9*GeV^2*mTv + 1.0049619179045601*^-10*mTv^2))/GeV^4)	0.0024452082091114265*(4.825743984242007*^-6 + (0.035103834193054365*(0.0002797692740872533*GeV^4 - 6.201620356948193*^-7*GeV^2*mTv + 2.84214738052304*^-9*mTv^2))/GeV^4)	2.4452082091114263*^-6*(0.0004887235029772728 + (0.03770794581179828*(0.028890116974288563*GeV^4 - 0.00006201620356948193*GeV^2*mTv + 2.7700726625378145*^-7*mTv^2))/GeV^4)
40.	1.0687212001272775e-79	2.466660979879139*(1.7547282281213465*^-8 + (0.005980776439709129*(9.637573455773454*^-7*GeV^4 - 5.964073939321712*^-9*GeV^2*mTv + 9.70570901749798*^-11*mTv^2))/GeV^4)	0.0024666609798791395*(4.577908322889126*^-6 + (0.03579794229267128*(0.00027607770683023004*GeV^4 - 5.964073939321718*^-7*GeV^2*mTv + 2.860249483912377*^-9*mTv^2))/GeV^4)	2.466660979879139*^-6*(0.00046391412081008823 + (0.038528389263828296*(0.028475093149527436*GeV^4 - 0.00005964073939321727*GeV^2*mTv + 2.791794888576521*^-7*mTv^2))/GeV^4)
