0.	0.	0.	0.	0.
1.	(0.007484917637654635*(9.333555378395618*^-15*GeV^4 - 6.080157051600618*^-16*GeV^2*mTv + 2.773658197709331*^-17*mTv^2))/GeV^4	(7.884948224487457*^-6*(1.4933688605432987*^-11*GeV^4 - 9.72825128256099*^-13*GeV^2*mTv + 4.437853116334929*^-14*mTv^2))/GeV^4	(8.173500245029217*^-9*(1.4933688605432991*^-9*GeV^4 - 9.728251282560989*^-11*GeV^2*mTv + 4.437853116334928*^-12*mTv^2))/GeV^4	(8.187580550813418*^-12*(1.493368860543299*^-7*GeV^4 - 9.728251282560986*^-9*GeV^2*mTv + 4.43785311633493*^-10*mTv^2))/GeV^4
2.	(0.0009358226215818855*(9.57433239432652*^-15*GeV^4 - 6.237006399134813*^-16*GeV^2*mTv + 2.662295956305592*^-17*mTv^2))/GeV^4	(0.00002974687662806602*(1.5318931830922437*^-11*GeV^4 - 9.9792102386157*^-13*GeV^2*mTv + 4.259673530088947*^-14*mTv^2))/GeV^4	(3.198550175710734*^-8*(1.5318931830922436*^-9*GeV^4 - 9.979210238615701*^-11*GeV^2*mTv + 4.259673530088948*^-12*mTv^2))/GeV^4	(3.209600703062307*^-11*(1.5318931830922436*^-7*GeV^4 - 9.979210238615698*^-9*GeV^2*mTv + 4.259673530088948*^-10*mTv^2))/GeV^4
3.	(0.00005084435770544628*(9.81140047825383*^-15*GeV^4 - 6.391439637462889*^-16*GeV^2*mTv + 2.5583932327988857*^-17*mTv^2))/GeV^4	(0.0000630841384345281*(1.569824076520612*^-11*GeV^4 - 1.0226303419940622*^-12*GeV^2*mTv + 4.093429172478217*^-14*mTv^2))/GeV^4	(7.040695999257387*^-8*(1.5698240765206127*^-9*GeV^4 - 1.0226303419940623*^-10*GeV^2*mTv + 4.0934291724782165*^-12*mTv^2))/GeV^4	(7.077283148870411*^-11*(1.5698240765206128*^-7*GeV^4 - 1.022630341994062*^-8*GeV^2*mTv + 4.0934291724782176*^-10*mTv^2))/GeV^4
4.	(1.8678648340216136*^-6*(1.004463659111801*^-14*GeV^4 - 6.543376615262536*^-16*GeV^2*mTv + 2.461613781594598*^-17*mTv^2))/GeV^4	(0.00010563775889332986*(1.6071418545788816*^-11*GeV^4 - 1.0469402584420057*^-12*GeV^2*mTv + 3.938582050551357*^-14*mTv^2))/GeV^4	(1.2245254408199946*^-7*(1.6071418545788815*^-9*GeV^4 - 1.0469402584420057*^-10*GeV^2*mTv + 3.938582050551356*^-12*mTv^2))/GeV^4	(1.2330330498808776*^-10*(1.6071418545788817*^-7*GeV^4 - 1.0469402584420055*^-8*GeV^2*mTv + 3.938582050551358*^-10*mTv^2))/GeV^4
5.	(5.416522148954133*^-8*(1.0273930513780314*^-14*GeV^4 - 6.692745532491161*^-16*GeV^2*mTv + 2.371632643275526*^-17*mTv^2))/GeV^4	(0.00015538058005122303*(1.6438288822048497*^-11*GeV^4 - 1.070839285198586*^-12*GeV^2*mTv + 3.794612229240841*^-14*mTv^2))/GeV^4	(1.871791424282814*^-7*(1.6438288822048502*^-9*GeV^4 - 1.0708392851985857*^-10*GeV^2*mTv + 3.794612229240841*^-12*mTv^2))/GeV^4	(1.8880915639042402*^-10*(1.6438288822048505*^-7*GeV^4 - 1.0708392851985855*^-8*GeV^2*mTv + 3.794612229240843*^-10*mTv^2))/GeV^4
6.	(1.3362097975075142*^-9*(1.0499184370109132*^-14*GeV^4 - 6.839482629710092*^-16*GeV^2*mTv + 2.2881358758260813*^-17*mTv^2))/GeV^4	(0.00021050521320001644*(1.6798694992174615*^-11*GeV^4 - 1.0943172207536145*^-12*GeV^2*mTv + 3.6610174013217297*^-14*mTv^2))/GeV^4	(2.6368441212192484*^-7*(1.6798694992174615*^-9*GeV^4 - 1.0943172207536147*^-10*GeV^2*mTv + 3.661017401321729*^-12*mTv^2))/GeV^4	(2.664474059884534*^-10*(1.6798694992174618*^-7*GeV^4 - 1.0943172207536146*^-8*GeV^2*mTv + 3.66101740132173*^-10*mTv^2))/GeV^4
7.	(2.926441600082258*^-11*(1.0720312159988788*^-14*GeV^4 - 6.983531883872524*^-16*GeV^2*mTv + 2.2108202901218367*^-17*mTv^2))/GeV^4	(0.00026941118700186375*(1.7152499455982057*^-11*GeV^4 - 1.1173651014196036*^-12*GeV^2*mTv + 3.537312464194938*^-14*mTv^2))/GeV^4	(3.511053710614986*^-7*(1.7152499455982062*^-9*GeV^4 - 1.1173651014196038*^-10*GeV^2*mTv + 3.5373124641949377*^-12*mTv^2))/GeV^4	(3.5540921308349137*^-10*(1.7152499455982065*^-7*GeV^4 - 1.1173651014196037*^-8*GeV^2*mTv + 3.5373124641949393*^-10*mTv^2))/GeV^4
8.	(5.847638412205183*^-13*(1.0937239302135584*^-14*GeV^4 - 7.124844710500241*^-16*GeV^2*mTv + 2.1393931896439716*^-17*mTv^2))/GeV^4	(0.00033069161521824775*(1.7499582883416938*^-11*GeV^4 - 1.1399751536800385*^-12*GeV^2*mTv + 3.4230291034303554*^-14*mTv^2))/GeV^4	(4.486170316906202*^-7*(1.7499582883416938*^-9*GeV^4 - 1.1399751536800387*^-10*GeV^2*mTv + 3.4230291034303544*^-12*mTv^2))/GeV^4	(4.5491875662675056*^-10*(1.749958288341694*^-7*GeV^4 - 1.1399751536800383*^-8*GeV^2*mTv + 3.4230291034303556*^-10*mTv^2))/GeV^4
9.	(1.078400341279921*^-14*(1.1149902186606695*^-14*GeV^4 - 7.263379672174514*^-16*GeV^2*mTv + 2.0735721143783453*^-17*mTv^2))/GeV^4	(0.0003931196521570176*(1.783984349857071*^-11*GeV^4 - 1.1621407475479222*^-12*GeV^2*mTv + 3.3177153830053516*^-14*mTv^2))/GeV^4	(5.554310752858568*^-7*(1.7839843498570713*^-9*GeV^4 - 1.1621407475479222*^-10*GeV^2*mTv + 3.3177153830053517*^-12*mTv^2))/GeV^4	(5.642321480642815*^-10*(1.7839843498570714*^-7*GeV^4 - 1.1621407475479221*^-8*GeV^2*mTv + 3.3177153830053527*^-10*mTv^2))/GeV^4
10.	0.	(0.0004556349554978365*(1.8173196379020687*^-11*GeV^4 - 1.183856350922718*^-12*GeV^2*mTv + 3.220935342174556*^-14*mTv^2))/GeV^4	(6.707945657526411*^-7*(1.8173196379020687*^-9*GeV^4 - 1.183856350922718*^-10*GeV^2*mTv + 3.2209353421745555*^-12*mTv^2))/GeV^4	(6.826363755458236*^-10*(1.817319637902069*^-7*GeV^4 - 1.1838563509227176*^-8*GeV^2*mTv + 3.220935342174556*^-10*mTv^2))/GeV^4
11.	0.	(0.0005173303342400387*(1.8499572770315415*^-11*GeV^4 - 1.2051174849338787*^-12*GeV^2*mTv + 3.1322685989069886*^-14*mTv^2))/GeV^4	(7.939887019086788*^-7*(1.8499572770315414*^-9*GeV^4 - 1.2051174849338788*^-10*GeV^2*mTv + 3.132268598906989*^-12*mTv^2))/GeV^4	(8.094482786779101*^-10*(1.849957277031542*^-7*GeV^4 - 1.2051174849338785*^-8*GeV^2*mTv + 3.1322685989069903*^-10*mTv^2))/GeV^4
12.	0.	(0.0005774387233968078*(1.8818919415424808*^-11*GeV^4 - 1.2259206802592237*^-12*GeV^2*mTv + 3.0513099598270026*^-14*mTv^2))/GeV^4	(9.243276072563624*^-7*(1.881891941542481*^-9*GeV^4 - 1.2259206802592236*^-10*GeV^2*mTv + 3.051309959827002*^-12*mTv^2))/GeV^4	(9.440135530211995*^-10*(1.881891941542481*^-7*GeV^4 - 1.2259206802592232*^-8*GeV^2*mTv + 3.051309959827004*^-10*mTv^2))/GeV^4
13.	0.	(0.0006353205960669019*(1.9131197898975552*^-11*GeV^4 - 1.2462634344064713*^-12*GeV^2*mTv + 2.9776690365956704*^-14*mTv^2))/GeV^4	(1.0611571562674315*^-6*(1.913119789897555*^-9*GeV^4 - 1.246263434406471*^-10*GeV^2*mTv + 2.9776690365956707*^-12*mTv^2))/GeV^4	(1.0857057835512013*^-9*(1.9131197898975558*^-7*GeV^4 - 1.246263434406471*^-8*GeV^2*mTv + 2.977669036595672*^-10*mTv^2))/GeV^4
14.	0.	(0.0006904518970475203*(1.9436384006093484*^-11*GeV^4 - 1.266144169946314*^-12*GeV^2*mTv + 2.9109698686696217*^-14*mTv^2))/GeV^4	(1.203853836224484*^-6*(1.9436384006093484*^-9*GeV^4 - 1.2661441699463142*^-10*GeV^2*mTv + 2.910969868669621*^-12*mTv^2))/GeV^4	(1.2339255063203379*^-9*(1.9436384006093487*^-7*GeV^4 - 1.2661441699463138*^-8*GeV^2*mTv + 2.910969868669623*^-10*mTv^2))/GeV^4
14.999999999999998	0.	(0.0007424125596679782*(1.973446709567543*^-11*GeV^4 - 1.285562193685475*^-12*GeV^2*mTv + 2.850850552374534*^-14*mTv^2))/GeV^4	(1.3518236436849888*^-6*(1.973446709567544*^-9*GeV^4 - 1.285562193685475*^-10*GeV^2*mTv + 2.850850552374534*^-12*mTv^2))/GeV^4	(1.3880992975776419*^-9*(1.9734467095675436*^-7*GeV^4 - 1.2855621936854747*^-8*GeV^2*mTv + 2.8508505523745356*^-10*mTv^2))/GeV^4
16.	0.	(0.000790875648537914*(2.0025449487914172*^-11*GeV^4 - 1.3045176567682483*^-12*GeV^2*mTv + 2.7969628762308412*^-14*mTv^2))/GeV^4	(1.5045010146541712*^-6*(2.002544948791417*^-9*GeV^4 - 1.3045176567682485*^-10*GeV^2*mTv + 2.79696287623084*^-12*mTv^2))/GeV^4	(1.547678889620362*^-9*(2.0025449487914175*^-7*GeV^4 - 1.3045176567682479*^-8*GeV^2*mTv + 2.7969628762308425*^-10*mTv^2))/GeV^4
