10.	7.126762519825216e-27	1.0141505788581027*(1.4470158444627357*^-12 + (0.007188438719005458*(0.001672065842068417*GeV^4 + 0.00007016630203908876*GeV^2*mTv + 7.3821067418549*^-7*mTv^2))/GeV^4)	0.0010141505788581028*(1.5754668279999328*^-10 + (0.010582958069330203*(0.16720657980987674*GeV^4 + 0.007016630373907677*GeV^2*mTv + 0.00007382106626612422*mTv^2))/GeV^4)	1.0141505788581029*^-6*(1.576877217243783*^-8 + (0.010769783340291697*(16.72065799970834*GeV^4 + 0.7016630375607666*GeV^2*mTv + 0.007382106625459997*mTv^2))/GeV^4)
11.	1.0703112469892926e-28	1.0972191083715284*(1.2874971903838183*^-12 + (0.007543876409631261*(0.0016260903895981961*GeV^4 + 0.00006788207339514661*GeV^2*mTv + 7.104697804320418*^-7*mTv^2))/GeV^4)	0.0010972191083715283*(1.425014893328066*^-10 + (0.011578197220237646*(0.16260903379401245*GeV^4 + 0.0067882075126692604*GeV^2*mTv + 0.00007104697692174316*mTv^2))/GeV^4)	1.0972191083715283*^-6*(1.4265547179887682*^-8 + (0.011803633713660385*(16.26090339515261*GeV^4 + 0.6788207514400807*GeV^2*mTv + 0.007104697691052857*mTv^2))/GeV^4)
12.	1.5336943720649459e-30	1.1772810610371747*(1.1406841353191756*^-12 + (0.007847760301358647*(0.00158109466815438*GeV^4 + 0.00006565584389013298*GeV^2*mTv + 6.835537058420475*^-7*mTv^2))/GeV^4)	0.0011772810610371745*(1.284986663182069*^-10 + (0.012562201334550138*(0.15810946092450717*GeV^4 + 0.00656558456525922*GeV^2*mTv + 0.00006835536949094087*mTv^2))/GeV^4)	1.1772810610371745*^-6*(1.2866350892390096*^-8 + (0.012829745885007699*(15.810946105428638*GeV^4 + 0.6565584567021682*GeV^2*mTv + 0.006835536948000825*mTv^2))/GeV^4)
13.	2.1086106261594592e-32	1.254412861370964*(1.0061163836538384*^-12 + (0.008103495946271492*(0.0015370630536579053*GeV^4 + 0.00006348649467509342*GeV^2*mTv + 6.574435553161884*^-7*mTv^2))/GeV^4)	0.001254412861370964*(1.1548972169924026*^-10 + (0.013535029034797098*(0.15370629879161227*GeV^4 + 0.00634864964678168*GeV^2*mTv + 0.00006574435446392956*mTv^2))/GeV^4)	1.254412861370964*^-6*(1.156631761059524*^-8 + (0.013848146070372646*(15.370629889552568*GeV^4 + 0.6348649648574405*GeV^2*mTv + 0.00657443544532527*mTv^2))/GeV^4)
14.	2.7937353203522997e-34	1.3286892333283347*(8.832794824518148*^-13 + (0.008314382382016655*(0.0014939801040483533*GeV^4 + 0.00006137292296310302*GeV^2*mTv + 6.321207615114819*^-7*mTv^2))/GeV^4)	0.0013286892333283348*(1.0342771743929676*^-10 + (0.014496739264863116*(0.1493980031874998*GeV^4 + 0.006137292478543858*GeV^2*mTv + 0.00006321207510654966*mTv^2))/GeV^4)	1.3286892333283346*^-6*(1.0360743905638733*^-8 + (0.014858860601790341*(14.939800326732911*GeV^4 + 0.6137292480366195*GeV^2*mTv + 0.006321207509610368*mTv^2))/GeV^4)
14.999999999999998	3.579472148136585e-36	1.4001832355684172*(7.716176743008178*^-13 + (0.008483604611838839*(0.001451830557791301*GeV^4 + 0.00005931404186287951*GeV^2*mTv + 6.075670806458385*^-7*mTv^2))/GeV^4)	0.0014001832355684171*(9.226724253105059*^-11 + (0.015447391276741902*(0.14518304795699608*GeV^4 + 0.005931404371417364*GeV^2*mTv + 0.00006075670704072548*mTv^2))/GeV^4)	1.4001832355684174*^-6*(9.245085172762395*^-9 + (0.015861915924329777*(14.518304801443911*GeV^4 + 0.5931404373268659*GeV^2*mTv + 0.006075670703048691*mTv^2))/GeV^4)
16.	4.4474274774453734e-38	1.4689662960182526*(6.70545432302512*^-13 + (0.008614227849138748*(0.0014105993323937738*GeV^4 + 0.000057308780213578166*GeV^2*mTv + 5.837645883406357*^-7*mTv^2))/GeV^4)	0.0014689662960182524*(8.19643857938858*^-11 + (0.016387044617508114*(0.14105992484912616*GeV^4 + 0.005730878209317685*GeV^2*mTv + 0.00005837645782872299*mTv^2))/GeV^4)	1.4689662960182525*^-6*(8.214952211735932*^-9 + (0.016857338593164087*(14.105992488579966*GeV^4 + 0.5730878211197284*GeV^2*mTv + 0.005837645781866959*mTv^2))/GeV^4)
17.	5.3706186719706815e-40	1.5351082457505414*(5.794577096809347*^-13 + (0.008709193320213752*(0.0013702715229277893*GeV^4 + 0.000055356082420763855*GeV^2*mTv + 5.606956755010846*^-7*mTv^2))/GeV^4)	0.0015351082457505418*(7.247670848753283*^-11 + (0.017315759116504296*(0.13702714336946675*GeV^4 + 0.005535608432801385*GeV^2*mTv + 0.000056069566561186415*mTv^2))/GeV^4)	1.5351082457505416*^-6*(7.266107834939232*^-9 + (0.017845155270673*(13.702714338690923*GeV^4 + 0.5535608434708635*GeV^2*mTv + 0.00560695665512972*mTv^2))/GeV^4)
18.	6.314444115759954e-42	1.5986773521881514*(4.977389541227178*^-13 + (0.008771315437498593*(0.0013308324005619524*GeV^4 + 0.00005345490829355444*GeV^2*mTv + 5.383430442341611*^-7*mTv^2))/GeV^4)	0.0015986773521881516*(6.376321676894121*^-11 + (0.018233594872740334*(0.13308323063330485*GeV^4 + 0.005345491022780435*GeV^2*mTv + 0.000053834303448931564*mTv^2))/GeV^4)	1.598677352188152*^-6*(6.394463503933105*^-9 + (0.018825392723577198*(13.308323063297923*GeV^4 + 0.5345491024714685*GeV^2*mTv + 0.005383430343918673*mTv^2))/GeV^4)
18.999999999999996	7.238371437035414e-44	1.659740351648365*(4.247709498794115*^-13 + (0.008803280172887507*(0.001292267411101087*GeV^4 + 0.00005160423288293058*GeV^2*mTv + 5.166897038038759*^-7*mTv^2))/GeV^4)	0.0016597403516483654*(5.5784334018713735*^-11 + (0.01914061224250276*(0.12922673121959954*GeV^4 + 0.005160423484353199*GeV^2*mTv + 0.000051668969418473014*mTv^2))/GeV^4)	1.6597403516483653*^-6*(5.596075995315004*^-9 + (0.019798077820104423*(12.9226731202896*GeV^4 + 0.5160423486313801*GeV^2*mTv + 0.005166896940885388*mTv^2))/GeV^4)
20.	8.098235488389787e-46	1.718362481239606*(3.599395596598736*^-13 + (0.008807644476670954*(0.0012545621735338696*GeV^4 + 0.000049803046321206755*GeV^2*mTv + 4.957189666236612*^-7*mTv^2))/GeV^4)	0.0017183624812396063*(4.850187306272621*^-11 + (0.02003687182717142*(0.12545620702574437*GeV^4 + 0.00498030483075152*GeV^2*mTv + 0.0000495718957112628*mTv^2))/GeV^4)	1.718362481239606*^-6*(4.867144096625338*^-9 + (0.020763237527186902*(12.545620699398288*GeV^4 + 0.4980304832737831*GeV^2*mTv + 0.004957189570175179*mTv^2))/GeV^4)
21.	8.848984845255874e-48	1.774607510123137*(3.0264044411412503*^-13 + (0.008786836602340116*(0.0012177024785884453*GeV^4 + 0.000048050353662658074*GeV^2*mTv + 4.7541444428564854*^-7*mTv^2))/GeV^4)	0.0017746075101231374*(4.187900831385044*^-11 + (0.020922434461240737*(0.12177023712312794*GeV^4 + 0.004805035567403404*GeV^2*mTv + 0.00004754144348661841*mTv^2))/GeV^4)	1.7746075101231375*^-6*(4.2040053330390685*^-9 + (0.021720898907689946*(12.177023707756074*GeV^4 + 0.48050355694147795*GeV^2*mTv + 0.004754144347719897*mTv^2))/GeV^4)
22.	9.447679028324687e-50	1.8285377701519936*(2.5228383985659794*^-13 + (0.008743157211077622*(0.0011816742872959964*GeV^4 + 0.00004634517472529787*GeV^2*mTv + 4.5576004362661364*^-7*mTv^2))/GeV^4)	0.001828537770151994*(3.588024785799624*^-11 + (0.021797361200543226*(0.11816741761348956*GeV^4 + 0.004634517676110761*GeV^2*mTv + 0.00004557600342831738*mTv^2))/GeV^4)	1.8285377701519939*^-6*(3.603132725547016*^-9 + (0.022671089117671475*(11.816741755530373*GeV^4 + 0.46345176781465725*GeV^2*mTv + 0.004557600341897397*mTv^2))/GeV^4)
23.	9.856520454935623e-52	1.8802141858991763*(2.082984780077895*^-13 + (0.008678781142236493*(0.0011464637295622415*GeV^4 + 0.000044686543933800737*GeV^2*mTv + 4.367399628303693*^-7*mTv^2))/GeV^4)	0.0018802141858991763*(3.0471405507984276*^-11 + (0.02266171331067265*(0.11464636148606802*GeV^4 + 0.004468654599341723*GeV^2*mTv + 0.00004367399535483671*mTv^2))/GeV^4)	1.8802141858991762*^-6*(3.061131581301346*^-9 + (0.02361383540367213*(11.464636141638792*GeV^4 + 0.44686546014013406*GeV^2*mTv + 0.004367399534555474*mTv^2))/GeV^4)
24.	1.004570547533948e-53	1.9296963040869088*(1.701347245848274*^-13 + (0.008595759747582782*(0.0011120571027468324*GeV^4 + 0.00004307351016356597*GeV^2*mTv + 4.1833868756638205*^-7*mTv^2))/GeV^4)	0.001929696304086909*(2.5619572848056134*^-11 + (0.02351555225560429*(0.11120569847554057*GeV^4 + 0.00430735122463697*GeV^2*mTv + 0.00004183386783321462*mTv^2))/GeV^4)	1.929696304086909*^-6*(2.574736316769594*^-9 + (0.02454916510003577*(11.120569839543009*GeV^4 + 0.43073512267197733*GeV^2*mTv + 0.0041833867823980395*mTv^2))/GeV^4)
24.999999999999996	9.995896266571256e-56	1.9770423224285392*(1.3726702211324786*^-13 + (0.008496023697607217*(0.0010784408702506334*GeV^4 + 0.000041505136585916165*GeV^2*mTv + 4.005409871643933*^-7*mTv^2))/GeV^4)	0.001977042322428539*(2.1293091291133864*^-11 + (0.02435893968650992*(0.10784407492074945*GeV^4 + 0.0041505138691295875*GeV^2*mTv + 0.00004005409779651276*mTv^2))/GeV^4)	1.9770423224285393*^-6*(2.1408073143129486*^-9 + (0.02547710562626012*(10.784407483121441*GeV^4 + 0.4150513871234968*GeV^2*mTv + 0.0040054097787313525*mTv^2))/GeV^4)
26.	9.70014703423307e-58	2.022309117894438*(1.0919570887628833*^-13 + (0.008381386177861737*(0.0010456016601108479*GeV^4 + 0.000039980500514425824*GeV^2*mTv + 3.833319108248237*^-7*mTv^2))/GeV^4)	0.002022309117894438*(1.7461524170234708*^-11 + (0.025191937430765088*(0.10456015362421368*GeV^4 + 0.0039980502641779265*GeV^2*mTv + 0.000038333190164856884*mTv^2))/GeV^4)	2.022309117894438*^-6*(1.7563278127746105*^-9 + (0.026397684484377227*(10.456015352620405*GeV^4 + 0.39980502663052797*GeV^2*mTv + 0.0038333190155680655*mTv^2))/GeV^4)
27.	9.16516021324595e-60	2.0655522744130472*(8.544828852599747*^-14 + (0.008253546402108992*(0.001013526263603972*GeV^4 + 0.00003849869325237482*GeV^2*mTv + 3.6669678386474366*^-7*mTv^2))/GeV^4)	0.0020655522744130474*(1.4095628884759248*^-11 + (0.026014607481146094*(0.10135261371242354*GeV^4 + 0.003849869540110939*GeV^2*mTv + 0.00003666967747003387*mTv^2))/GeV^4)	2.0655522744130476*^-6*(1.418400832636199*^-9 + (0.02731092925636363*(10.135261360683558*GeV^4 + 0.3849869542259677*GeV^2*mTv + 0.003666967746086947*mTv^2))/GeV^4)
28.	8.41179701315288e-62	2.10682611001801*(6.558021857028795*^-14 + (0.008114093377144195*(0.0009822016338565482*GeV^4 + 0.00003705881994132169*GeV^2*mTv + 3.506212039991889*^-7*mTv^2))/GeV^4)	0.0021068261100180103*(1.1167329121677583*^-11 + (0.026827011985214505*(0.09822015049691468*GeV^4 + 0.0037058822110855125*GeV^2*mTv + 0.000035062119483623534*mTv^2))/GeV^4)	2.10682611001801*^-6*(1.1242461362715912*^-9 + (0.028216867601579796*(9.822015038459307*GeV^4 + 0.3705882213255048*GeV^2*mTv + 0.003506211947446059*mTv^2))/GeV^4)
29.	7.474817530426812e-64	2.1461837034521007*(4.9175281701881584*^-14 + (0.007964509861513739*(0.0009516148844636902*GeV^4 + 0.00003565999941079142*GeV^2*mTv + 3.3509103765760723*^-7*mTv^2))/GeV^4)	0.002146183703452101*(8.649687170950006*^-12 + (0.027629213234886745*(0.09516147533611999*GeV^4 + 0.003566000160055235*GeV^2*mTv + 0.00003350910284864326*mTv^2))/GeV^4)	2.146183703452101*^-6*(8.711972237995487*^-10 + (0.029115527254238775*(9.516147521785994*GeV^4 + 0.3566000162244997*GeV^2*mTv + 0.0033509102839472094*mTv^2))/GeV^4)
29.999999999999996	6.401874864542367e-66	2.1836769202384976*(3.584559919642741*^-14 + (0.007806176467065*(0.0009217532881153633*GeV^4 + 0.000034301364029072995*GeV^2*mTv + 3.200924163352145*^-7*mTv^2))/GeV^4)	0.002183676920238498*(6.516876353841337*^-12 + (0.028421273656186265*(0.09217531549799626*GeV^4 + 0.003430136623850146*GeV^2*mTv + 0.000032009240714683834*mTv^2))/GeV^4)	2.1836769202384975*^-6*(6.566983650094206*^-10 + (0.030006936020903666*(9.217531537454548*GeV^4 + 0.34301366260595745*GeV^2*mTv + 0.0032009240705495466*mTv^2))/GeV^4)
31.	5.25183191500193e-68	2.2193564382297026*(2.5231340797274415*^-14 + (0.00764037585836579*(0.0008926042752303789*GeV^4 + 0.00003298205955512102*GeV^2*mTv + 3.0561173297904846*^-7*mTv^2))/GeV^4)	0.002219356438229703*(4.744153582106825*^-12 + (0.02920325579917628*(0.08926041402342316*GeV^4 + 0.003298206178366904*GeV^2*mTv + 0.00003056117237651489*mTv^2))/GeV^4)	2.219356438229703*^-6*(4.783016678065522*^-10 + (0.030891121778013793*(8.926041389548386*GeV^4 + 0.32982061805954527*GeV^2*mTv + 0.0030561172367301*mTv^2))/GeV^4)
32.	4.092506242956033e-70	2.253271772644254*(1.7000180719061318*^-14 + (0.007468297010574509*(0.0008641554325980965*GeV^4 + 0.000031701244991557125*GeV^2*mTv + 2.9163563840850386*^-7*mTv^2))/GeV^4)	0.002253271772644254*(3.3078320653643976*^-12 + (0.029975222328070462*(0.08641552959037202*GeV^4 + 0.0031701247238689174*GeV^2*mTv + 0.000029163562916138482*mTv^2))/GeV^4)	2.253271772644254*^-6*(3.336641835980095*^-10 + (0.03176811246943916*(8.641552945860278*GeV^4 + 0.3170124726116051*GeV^2*mTv + 0.0029163562906891374*mTv^2))/GeV^4)
32.99999999999999	2.997975833400815e-72	2.2854713006011576*(1.0846544716350944*^-14 + (0.007291039491367491*(0.0008363945020277896*GeV^4 + 0.000030458092438765307*GeV^2*mTv + 2.7815103777013044*^-7*mTv^2))/GeV^4)	0.0022854713006011575*(2.1852541832965325*^-12 + (0.030737236011519554*(0.08363943637884193*GeV^4 + 0.0030458094703958733*GeV^2*mTv + 0.000027815102848269052*mTv^2))/GeV^4)	2.285471300601158*^-6*(2.2054505001211034*^-10 + (0.032637936104063216*(8.363943624385945*GeV^4 + 0.3045809472661068*GeV^2*mTv + 0.002781510283898162*mTv^2))/GeV^4)
34.	2.0455959218708667e-74	2.3160022851617934*(6.490688634934332*^-15 + (0.007109617737077239*(0.0008093093790056644*GeV^4 + 0.00002925178695007673*GeV^2*mTv + 2.6514508702648697*^-7*mTv^2))/GeV^4)	0.0023160022851617936*(1.3547645386773706*^-12 + (0.03148935971307151*(0.08093092393656039*GeV^4 + 0.0029251789232822138*GeV^2*mTv + 0.00002651450776921888*mTv^2))/GeV^4)	2.316002285161794*^-6*(1.368026713202444*^-10 + (0.03350062075339342*(8.093092379894152*GeV^4 + 0.292517892556496*GeV^2*mTv + 0.0026514507759884585*mTv^2))/GeV^4)
35.	1.3128841746825082e-76	2.3449108988888607*(3.677644535164817*^-15 + (0.006924965297302614*(0.0007828881113594971*GeV^4 + 0.00002808152638803859*GeV^2*mTv + 2.5260518947883117*^-7*mTv^2))/GeV^4)	0.0023449108988888604*(7.956832065621893*^-13 + (0.032231656381802976*(0.0782887970454464*GeV^4 + 0.002808152868784021*GeV^2*mTv + 0.000025260518009167274*mTv^2))/GeV^4)	2.3449108988888604*^-6*(8.039193690302677*^-11 + (0.03435619454919948*(7.828879690572971*GeV^4 + 0.2808152871083825*GeV^2*mTv + 0.0025260517999780127*mTv^2))/GeV^4)
36.	8.744290414233405e-79	2.3722422469317377*(2.17606637994935*^-15 + (0.00673793902595421*(0.0007571188979308684*GeV^4 + 0.000026946521281762123*GeV^2*mTv + 2.405189923234392*^-7*mTv^2))/GeV^4)	0.0023722422469317377*(4.88279194342083*^-13 + (0.03296418904311993*(0.0757118755888329*GeV^4 + 0.0026946523598138207*GeV^2*mTv + 0.00002405189828779244*mTv^2))/GeV^4)	2.372242246931738*^-6*(4.9361478078485577*^-11 + (0.03520468568117918*(7.571187544752036*GeV^4 + 0.26946523621301977*GeV^2*mTv + 0.0024051898278346943*mTv^2))/GeV^4)
37.	7.989651850082575e-81	2.398040389647472*(1.777003435543643*^-15 + (0.006549323200028877*(0.00073199008725497*GeV^4 + 0.00002584599468534489*GeV^2*mTv + 2.2887438324133838*^-7*mTv^2))/GeV^4)	0.002398040389647472*(4.1374412672911204*^-13 + (0.03368702078972527*(0.07319899441944663*GeV^4 + 0.002584599701782792*GeV^2*mTv + 0.00002288743737324505*mTv^2))/GeV^4)	2.398040389647472*^-6*(4.185096358489709*^-11 + (0.03604612239465123*(7.3198994277005385*GeV^4 + 0.2584599704115276*GeV^2*mTv + 0.0022887437363736172*mTv^2))/GeV^4)
37.99999999999999	1.1467420802338273e-82	2.422348364766425*(2.2926259537042773*^-15 + (0.006359833550396022*(0.000707490176247957*GeV^4 + 0.000024779182037362067*GeV^2*mTv + 2.1765948702124594*^-7*mTv^2))/GeV^4)	0.002422348364766425*(5.541661691173339*^-13 + (0.03440021477275121*(0.07074900322814232*GeV^4 + 0.0024779184385499025*GeV^2*mTv + 0.000021765947744442017*mTv^2))/GeV^4)	2.422348364766425*^-6*(5.608843398716476*^-11 + (0.036880532988275205*(7.074900308500614*GeV^4 + 0.24779184408980415*GeV^2*mTv + 0.0021765947734865214*mTv^2))/GeV^4)
39.	1.9672889293881124e-84	2.4452082091114264*(3.5549243946258415*^-15 + (0.006170121191554525*(0.000683607808901817*GeV^4 + 0.00002374533102142181*GeV^2*mTv + 2.0686266221550062*^-7*mTv^2))/GeV^4)	0.0024452082091114265*(8.92504202133892*^-13 + (0.035103834193054365*(0.06836076641338915*GeV^4 + 0.0023745333384774525*GeV^2*mTv + 0.00002068626525665995*mTv^2))/GeV^4)	2.4452082091114263*^-6*(9.038767525031166*^-11 + (0.03770794581179828*(6.8360766269960145*GeV^4 + 0.2374533340840806*GeV^2*mTv + 0.002068626524701107*mTv^2))/GeV^4)
40.	3.297652829343535e-86	2.466660979879139*(5.41440041191678*^-15 + (0.005980776439709129*(0.0006603317749867411*GeV^4 + 0.00002274370142777999*GeV^2*mTv + 1.9647249782878192*^-7*mTv^2))/GeV^4)	0.0024666609798791395*(1.4125622596101558*^-12 + (0.03579794229267128*(0.06603316295150669*GeV^4 + 0.0022743703805925206*GeV^2*mTv + 0.000019647248810406885*mTv^2))/GeV^4)	2.466660979879139*^-6*(1.4314563170260063*^-10 + (0.038528389263828296*(6.603316280815671*GeV^4 + 0.2274370382970667*GeV^2*mTv + 0.0019647248800682203*mTv^2))/GeV^4)
41.	5.161159447990226e-88	2.486746775492152*(7.738765049142643*^-15 + (0.005792332510643097*(0.0006376510087609607*GeV^4 + 0.000021773565016008877*GeV^2*mTv + 1.8647781003940276*^-7*mTv^2))/GeV^4)	0.002486746775492152*(2.0989642415812177*^-12 + (0.036482602346432594*(0.06376508626764797*GeV^4 + 0.00217735674085385*GeV^2*mTv + 0.00001864778002355202*mTv^2))/GeV^4)	2.4867467754921518*^-6*(2.1283985858544408*^-10 + (0.039341891789633356*(6.3765086124720005*GeV^4 + 0.21773567432463808*GeV^2*mTv + 0.0018647780013748172*mTv^2))/GeV^4)
42.	7.566717986575404e-90	2.505504756030164*(1.0411657085040707*^-14 + (0.005605269090753785*(0.0006155545876880315*GeV^4 + 0.000020834205378715164*GeV^2*mTv + 1.768676389529742*^-7*mTv^2))/GeV^4)	0.0025055047560301647*(2.9371289133503782*^-12 + (0.0371578776537334*(0.061555444107526974*GeV^4 + 0.002083420778523641*GeV^2*mTv + 0.000017686762906691925*mTv^2))/GeV^4)	2.5055047560301644*^-6*(2.980260143664381*^-10 + (0.04014848187896733*(6.1555443965336725*GeV^4 + 0.20834207809301622*GeV^2*mTv + 0.0017686762896805893*mTv^2))/GeV^4)
