10.	2.354205734229221e-21	1.0141505788581027*(4.793676831654876*^-7 + (0.0004492774199378411*(-0.000249882794861482*GeV^4 - 3.9894897291551645*^-7*GeV^2*mTv + 1.2876636853953089*^-8*mTv^2))/GeV^4)	0.0010141505788581028*(0.00005219209493333619 + (0.0006614348793331377*(0.007034783292276338*GeV^4 - 0.000039894897291551656*GeV^2*mTv + 6.779627036901315*^-8*mTv^2))/GeV^4)	1.0141505788581029*^-6*(0.005223881833493357 + (0.0006731114587682311*(0.8580360196234486*GeV^4 - 0.003989489729155164*GeV^2*mTv + 5.5597596218750186*^-6*mTv^2))/GeV^4)
11.	0.	1.0972191083715284*(4.5483522139297727*^-7 + (0.0004714922756019538*(-0.0002392451256693185*GeV^4 - 3.8171077274899835*^-7*GeV^2*mTv + 1.2428584729294087*^-8*mTv^2))/GeV^4)	0.0010972191083715283*(0.00005034162166225315 + (0.0007236373262648529*(0.006973806403329987*GeV^4 - 0.00003817107727489984*GeV^2*mTv + 6.583637633263758*^-8*mTv^2))/GeV^4)	1.0972191083715283*^-6*(0.005039601917827786 + (0.0007377271071037741*(0.846509811711771*GeV^4 - 0.003817107727489983*GeV^2*mTv + 5.406615536666984*^-6*mTv^2))/GeV^4)
12.	0.	1.1772810610371747*(4.3090292849803103*^-7 + (0.0004904850188349154*(-0.00022891718832546463*GeV^4 - 3.6510192044017394*^-7*GeV^2*mTv + 1.1993805423794015*^-8*mTv^2))/GeV^4)	0.0011772810610371745*(0.000048541440974028657 + (0.0007851375834093836*(0.0069129005371972125*GeV^4 - 0.00003651019204401741*GeV^2*mTv + 6.40211847195905*^-8*mTv^2))/GeV^4)	1.1772810610371745*^-6*(0.004860371164067114 + (0.0008018591178129812*(0.8351405393771264*GeV^4 - 0.0036510192044017383*GeV^2*mTv + 5.266759114299238*^-6*mTv^2))/GeV^4)
13.	0.	1.254412861370964*(4.076276052565651*^-7 + (0.0005064684966419683*(-0.00021889232120235862*GeV^4 - 3.4910404259174724*^-7*GeV^2*mTv + 1.1571979841555679*^-8*mTv^2))/GeV^4)	0.001254412861370964*(0.00004679060936970645 + (0.0008459393146748186*(0.006852077306356209*GeV^4 - 0.00003491040425917474*GeV^2*mTv + 6.234371998725208*^-8*mTv^2))/GeV^4)	1.254412861370964*^-6*(0.0046860884345422986 + (0.0008655091293982904*(0.8239262047135735*GeV^4 - 0.0034910404259174722*GeV^2*mTv + 5.13951773455689*^-6*mTv^2))/GeV^4)
14.	0.	1.3286892333283347*(3.8505610533848134*^-7 + (0.0005196488988760409*(-0.00020916396639796475*GeV^4 - 3.336992112148177*^-7*GeV^2*mTv + 1.1162795358955647*^-8*mTv^2))/GeV^4)	0.0013286892333283348*(0.000045088191056670585 + (0.0009060462040539447*(0.0067913483133973185*GeV^4 - 0.00003336992112148178*GeV^2*mTv + 6.079725907122169*^-8*mTv^2))/GeV^4)	1.3286892333283346*^-6*(0.004516653874536584 + (0.0009286787876118963*(0.8128648588412614*GeV^4 - 0.003336992112148176*GeV^2*mTv + 5.024243630297822*^-6*mTv^2))/GeV^4)
14.999999999999998	0.	1.4001832355684172*(3.632260888764874*^-7 + (0.0005302252882399274*(-0.00019972566862951343*GeV^4 - 3.1886993530016563*^-7*GeV^2*mTv + 1.0765945714576525*^-8*mTv^2))/GeV^4)	0.0014001832355684171*(0.00004343325814347057 + (0.0009654619547963688*(0.006730725141625609*GeV^4 - 0.00003188699353001659*GeV^2*mTv + 5.9375324950644087*^-8*mTv^2))/GeV^4)	1.4001832355684174*^-6*(0.004351968909570806 + (0.000991369745270611*(0.8019546003874028*GeV^4 - 0.0031886993530016563*GeV^2*mTv + 4.920313248557399*^-6*mTv^2))/GeV^4)
16.	0.	1.4689662960182526*(3.421667743635933*^-7 + (0.0005383892405711717*(-0.00019057107413406895*GeV^4 - 3.0459915250433894*^-7*GeV^2*mTv + 1.038113090059122*^-8*mTv^2))/GeV^4)	0.0014689662960182524*(0.000041824890825793446 + (0.0010241902885942571*(0.006670219345955771*GeV^4 - 0.00003045991525043391*GeV^2*mTv + 5.8071680321592744*^-8*mTv^2))/GeV^4)	1.4689662960182525*^-6*(0.004191936242394146 + (0.0010535836620727554*(0.7911935740011806*GeV^4 - 0.003045991525043389*GeV^2*mTv + 4.827126622421744*^-6*mTv^2))/GeV^4)
17.	0.	1.5351082457505414*(3.218996790099574*^-7 + (0.0005443245825133595*(-0.00018169392957591572*GeV^4 - 2.9087022094953184*^-7*GeV^2*mTv + 1.000805705558656*^-8*mTv^2))/GeV^4)	0.0015351082457505418*(0.00004026217756371096 + (0.0010822349447815185*(0.006609842444095168*GeV^4 - 0.000029087022094953205*GeV^2*mTv + 5.6880321377437005*^-8*mTv^2))/GeV^4)	1.5351082457505416*^-6*(0.004036459849686994 + (0.0011153222044170625*(0.7805799689021546*GeV^4 - 0.0029087022094953182*GeV^2*mTv + 4.7441067535624784*^-6*mTv^2))/GeV^4)
18.	0.	1.5986773521881514*(3.024393397040688*^-7 + (0.0005482072148436621*(-0.00017308808096075075*GeV^4 - 2.7766691113625524*^-7*GeV^2*mTv + 9.646436358813581*^-9*mTv^2))/GeV^4)	0.0015986773521881516*(0.000038744215250332546 + (0.0011395996795462709*(0.006549605908010987*GeV^4 - 0.000027766691113625545*GeV^2*mTv + 5.579547169512476*^-8*mTv^2))/GeV^4)	1.598677352188152*^-6*(0.003885444978482596 + (0.0011765870452235749*(0.7701120174617349*GeV^4 - 0.0027766691113625523*GeV^2*mTv + 4.670699005326241*^-6*mTv^2))/GeV^4)
18.999999999999996	0.	1.659740351648365*(2.837940084530177*^-7 + (0.0005502050108054692*(-0.0001647474725566727*GeV^4 - 2.64973397967798*^-7*GeV^2*mTv + 9.295986925851874*^-9*mTv^2))/GeV^4)	0.0016597403516483654*(0.00003727010937199723 + (0.0011962882651564224*(0.00648952115567743*GeV^4 - 0.00002649733979677982*GeV^2*mTv + 5.4811576226317*^-8*mTv^2))/GeV^4)	1.6597403516483653*^-6*(0.0037387981423141424 + (0.0012373798637565264*(0.7597879938172882*GeV^4 - 0.002649733979677979*GeV^2*mTv + 4.606370506272828*^-6*mTv^2))/GeV^4)
20.	0.	1.718362481239606*(2.65966317654974*^-7 + (0.0005504777797919346*(-0.0001566661458219562*GeV^4 - 2.5277425288548684*^-7*GeV^2*mTv + 8.956432705675526*^-9*mTv^2))/GeV^4)	0.0017183624812396063*(0.0000358389741601397 + (0.0012523044891982137*(0.006429599543098918*GeV^4 - 0.000025277425288548707*GeV^2*mTv + 5.3923295392315364*^-8*mTv^2))/GeV^4)	1.718362481239606*^-6*(0.003596427117093845 + (0.0012977023454491814*(0.7496062125184553*GeV^4 - 0.0025277425288548687*GeV^2*mTv + 4.550609564056297*^-6*mTv^2))/GeV^4)
21.	0.	1.774607510123137*(2.489539118137165*^-7 + (0.0005491772876462573*(-0.00014883823833960027*GeV^4 - 2.4105443611375494*^-7*GeV^2*mTv + 8.627503379108081*^-9*mTv^2))/GeV^4)	0.0017746075101231374*(0.000034449932734967234 + (0.001307652153827546*(0.006369852356605293*GeV^4 - 0.000024105443611375516*GeV^2*mTv + 5.312549928172875*^-8*mTv^2))/GeV^4)	1.7746075101231375*^-6*(0.0034582409367306167 + (0.0013575561817306217*(0.7395650272052497*GeV^4 - 0.0024105443611375493*GeV^2*mTv + 4.502925089543795*^-6*mTv^2))/GeV^4)
22.	0.	1.8285377701519936*(2.327500433669233*^-7 + (0.0005464473256923514*(-0.00014125798275864063*GeV^4 - 2.2979928901403276*^-7*GeV^2*mTv + 8.308934258654159*^-9*mTv^2))/GeV^4)	0.001828537770151994*(0.000033102117241086505 + (0.0013623350750339516*(0.006310290805415032*GeV^4 - 0.000022979928901403297*GeV^2*mTv + 5.2413261949829866*^-8*mTv^2))/GeV^4)	1.8285377701519939*^-6*(0.0033241498884928173 + (0.0014169430698544672*(0.7296628293175165*GeV^4 - 0.0022979928901403278*GeV^2*mTv + 4.462846031067401*^-6*mTv^2))/GeV^4)
23.	0.	1.8802141858991763*(2.1734413119094652*^-7 + (0.0005424238213897808*(-0.00013391970574221353*GeV^4 - 2.189945265464823*^-7*GeV^2*mTv + 8.000466189695335*^-9*mTv^2))/GeV^4)	0.0018802141858991763*(0.00003179466897522029 + (0.0014163570819170407*(0.006250926014462551*GeV^4 - 0.000021899452654648256*GeV^2*mTv + 5.178185581855735*^-8*mTv^2))/GeV^4)	1.8802141858991762*^-6*(0.003194065508122577 + (0.0014758647127295081*(0.7198980468353289*GeV^4 - 0.0021899452654648233*GeV^2*mTv + 4.429920818704758*^-6*mTv^2))/GeV^4)
24.	0.	1.9296963040869088*(2.0272228108642684*^-7 + (0.0005372349842239239*(-0.00012681782692236095*GeV^4 - 2.086262298385964*^-7*GeV^2*mTv + 7.70184545303794*^-9*mTv^2))/GeV^4)	0.001929696304086909*(0.00003052673850615559 + (0.0014697220159752681*(0.006191769017485594*GeV^4 - 0.000020862622983859664*GeV^2*mTv + 5.1226746176123784*^-8*mTv^2))/GeV^4)	1.929696304086909*^-6*(0.003067900574708105 + (0.0015343228187522356*(0.7102691430499105*GeV^4 - 0.0020862622983859637*GeV^2*mTv + 4.403716818484707*^-6*mTv^2))/GeV^4)
24.999999999999996	0.	1.9770423224285392*(1.8886776816056926*^-7 + (0.0005310014811004511*(-0.00011994685786156529*GeV^4 - 1.9868083885969214*^-7*GeV^2*mTv + 7.412823668800548*^-9*mTv^2))/GeV^4)	0.001977042322428539*(0.000029297485787065658 + (0.00152243373040687*(0.006132830750368876*GeV^4 - 0.000019868083885969243*GeV^2*mTv + 5.0743585775195254*^-8*mTv^2))/GeV^4)	1.9770423224285393*^-6*(0.0029455691053203543 + (0.0015923191016412575*(0.7007746153646597*GeV^4 - 0.0019868083885969216*GeV^2*mTv + 4.383819796414665*^-6*mTv^2))/GeV^4)
26.	0.	2.022309117894438*(1.7576148152028727*^-7 + (0.0005238366361163586*(-0.00011330140102100248*GeV^4 - 1.891451452003306*^-7*GeV^2*mTv + 7.133157701628912*^-9*mTv^2))/GeV^4)	0.002022309117894438*(0.000028106080260349878 + (0.001574496089422818*(0.00607412204474003*GeV^4 - 0.000018914514520033084*GeV^2*mTv + 5.032820952861227*^-8*mTv^2))/GeV^4)	2.022309117894438*^-6*(0.002826986349420402 + (0.0016498552802735767*(0.6914129941258689*GeV^4 - 0.0018914514520033063*GeV^2*mTv + 4.3698333922269465*^-6*mTv^2))/GeV^4)
27.	0.	2.0655522744130472*(1.6338233209097148*^-7 + (0.000515846650131812*(-0.00010687614873550164*GeV^4 - 1.8000628495569867*^-7*GeV^2*mTv + 6.862609567226203*^-9*mTv^2))/GeV^4)	0.0020655522744130474*(0.00002695170095513555 + (0.0016259129675716309*(0.006015653621814042*GeV^4 - 0.000018000628495569895*GeV^2*mTv + 4.9976629301627085*^-8*mTv^2))/GeV^4)	2.0655522744130476*^-6*(0.002712068783043803 + (0.0017069330785227268*(0.682182841482729*GeV^4 - 0.0018000628495569865*GeV^2*mTv + 4.361378602741712*^-6*mTv^2))/GeV^4)
28.	0.	2.10682611001801*(1.5170762469183593*^-7 + (0.0005071308360715122*(-0.00010066588219520016*GeV^4 - 1.712517317119953*^-7*GeV^2*mTv + 6.600946340186439*^-9*mTv^2))/GeV^4)	0.0021068261100180103*(0.000025833536577586825 + (0.0016766882490759066*(0.005957436086482305*GeV^4 - 0.00001712517317119956*GeV^2*mTv + 4.9685028799637226*^-8*mTv^2))/GeV^4)	2.10682611001801*^-6*(0.002600734102768152 + (0.0017635542250987373*(0.6730827502762057*GeV^4 - 0.001712517317119953*GeV^2*mTv + 4.3580932747447145*^-6*mTv^2))/GeV^4)
29.	0.	2.1461837034521007*(1.407133957426492*^-7 + (0.0004977818663446087*(-0.00009466547043388242*GeV^4 - 1.628692896348668*^-7*GeV^2*mTv + 6.3479400631190604*^-9*mTv^2))/GeV^4)	0.002146183703452101*(0.000024750785594166385 + (0.0017268258271804216*(0.0058994799216424915*GeV^4 - 0.000016286928963486718*GeV^2*mTv + 4.944975855039992*^-8*mTv^2))/GeV^4)	2.146183703452101*^-6*(0.0024929012194700373 + (0.0018197204533899234*(0.6641113429563872*GeV^4 - 0.0016286928963486675*GeV^2*mTv + 4.359631607278485*^-6*mTv^2))/GeV^4)
29.999999999999996	0.	2.1836769202384976*(1.3037471815868862*^-7 + (0.0004878860291915625*(-0.00008886986932398963*GeV^4 - 1.5484708665894108*^-7*GeV^2*mTv + 6.1033676570526435*^-9*mTv^2))/GeV^4)	0.002183676920238498*(0.000023702656307995758 + (0.0017763296035116416*(0.0058417954827654625*GeV^4 - 0.00001548470866589414*GeV^2*mTv + 4.926733097971664*^-8*mTv^2))/GeV^4)	2.1836769202384975*^-6*(0.002388490251877502 + (0.001875433501306479*(0.6552672705278997*GeV^4 - 0.0015484708665894106*GeV^2*mTv + 4.365663663246114*^-6*mTv^2))/GeV^4)
31.	0.	2.2193564382297026*(1.2066597512034395*^-7 + (0.0004775234911478619*(-0.00008327412057829061*GeV^4 - 1.471735677775149*^-7*GeV^2*mTv + 5.867010833105835*^-9*mTv^2))/GeV^4)	0.002219356438229703*(0.000022688366928460384 + (0.0018252034874485176*(0.00578439299269543*GeV^4 - 0.000014717356777751509*GeV^2*mTv + 4.913441557958213*^-8*mTv^2))/GeV^4)	2.219356438229703*^-6*(0.0022874225199240746 + (0.001930695111125862*(0.6465492115229882*GeV^4 - 0.0014717356777751477*GeV^2*mTv + 4.3758748902272124*^-6*mTv^2))/GeV^4)
32.	0.	2.253271772644254*(1.1156110448909144*^-7 + (0.0004667685631609068*(-0.00007787335075820006*GeV^4 - 1.3983748843145358*^-7*GeV^2*mTv + 5.638656005413572*^-9*mTv^2))/GeV^4)	0.002253271772644254*(0.000021707145634206037 + (0.001873451395504404*(0.00572728253667965*GeV^4 - 0.000013983748843145385*GeV^2*mTv + 4.904783416779724*^-8*mTv^2))/GeV^4)	2.253271772644254*^-6*(0.002189620537910396 + (0.0019855070293399476*(0.6379558710018655*GeV^4 - 0.0013983748843145352*GeV^2*mTv + 4.389965650406164*^-6*mTv^2))/GeV^4)
32.99999999999999	0.	2.2854713006011576*(1.0303381568976706*^-7 + (0.0004556899682104682*(-0.00007266277028873275*GeV^4 - 1.3282790799636492*^-7*GeV^2*mTv + 5.418094205296818*^-9*mTv^2))/GeV^4)	0.0022854713006011575*(0.00002075823062967236 + (0.0019210772507199721*(0.005670474057623914*GeV^4 - 0.000013282790799636523*GeV^2*mTv + 4.9004556238048973*^-8*mTv^2))/GeV^4)	2.285471300601158*^-6*(0.0020950080074793637 + (0.002039871006503951*(0.6294859795799369*GeV^4 - 0.0013282790799636502*GeV^2*mTv + 4.4076507595132655*^-6*mTv^2))/GeV^4)
34.	0.	2.3160022851617934*(9.505778089647499*^-8 + (0.00044435110856732744*(-0.00006763767248008162*GeV^4 - 1.2613418336711566*^-7*GeV^2*mTv + 5.205120996663974*^-9*mTv^2))/GeV^4)	0.0023160022851617936*(0.000019840870195310242 + (0.0019680849820669696*(0.005613977351570159*GeV^4 - 0.000012613418336711591*GeV^2*mTv + 4.900169439946718*^-8*mTv^2))/GeV^4)	2.316002285161794*^-6*(0.002003509810410716 + (0.0020937887970870887*(0.6211382924815021*GeV^4 - 0.0012613418336711558*GeV^2*mTv + 4.428659034679789*^-6*mTv^2))/GeV^4)
35.	0.	2.3449108988888607*(8.760680235152724*^-8 + (0.00043281033108141337*(-0.00006279343255580839*GeV^4 - 1.197459626387606*^-7*GeV^2*mTv + 4.999536392632271*^-9*mTv^2))/GeV^4)	0.0023449108988888604*(0.00001895432273162837 + (0.002014478523862686*(0.005557802063392522*GeV^4 - 0.000011974596263876096*GeV^2*mTv + 4.9036499904670767*^-8*mTv^2))/GeV^4)	2.3449108988888604*^-6*(0.0019150520012408694 + (0.0021472621593249673*(0.6129115886195501*GeV^4 - 0.0011974596263876075*GeV^2*mTv + 4.452732851108522*^-6*mTv^2))/GeV^4)
36.	0.	2.3722422469317377*(8.065495761829729*^-8 + (0.00042112118912213814*(-0.000058125506687632196*GeV^4 - 1.1365317888296328*^-7*GeV^2*mTv + 4.801144773357465*^-9*mTv^2))/GeV^4)	0.0023722422469317377*(0.000018097856797214855 + (0.0020602618151949956*(0.005501957682708189*GeV^4 - 0.000011365317888296368*GeV^2*mTv + 4.910635826532245*^-8*mTv^2))/GeV^4)	2.372242246931738*^-6*(0.0018295617997137728 + (0.002200292855073699*(0.6048046697012526*GeV^4 - 0.0011365317888296332*GeV^2*mTv + 4.479627707461821*^-6*mTv^2))/GeV^4)
37.	0.	2.398040389647472*(7.417672452388642*^-8 + (0.00040933270000180483*(-0.00005362943103680664*GeV^4 - 1.0784604401898574*^-7*GeV^2*mTv + 4.609754805060226*^-9*mTv^2))/GeV^4)	0.002398040389647472*(0.000017270751140879025 + (0.0021054387993578293*(0.0054464535399994345*GeV^4 - 0.000010784604401898605*GeV^2*mTv + 4.9208784954214986*^-8*mTv^2))/GeV^4)	2.398040389647472*^-6*(0.0017469675830685085 + (0.0022528826496657018*(0.5968163593587775*GeV^4 - 0.0010784604401898564*GeV^2*mTv + 4.5091117998696935*^-6*mTv^2))/GeV^4)
37.99999999999999	0.	2.422348364766425*(6.814708748959153*^-8 + (0.00039748959689975136*(-0.000049300820802070306*GeV^4 - 1.023150427783331*^-7*GeV^2*mTv + 4.425179360237632*^-9*mTv^2))/GeV^4)	0.002422348364766425*(0.00001647229472805747 + (0.0021500134232969505*(0.005391298802943242*GeV^4 - 0.000010231504277833344*GeV^2*mTv + 4.9341421192917084*^-8*mTv^2))/GeV^4)	2.422348364766425*^-6*(0.0016671988781692575 + (0.0023050333117672003*(0.5889455023050338*GeV^4 - 0.00102315042778333*GeV^2*mTv + 4.540965604460864*^-6*mTv^2))/GeV^4)
39.	0.	2.4452082091114264*(6.254162687936979*^-8 + (0.0003856325744721578*(-0.00004513536927416038*GeV^4 - 9.705092676214449*^-8*GeV^2*mTv + 4.247235439048283*^-9*mTv^2))/GeV^4)	0.0024452082091114265*(0.000015701786761628873 + (0.002193989637065898*(0.00533650247294493*GeV^4 - 9.705092676214494*^-6*GeV^2*mTv + 4.950202982401212*^-8*mTv^2))/GeV^4)	2.4452082091114263*^-6*(0.0015901863534832294 + (0.0023567466132373926*(0.5811909635139696*GeV^4 - 0.0009705092676214462*GeV^2*mTv + 4.574981468320397*^-6*mTv^2))/GeV^4)
40.	0.	2.466660979879139*(5.7336592921417384*^-8 + (0.00037379852748182054*(-0.00004112884689687426*GeV^4 - 9.204470859041968*^-8*GeV^2*mTv + 4.075744091859577*^-9*mTv^2))/GeV^4)	0.0024666609798791395*(0.000014958536697279991 + (0.002237371393291955*(0.005282073381872258*GeV^4 - 9.204470859041998*^-6*GeV^2*mTv + 4.968849126696667*^-8*mTv^2))/GeV^4)	2.466660979879139*^-6*(0.0015158618109120572 + (0.0024080243289892685*(0.5735516274250467*GeV^4 - 0.0009204470859041972*GeV^2*mTv + 4.6109632087776744*^-6*mTv^2))/GeV^4)
41.	0.	2.486746775492152*(5.2508965677805746*^-8 + (0.00036202078191519357*(-0.00003727710033466953*GeV^4 - 8.728765614218213*^-8*GeV^2*mTv + 3.910530342945716*^-9*mTv^2))/GeV^4)	0.002486746775492152*(0.000014241864253565913 + (0.002280162646652037*(0.005228020188986464*GeV^4 - 8.728765614218265*^-6*GeV^2*mTv + 4.989879955667284*^-8*mTv^2))/GeV^4)	2.4867467754921518*^-6*(0.0014441581774821146 + (0.0024588682368520847*(0.5660263971715135*GeV^4 - 0.000872876561421822*GeV^2*mTv + 4.648725720929387*^-6*mTv^2))/GeV^4)
42.	0.	2.505504756030164*(4.8036502453728*^-8 + (0.00035032931817211157*(-0.00003357605154678616*GeV^4 - 8.27712868856819*^-8*GeV^2*mTv + 3.751423115325172*^-9*mTv^2))/GeV^4)	0.0025055047560301647*(0.000013551099416805218 + (0.0023223673533583375*(0.005174351378066759*GeV^4 - 8.277128688568235*^-6*GeV^2*mTv + 5.0131058463710536*^-8*mTv^2))/GeV^4)	2.5055047560301644*^-6*(0.0013750094968991398 + (0.002509280117435458*(0.558614193832106*GeV^4 - 0.00082771286885682*GeV^2*mTv + 4.688094593302248*^-6*mTv^2))/GeV^4)
