0.	0.	0.	0.	0.
1.	4.96842338544379e-7	8.374336349027884e-7	8.680797673238465e-8	8.695751888938685e-9
2.	2.86752766214085e-8	1.4583958904362791e-6	1.56814864630514e-7	1.573566372635938e-8
3.	9.572347811466694e-10	1.900272413250946e-6	2.120856479852026e-7	2.131877562617747e-8
4.	2.42622907097057e-11	2.195459945074042e-6	2.544920097897101e-7	2.5626013845101366e-8
5.	5.167670331662978e-13	2.3718706330476827e-6	2.857272838718532e-7	2.8821548558083718e-8
6.	9.7333337990171e-15	2.4534081523197325e-6	3.073204109795016e-7	3.105406408131966e-8
7.	1.67036829443884e-16	2.4604128367907135e-6	3.206489573203588e-7	3.245794652833993e-8
8.	2.663592439549858e-18	2.410074287163565e-6	3.2695125098579905e-7	3.315439362957431e-8
9.	3.972152115065465e-20	2.3168109252427924e-6	3.2733768876241446e-7	3.325245120247548e-8
10.	0.	2.1926167359205103e-6	3.2280126304768476e-7	3.2849980527382916e-8
11.	0.	2.0473760228682474e-6	3.142273559318959e-7	3.203456066328743e-8
12.	0.	1.889147434165024e-6	3.02402844981405e-7	3.088432952705688e-8
13.	0.	1.7244188183905688e-6	2.8802456285309647e-7	2.946876735905502e-8
14.	0.	1.558334674153483e-6	2.717071505811485e-7	2.7849426006994295e-8
14.999999999999998	0.	1.3948980768643624e-6	2.5399034219993126e-7	2.6080607277896248e-8
16.	0.	1.2371490227882534e-6	2.35345716296146e-7	2.4209993434790275e-8
17.	0.	1.0873211361945323e-6	2.1618294811448957e-7	2.2279232749882042e-8
18.	0.	9.469786525342846e-7	1.9685559396969815e-7	2.032448286899809e-8
18.999999999999996	0.	8.171355287303547e-7	1.7766643793946255e-7	1.8376914592812954e-8
20.	0.	6.983584488299837e-7	1.588724291232696e-7	1.6463178538350147e-8
21.	0.	5.908553959282631e-7	1.40689236147708e-7	1.4605837009195073e-8
22.	0.	4.945513546537961e-7	1.232954440753798e-7	1.2823763274456145e-8
23.	0.	4.091525967926767e-7	1.0683641742858253e-7	1.1132510334460997e-8
24.	0.	3.342008891067416e-7	9.142785166685247e-8	9.54465113519174e-9
24.999999999999996	0.	2.6911884963381233e-7	7.71590341559336e-8	8.070092083275672e-9
26.	0.	2.1324756868686765e-7	6.409583443144588e-8	6.716361608686342e-9
