16.	2.8834010636826513e-45	0.00002350346073629204*(2.7170923845215666*^-15 + (0.008614227849138748*(5.715836992193405*^-6*GeV^4 + 2.3221879971425146*^-7*GeV^2*mTv + 2.365450890173509*^-9*mTv^2))/GeV^4)	2.350346073629204*^-8*(3.3212486091782526*^-13 + (0.016387044617508114*(0.0005715837119878807*GeV^4 + 0.00002322187997142515*GeV^2*mTv + 2.3654508901735095*^-7*mTv^2))/GeV^4)	2.3503460736292043*^-11*(3.328750449775107*^-11 + (0.016857338593164087*(0.057158371260414786*GeV^4 + 0.0023221879971425147*GeV^2*mTv + 0.00002365450890173509*mTv^2))/GeV^4)
17.	3.6995545513217205e-47	0.000026096840177759205*(2.3479991873482465*^-15 + (0.008709193320213752*(5.552426157720768*^-6*GeV^4 + 2.243063452098351*^-7*GeV^2*mTv + 2.2719742010106406*^-9*mTv^2))/GeV^4)	2.609684017775921*^-8*(2.936801940630076*^-13 + (0.017315759116504296*(0.0005552426270686136*GeV^4 + 0.00002243063452098352*GeV^2*mTv + 2.2719742010106406*^-7*mTv^2))/GeV^4)	2.6096840177759205*^-11*(2.944272723718906*^-11 + (0.017845155270673*(0.05552426276138353*GeV^4 + 0.0022430634520983514*GeV^2*mTv + 0.000022719742010106408*mTv^2))/GeV^4)
18.	4.6055746482246845e-49	0.000028776192339386727*(2.016869635637812*^-15 + (0.008771315437498593*(5.39261633959316*^-6*GeV^4 + 2.1660266784549898*^-7*GeV^2*mTv + 2.1813999298764898*^-9*mTv^2))/GeV^4)	2.877619233938673*^-8*(2.5837257603945206*^-13 + (0.018233594872740334*(0.0005392616439033166*GeV^4 + 0.000021660266784549902*GeV^2*mTv + 2.18139992987649*^-7*mTv^2))/GeV^4)	2.8776192339386734*^-11*(2.5910769431353637*^-11 + (0.018825392723577198*(0.053926164438325874*GeV^4 + 0.00216602667845499*GeV^2*mTv + 0.000021813999298764904*mTv^2))/GeV^4)
18.999999999999996	5.572764144662116e-51	0.00003153506668131893*(1.7211986801852645*^-15 + (0.008803280172887507*(5.23634856329302*^-6*GeV^4 + 2.0910361446318297*^-7*GeV^2*mTv + 2.0936592292418295*^-9*mTv^2))/GeV^4)	3.153506668131894*^-8*(2.260416398891733*^-13 + (0.01914061224250276*(0.0005236348650341344*GeV^4 + 0.000020910361446318305*GeV^2*mTv + 2.0936592292418302*^-7*mTv^2))/GeV^4)	3.1535066681318934*^-11*(2.2675652890309583*^-11 + (0.019798077820104423*(0.052363486545426885*GeV^4 + 0.00209103614463183*GeV^2*mTv + 0.0000209365922924183*mTv^2))/GeV^4)
20.	6.562912194632437e-53	0.000034367249624792115*(1.4584977979518555*^-15 + (0.008807644476670954*(5.083564556054424*^-6*GeV^4 + 2.0180509301534685*^-7*GeV^2*mTv + 2.008684479957818*^-9*mTv^2))/GeV^4)	3.4367249624792124*^-8*(1.965326487740679*^-13 + (0.02003687182717142*(0.0005083564631786007*GeV^4 + 0.00002018050930153469*GeV^2*mTv + 2.0086844799578186*^-7*mTv^2))/GeV^4)	3.436724962479211*^-11*(1.9721974861419495*^-11 + (0.020763237527186902*(0.05083564635441153*GeV^4 + 0.002018050930153468*GeV^2*mTv + 0.000020086844799578183*mTv^2))/GeV^4)
21.	7.529895390918613e-55	0.00003726675771258588*(1.226318167774407*^-15 + (0.008786836602340116*(4.934206741010372*^-6*GeV^4 + 1.9470307191918*^-7*GeV^2*mTv + 1.9264092751663865*^-9*mTv^2))/GeV^4)	3.7266757712585887*^-8*(1.6969638309241848*^-13 + (0.020922434461240737*(0.0004934206806443592*GeV^4 + 0.000019470307191918003*GeV^2*mTv + 1.9264092751663868*^-7*mTv^2))/GeV^4)	3.7266757712585886*^-11*(1.7034894765691653*^-11 + (0.021720898907689946*(0.049342068096016926*GeV^4 + 0.0019470307191917996*GeV^2*mTv + 0.000019264092751663867*mTv^2))/GeV^4)
22.	8.422170088082147e-57	0.000040227830943343856*(1.0222700312168735*^-15 + (0.008743157211077622*(4.7882182313722785*^-6*GeV^4 + 1.8779357941547387*^-7*GeV^2*mTv + 1.8467684043592097*^-9*mTv^2))/GeV^4)	4.022783094334386*^-8*(1.453890273697755*^-13 + (0.021797361200543226*(0.00047882182874710907*GeV^4 + 0.00001877935794154739*GeV^2*mTv + 1.8467684043592104*^-7*mTv^2))/GeV^4)	4.022783094334387*^-11*(1.4600121061726245*^-11 + (0.022671089117671475*(0.04788218290178672*GeV^4 + 0.001877935794154739*GeV^2*mTv + 0.0000184676840435921*mTv^2))/GeV^4)
23.	9.186025788030488e-59	0.000043244926275681056*(8.440385707482773*^-16 + (0.008678781142236493*(4.645542824641612*^-6*GeV^4 + 1.8107270293213644*^-7*GeV^2*mTv + 1.7696978375843579*^-9*mTv^2))/GeV^4)	4.324492627568106*^-8*(1.2347205701948744*^-13 + (0.02266171331067265*(0.0004645542872317627*GeV^4 + 0.00001810727029321364*GeV^2*mTv + 1.769697837584358*^-7*mTv^2))/GeV^4)	4.324492627568106*^-11*(1.2403898239992816*^-11 + (0.02361383540367213*(0.046455428746186855*GeV^4 + 0.0018107270293213644*GeV^2*mTv + 0.00001769697837584358*mTv^2))/GeV^4)
24.	9.769399725998884e-61	0.00004631271129808582*(6.893966348033491*^-16 + (0.008595759747582782*(4.506124996853545*^-6*GeV^4 + 1.745365884523266*^-7*GeV^2*mTv + 1.6951347097997332*^-9*mTv^2))/GeV^4)	4.6312711298085826*^-8*(1.0381212506529227*^-13 + (0.02351555225560429*(0.000450612503696804*GeV^4 + 0.000017453658845232667*GeV^2*mTv + 1.6951347097997334*^-7*mTv^2))/GeV^4)	4.631271129808582*^-11*(1.0432993950050007*^-11 + (0.02454916510003577*(0.04506125038904147*GeV^4 + 0.001745365884523266*GeV^2*mTv + 0.00001695134709799733*mTv^2))/GeV^4)
24.999999999999996	1.012600053403815e-62	0.00004942605806071347*(5.562146313474516*^-16 + (0.008496023697607217*(4.369909896852512*^-6*GeV^4 + 1.6818143988718966*^-7*GeV^2*mTv + 1.6230173053723969*^-9*mTv^2))/GeV^4)	4.9426058060713476*^-8*(8.628094891557072*^-14 + (0.02435893968650992*(0.0004369909930218418*GeV^4 + 0.00001681814398871897*GeV^2*mTv + 1.6230173053723975*^-7*mTv^2))/GeV^4)	4.942605806071348*^-11*(8.6746862632025*^-12 + (0.02547710562626012*(0.043699099318288054*GeV^4 + 0.001681814398871896*GeV^2*mTv + 0.000016230173053723975*mTv^2))/GeV^4)
26.	1.0219457974216084e-64	0.000052580037065255394*(4.424678995894573*^-16 + (0.008381386177861737*(4.236843340599604*^-6*GeV^4 + 1.6200351845317012*^-7*GeV^2*mTv + 1.5532850427228974*^-9*mTv^2))/GeV^4)	5.2580037065255385*^-8*(7.07551972759986*^-14 + (0.025191937430765088*(0.00042368433679834043*GeV^4 + 0.000016200351845317015*GeV^2*mTv + 1.553285042722898*^-7*mTv^2))/GeV^4)	5.258003706525538*^-11*(7.1167510729689264*^-12 + (0.026397684484377227*(0.0423684336930507*GeV^4 + 0.001620035184531701*GeV^2*mTv + 0.00001553285042722898*mTv^2))/GeV^4)
27.	1.0027207957947762e-66	0.00005576991140915228*(3.462418545260435*^-16 + (0.008253546402108992*(4.106871805511647*^-6*GeV^4 + 1.5599914205388422*^-7*GeV^2*mTv + 1.4858784591137064*^-9*mTv^2))/GeV^4)	5.576991140915229*^-8*(5.711637728454944*^-14 + (0.026014607481146094*(0.00041068718276352563*GeV^4 + 0.00001559991420538842*GeV^2*mTv + 1.485878459113707*^-7*mTv^2))/GeV^4)	5.5769911409152274*^-11*(5.7474496356216985*^-12 + (0.02731092925636363*(0.04106871828703042*GeV^4 + 0.0015599914205388415*GeV^2*mTv + 0.000014858784591137069*mTv^2))/GeV^4)
28.	9.543836973592242e-69	0.000058991131080504285*(2.657351819409623*^-16 + (0.008114093377144195*(3.979942424831903*^-6*GeV^4 + 1.501646846665284*^-7*GeV^2*mTv + 1.4207391955808839*^-9*mTv^2))/GeV^4)	5.899113108050429*^-8*(4.52507219499889*^-14 + (0.026827011985214505*(0.00039799424423744763*GeV^4 + 0.000015016468466652845*GeV^2*mTv + 1.420739195580885*^-7*mTv^2))/GeV^4)	5.899113108050429*^-11*(4.555516252943826*^-12 + (0.028216867601579796*(0.03979942443221159*GeV^4 + 0.001501646846665284*GeV^2*mTv + 0.000014207391955808841*mTv^2))/GeV^4)
29.	8.783645305259542e-71	0.00006223932740011093*(1.9926134305334627*^-16 + (0.007964509861513739*(3.8560029820322635*^-6*GeV^4 + 1.4449657573280528*^-7*GeV^2*mTv + 1.3578099820080872*^-9*mTv^2))/GeV^4)	6.223932740011093*^-8*(3.504907797221321*^-14 + (0.027629213234886745*(0.00038560029956319613*GeV^4 + 0.000014449657573280529*GeV^2*mTv + 1.3578099820080878*^-7*mTv^2))/GeV^4)	6.223932740011094*^-11*(3.530146099234292*^-12 + (0.029115527254238775*(0.03856002996288343*GeV^4 + 0.0014449657573280526*GeV^2*mTv + 0.00001357809982008088*mTv^2))/GeV^4)
29.999999999999996	7.782240219598141e-73	0.00006551030760715492*(1.452486288077284*^-16 + (0.007806176467065*(3.735001905246846*^-6*GeV^4 + 1.389912995543449*^-7*GeV^2*mTv + 1.2970346223420464*^-9*mTv^2))/GeV^4)	6.551030760715493*^-8*(2.6406794020039797*^-14 + (0.028421273656186265*(0.00037350019155025523*GeV^4 + 0.000013899129955434494*GeV^2*mTv + 1.2970346223420462*^-7*mTv^2))/GeV^4)	6.551030760715493*^-11*(2.660983194483803*^-12 + (0.030006936020903666*(0.037350019159975385*GeV^4 + 0.0013899129955434488*GeV^2*mTv + 0.000012970346223420469*mTv^2))/GeV^4)
31.	6.597033791032415e-75	0.00006880004958512079*(1.0223898430884266*^-16 + (0.00764037585836579*(3.6168882617368786*^-6*GeV^4 + 1.336453946926016*^-7*GeV^2*mTv + 1.2383579799486244*^-9*mTv^2))/GeV^4)	6.88000495851208*^-8*(1.9223609539297844*^-14 + (0.02920325579917628*(0.00036168882692098675*GeV^4 + 0.000013364539469260162*GeV^2*mTv + 1.238357979948625*^-7*mTv^2))/GeV^4)	6.88000495851208*^-11*(1.9381085255306704*^-12 + (0.030891121778013793*(0.03616888269570547*GeV^4 + 0.0013364539469260157*GeV^2*mTv + 0.000012383579799486252*mTv^2))/GeV^4)
32.	5.306589894455341e-77	0.00007210469672461612*(6.888580451385896*^-17 + (0.007468297010574509*(3.501611752386789*^-6*GeV^4 + 1.284554533732054*^-7*GeV^2*mTv + 1.1817259631086078*^-9*mTv^2))/GeV^4)	7.210469672461612*^-8*(1.3403544161379239*^-14 + (0.029975222328070462*(0.0003501611757602348*GeV^4 + 0.000012845545337320542*GeV^2*mTv + 1.1817259631086087*^-7*mTv^2))/GeV^4)	7.210469672461613*^-11*(1.3520283169012072*^-12 + (0.03176811246943916*(0.03501611757854073*GeV^4 + 0.0012845545337320536*GeV^2*mTv + 0.000011817259631086079*mTv^2))/GeV^4)
32.99999999999999	4.0088357648204593e-79	0.00007542055291983819*(4.3950883307000324*^-17 + (0.007291039491367491*(3.3891227062313665*^-6*GeV^4 + 1.2341812089474744*^-7*GeV^2*mTv + 1.1270855106523278*^-9*mTv^2))/GeV^4)	7.54205529198382*^-8*(8.854787779689513*^-15 + (0.030737236011519554*(0.0003389122709680367*GeV^4 + 0.000012341812089474745*GeV^2*mTv + 1.1270855106523282*^-7*mTv^2))/GeV^4)	7.542055291983818*^-11*(8.936624529290502*^-13 + (0.032637936104063216*(0.033891227098468306*GeV^4 + 0.0012341812089474743*GeV^2*mTv + 0.00001127085510652328*mTv^2))/GeV^4)
34.	2.8182204565812537e-81	0.00007874407769550098*(2.6300679731309376*^-17 + (0.007109617737077239*(3.2793720750139234*^-6*GeV^4 + 1.1853009504197934*^-7*GeV^2*mTv + 1.0743845777322774*^-9*mTv^2))/GeV^4)	7.874407769550098*^-8*(5.489591358814135*^-15 + (0.03148935971307151*(0.00032793720771543533*GeV^4 + 0.000011853009504197938*GeV^2*mTv + 1.0743845777322774*^-7*mTv^2))/GeV^4)	7.874407769550099*^-11*(5.543330526465367*^-13 + (0.03350062075339342*(0.0327937207725766*GeV^4 + 0.0011853009504197932*GeV^2*mTv + 0.000010743845777322778*mTv^2))/GeV^4)
35.	1.8619613188458618e-83	0.00008207188146111012*(1.4902047613927573*^-17 + (0.006924965297302614*(3.172311427775329*^-6*GeV^4 + 1.1378812550340553*^-7*GeV^2*mTv + 1.023572121732843*^-9*mTv^2))/GeV^4)	8.207188146111011*^-8*(3.2241585385469886*^-15 + (0.032231656381802976*(0.0003172311429033777*GeV^4 + 0.000011378812550340555*GeV^2*mTv + 1.0235721217328433*^-7*mTv^2))/GeV^4)	8.207188146111011*^-11*(3.2575319883412187*^-13 + (0.03435619454919948*(0.031723114290945154*GeV^4 + 0.001137881255034055*GeV^2*mTv + 0.00001023572121732843*mTv^2))/GeV^4)
36.	1.2755669861102458e-85	0.00008540072088954256*(8.817558221030991*^-18 + (0.00673793902595421*(3.067892945473833*^-6*GeV^4 + 1.0918901329324825*^-7*GeV^2*mTv + 9.745980883162857*^-10*mTv^2))/GeV^4)	8.540072088954257*^-8*(1.978538092358026*^-15 + (0.03296418904311993*(0.0003067892946246928*GeV^4 + 0.000010918901329324827*GeV^2*mTv + 9.745980883162857*^-8*mTv^2))/GeV^4)	8.540072088954257*^-11*(2.0001582251517638*^-13 + (0.03520468568117918*(0.03067892946284241*GeV^4 + 0.001091890132932482*GeV^2*mTv + 9.745980883162863*^-6*mTv^2))/GeV^4)
37.	1.197859209218563e-87	0.00008872749441695647*(7.200530000487794*^-18 + (0.006549323200028877*(2.966069415635564*^-6*GeV^4 + 1.0472961017776545*^-7*GeV^2*mTv + 9.274133976041399*^-10*mTv^2))/GeV^4)	8.872749441695647*^-8*(1.6765172972933322*^-15 + (0.03368702078972527*(0.0002966069416291375*GeV^4 + 0.000010472961017776551*GeV^2*mTv + 9.274133976041403*^-8*mTv^2))/GeV^4)	8.872749441695647*^-11*(1.6958274408185438*^-13 + (0.03604612239465123*(0.029660694163230267*GeV^4 + 0.001047296101777655*GeV^2*mTv + 9.2741339760414*^-6*mTv^2))/GeV^4)
37.99999999999999	1.765735069964759e-89	0.00009204923786112412*(9.289864965564468*^-18 + (0.006359833550396022*(2.8667942270355984*^-6*GeV^4 + 1.004068181059005*^-7*GeV^2*mTv + 8.819699304931383*^-10*mTv^2))/GeV^4)	9.204923786112413*^-8*(2.245516269789312*^-15 + (0.03440021477275121*(0.00028667942279149845*GeV^4 + 0.000010040681810590051*GeV^2*mTv + 8.819699304931392*^-8*mTv^2))/GeV^4)	9.204923786112412*^-11*(2.2727387214161642*^-13 + (0.036880532988275205*(0.02866794227957428*GeV^4 + 0.0010040681810590045*GeV^2*mTv + 8.819699304931387*^-6*mTv^2))/GeV^4)
39.	3.108915741081636e-91	0.00009536312015534562*(1.4404777864224118*^-17 + (0.006170121191554525*(2.7700213644095118*^-6*GeV^4 + 9.621758864424386*^-8*GeV^2*mTv + 8.382205151048567*^-10*mTv^2))/GeV^4)	9.536312015534565*^-8*(3.616483319324835*^-15 + (0.035103834193054365*(0.00027700213658274445*GeV^4 + 9.62175886442439*^-6*GeV^2*mTv + 8.382205151048564*^-8*mTv^2))/GeV^4)	9.536312015534564*^-11*(3.6625656107136576*^-13 + (0.03770794581179828*(0.027700213658958802*GeV^4 + 0.000962175886442438*GeV^2*mTv + 8.382205151048568*^-6*mTv^2))/GeV^4)
40.	5.344918901998015e-93	0.00009866643919516555*(2.1939491967686033*^-17 + (0.005980776439709129*(2.6757054031953024*^-6*GeV^4 + 9.215892241628683*^-8*GeV^2*mTv + 7.961189133681785*^-10*mTv^2))/GeV^4)	9.866643919516556*^-8*(5.723791369468036*^-15 + (0.03579794229267128*(0.00026757054054421303*GeV^4 + 9.215892241628687*^-6*GeV^2*mTv + 7.96118913368179*^-8*mTv^2))/GeV^4)	9.866643919516556*^-11*(5.800351281808413*^-13 + (0.038528389263828296*(0.02675705405550572*GeV^4 + 0.000921589224162868*GeV^2*mTv + 7.961189133681792*^-6*mTv^2))/GeV^4)
