0.	0.	0.	0.	0.
1.	4.721247839900517e-7	7.957719045096383e-7	8.248934135416835e-8	8.263144389474273e-9
2.	2.724050960051039e-8	1.3854250746831325e-6	1.4896863531147446e-7	1.4948330035926296e-8
3.	9.090966526109839e-10	1.8047101128795443e-6	2.0142012852815154e-7	2.0246681317102083e-8
4.	2.3036877375310435e-11	2.0845740471176638e-6	2.416384047437278e-7	2.4331723068978452e-8
5.	4.90574483289616e-13	2.2516513932937685e-6	2.712450788285335e-7	2.7360716500927547e-8
6.	9.238689355727608e-15	2.328726852497399e-6	2.917025007403803e-7	2.9475907967847863e-8
7.	1.5853392694351587e-16	2.3351671018738285e-6	3.0432652812904285e-7	3.0805695610913636e-8
8.	2.527925895961989e-18	2.2873203539887383e-6	3.1029842321667184e-7	3.1465718619956035e-8
9.	3.769966250108028e-20	2.1988833113716064e-6	3.106759266197766e-7	3.1559873623981454e-8
10.	0.	2.0812358749170512e-6	3.0640355795757866e-7	3.118126248143098e-8
11.	0.	1.9437445155469126e-6	2.9832219040631746e-7	3.041307551799282e-8
12.	0.	1.7940356206593247e-6	2.871779438036012e-7	2.932941404661196e-8
13.	0.	1.6382404081014062e-6	2.7363043847554113e-7	2.7996055801340313e-8
14.	0.	1.481213184070499e-6	2.582604496467662e-7	2.6471166723389552e-8
14.999999999999998	0.	1.3267248271232686e-6	2.415770000942875e-7	2.480596235376513e-8
16.	0.	1.1776334247991894e-6	2.2402392661557722e-7	2.3045321911762707e-8
17.	0.	1.0360339859455207e-6	2.0598595389434002e-7	2.1228357972008253e-8
18.	0.	9.03389112016494e-7	1.8779430745966747e-7	1.9388944494241258e-8
18.999999999999996	0.	7.806424437597132e-7	1.69731895641161e-7	1.7556205809319286e-8
20.	0.	6.683166134454704e-7	1.5203808871992046e-7	1.5754969021613317e-8
21.	0.	5.665973333467418e-7	1.3491312185893903e-7	1.4006182151735551e-8
22.	0.	4.754051435306621e-7	1.1852214686251441e-7	1.2327300214077497e-8
23.	0.	3.9445623014637463e-7	1.0299895635900653e-7	1.0732641300629867e-8
24.	0.	3.2331361240575867e-7	8.844940262102864e-8	9.233714625714071e-9
24.999999999999996	0.	2.6142988475830464e-7	7.49545319285336e-8	7.839522375301476e-9
26.	0.	2.0818259217662438e-7	6.25734541398496e-8	6.556837099254545e-9
27.	0.	1.629032123290067e-7	5.1345965960450964e-8	5.390456284846284e-9
28.	0.	1.2490061965873237e-7	4.129494528598628e-8	4.3434356550455746e-9
29.	0.	9.347981363594554e-8	3.242853294193963e-8	3.4173026450635137e-9
29.999999999999996	0.	6.795660705960951e-8	2.474211714449319e-8	2.6122514253153816e-9
31.	0.	4.766889042388159e-8	1.822013506295323e-8	1.927320758041721e-9
32.	0.	3.198501502617274e-8	1.2837704971008495e-8	1.3605558981511267e-9
32.99999999999999	0.	2.0309770561927865e-8	8.562101629553828e-9	9.091556761874835e-10
34.	0.	1.2088372211823013e-8	5.354086745598788e-9	5.696058325079859e-10
35.	0.	6.8088174018328805e-9	3.1691055975082068e-9	3.377996065893109e-10
