0.	0.	0.	0.	0.
1.	1.1101202664599508e-8	1.871120832102296e-10	1.9395950543050663e-13	1.9429363512578317e-16
2.	1.4248623828826267e-9	7.246707576944018e-10	7.792064384900623e-13	7.818984838193633e-16
3.	7.939041867248969e-11	1.576033648704824e-9	1.7589800036101709e-12	1.7681205863828388e-15
4.	2.988042758128072e-12	2.703837105955739e-9	3.1342176876538857e-12	3.155993224453194e-15
5.	8.868849410014427e-14	4.070647335153458e-9	4.903703391188336e-12	4.9464063595327156e-15
6.	2.2373518540230747e-15	5.639524331141491e-9	7.064217723156221e-12	7.138239505800993e-15
7.	5.006531267679126e-17	7.374501683133349e-9	9.610689068499104e-12	9.728496686617452e-15
8.	1.0213055172889708e-18	9.240986458770731e-9	1.2536344207853325e-11	1.2712442276633338e-14
9.	1.9212733596724466e-20	1.1206084211086889e-8	1.583285742383038e-11	1.6083736671819584e-14
10.	0.	1.3238854731886129e-8	1.949049717055789e-11	1.9834570858765767e-14
11.	0.	1.5310504534881726e-8	2.34982695129901e-11	2.3955799073054224e-14
12.	0.	1.7394522227447948e-8	2.7844057660843487e-11	2.843706884506135e-14
13.	0.	1.946676295311567e-8	3.251475702966998e-11	3.3266947830843395e-14
14.	0.	2.1505487986800417e-8	3.7496405359296735e-11	3.843304691644913e-14
14.999999999999998	0.	2.3491365366808623e-8	4.27743075083436e-11	4.392213916665136e-14
16.	0.	2.5407437174434197e-8	4.8333154623442494e-11	4.972027426425726e-14
17.	0.	2.7239058743000078e-8	5.4157137453750266e-11	5.5812888154363445e-14
18.	0.	2.8973814710337753e-8	6.023005364595607e-11	6.218490766965463e-14
18.999999999999996	0.	3.0601416436212827e-8	6.653540891278698e-11	6.882084996856841e-14
20.	0.	3.2113584901066686e-8	7.305651201953023e-11	7.570491666829353e-14
21.	0.	3.3503922794533887e-8	7.977656357879904e-11	8.282108259954537e-14
22.	0.	3.476777909953635e-8	8.667873868413313e-11	9.015317915025267e-14
23.	0.	3.590210908671591e-8	9.374626344846261e-11	9.768497220105256e-14
24.	0.	3.69053322594832e-8	1.0096248554438302e-10	1.054002346871671e-13
24.999999999999996	0.	3.777719043570875e-8	1.0831093886995552e-10	1.1328281384913701e-13
26.	0.	3.851860782067127e-8	1.1577540248671466e-10	1.2131669325931866e-13
27.	0.	3.91315546190054e-8	1.233399539960582e-10	1.2948604973228245e-13
28.	0.	3.961891545198795e-8	1.3098901753651746e-10	1.3777530524554892e-13
29.	0.	3.998436359087443e-8	1.387074065978424e-10	1.4616917401270377e-13
29.999999999999996	0.	4.023224178692911e-8	1.464803618586507e-10	1.5465270486407726e-13
31.	0.	4.0367450273667886e-8	1.542935842628297e-10	1.632113191010622e-13
32.	0.	4.0395342335703504e-8	1.6213326355616953e-10	1.7183084399898658e-13
32.99999999999999	0.	4.032162768027524e-8	1.699861025090656e-10	1.8049754214043096e-13
34.	0.	4.015228371069506e-8	1.7783933705374725e-10	1.891981367661593e-13
35.	0.	3.989347468408197e-8	1.8568075256555274e-10	1.979198333345801e-13
36.	0.	3.955147863734152e-8	1.9349869651745728e-10	2.0665033748302485e-13
37.	0.	3.913262188381053e-8	2.0128208773550382e-10	2.1537786958524534e-13
37.99999999999999	0.	3.864322081675716e-8	2.0902042248016386e-10	2.2409117609954914e-13
39.	0.	3.808953070346875e-8	2.16703777575064e-10	2.327795379009994e-13
40.	0.	3.7477701113488314e-8	2.2432281080011179e-10	2.414327757892443e-13
41.	0.	3.681373759524834e-8	2.3186875876092385e-10	2.500412533608877e-13
