0.	0.	0.	0.	0.
1.	2.7585313269827475e-7	4.649537160855371e-7	4.819688353247764e-8	4.827991122411997e-9
2.	1.7689511108434284e-8	8.996708434577702e-7	9.67376296477673e-8	9.70718441398415e-9
3.	6.565930774637113e-10	1.3034479486226024e-6	1.4547524916476345e-7	1.4623121486854396e-8
4.	1.852095895289374e-11	1.6759350554303835e-6	1.9427003507418725e-7	1.9561976081736855e-8
5.	4.3947171555426053e-13	2.0170985942959647e-6	2.42989686966765e-7	2.4510571644138572e-8
6.	9.232572985441822e-15	2.3271851450997476e-6	2.9150938238353115e-7	2.9456393774795213e-8
7.	1.769673058529293e-16	2.606686396421889e-6	3.397118006277656e-7	3.4387598051054085e-8
8.	3.1567633339232103e-18	2.8563056527652577e-6	3.874871041707565e-7	3.9293013681171456e-8
9.	5.2753630198982613e-20	3.076926141062619e-6	4.347328824006399e-7	4.416214342073844e-8
10.	0.	3.2695812975059834e-6	4.813540621037573e-7	4.898516014960343e-8
11.	0.	3.4354271549502534e-6	5.272627887301003e-7	5.3752900478624457e-8
12.	0.	3.575716899136916e-6	5.723782821773322e-7	5.8456855728266966e-8
13.	0.	3.691777618031438e-6	6.166266705305206e-7	6.308916059537808e-8
14.	0.	3.7849892319350657e-6	6.599408049160284e-7	6.764257980032842e-8
14.999999999999998	0.	3.856765561990174e-6	7.022600583670078e-7	7.211049298404144e-8
16.	0.	3.908537470541185e-6	7.435301113536761e-7	7.648687810314804e-8
17.	0.	3.941737987864464e-6	7.83702726403141e-7	8.076629355154231e-8
18.	0.	3.957789325401461e-6	8.227355140200781e-7	8.49438592178964e-8
18.999999999999996	0.	3.958091665224093e-6	8.605916919202947e-7	8.901523667116243e-8
20.	0.	3.9440136084781155e-6	8.972398394032975e-7	9.297660864967269e-8
21.	0.	3.916884161484256e-6	9.326536485167035e-7	9.682465801409501e-8
22.	0.	3.87798613656952e-6	9.668116735039976e-7	1.0055654631014684e-7
23.	0.	3.8285508451382565e-6	9.99697079877031e-7	1.0416989207356263e-7
24.	0.	3.769753962605223e-6	1.0312973943151814e-6	1.0766274899729964e-7
24.999999999999996	0.	3.7027124482722978e-6	1.0616042564636007e-6	1.1103358406929757e-7
26.	0.	3.628482407747938e-6	1.0906131735829177e-6	1.1428125577824145e-7
27.	0.	3.548057790831422e-6	1.118323278891562e-6	1.1740499247466058e-7
28.	0.	3.4623698236936704e-6	1.1447370943390183e-6	1.204043709652928e-7
29.	0.	3.372287080494953e-6	1.1698602984533204e-6	1.2327929540990845e-7
29.999999999999996	0.	3.27861610612752e-6	1.1937014998184538e-6	1.2602997658168827e-7
31.	0.	3.182102508423475e-6	1.2162720166566215e-6	1.286569115447391e-7
32.	0.	3.0834324448132735e-6	1.2375856629161257e-6	1.3116086379538689e-7
32.99999999999999	0.	2.983234434966757e-6	1.2576585411974918e-6	1.3354284390746632e-7
34.	0.	2.882081437322656e-6	1.2765088427880594e-6	1.3580409071590052e-7
35.	0.	2.7804931335561147e-6	1.2941566550182095e-6	1.3794605306740894e-7
36.	0.	2.678938370902573e-6	1.3106237761003491e-6	1.3997037216215999e-7
37.	0.	2.57783771781787e-6	1.3259335375643949e-6	1.4187886450557457e-7
37.99999999999999	0.	2.477566093686028e-6	1.3401106343605253e-6	1.436735054852653e-7
39.	0.	2.3784554381740146e-6	1.3531809626610196e-6	1.4535641358423082e-7
40.	0.	2.280797390370525e-6	1.3651714653579369e-6	1.4692983523790288e-7
41.	0.	2.1848459520323152e-6	1.3761099852217938e-6	1.4839613033943474e-7
42.	0.	2.090820113101697e-6	1.3860251256581555e-6	1.497577583947096e-7
42.99999999999999	0.	1.998906421160318e-6	1.3949461189738585e-6	1.5101726532591394e-7
44.	0.	1.9092614796590334e-6	1.4029027020422532e-6	1.5217727092014335e-7
44.99999999999999	0.	1.8220143626250433e-6	1.409924999237143e-6	1.532404569173783e-7
46.	0.	1.7372689361113618e-6	1.4160434124878605e-6	1.5420955573025323e-7
47.	0.	1.6551060789369496e-6	1.4212885182929424e-6	1.5508733978634653e-7
48.	0.	1.5755857972857678e-6	1.4256909715169679e-6	1.5587661148221057e-7
49.	0.	1.4987492295083266e-6	1.4292814157841925e-6	1.5658019373703982e-7
49.99999999999999	0.	1.4246205390172794e-6	1.4320904002734073e-6	1.5720092113271612e-7
51.	0.	1.3532086945081723e-6	1.4341483027109455e-6	1.5774163162597015e-7
52.	0.	1.2845091378843106e-6	1.4354852583526952e-6	1.5820515881754153e-7
53.	0.	1.2185053412385101e-6	1.4361310947413377e-6	1.5859432476249692e-7
54.	0.	1.1551702550603945e-6	1.43611527202162e-6	1.5891193330526264e-7
54.99999999999999	0.	1.0944676505113195e-6	1.4354668285942053e-6	1.5916076392244132e-7
56.	0.	1.0363533591550581e-6	1.4342143318874487e-6	1.5934356605610014e-7
56.99999999999999	0.	9.807764139645148e-7	1.4323858340261556e-6	1.5946305391992605e-7
58.	0.	9.276800957561956e-7	1.4300088321769896e-6	1.595219017604457e-7
59.	0.	8.770028894468357e-7	1.4271102333515392e-6	1.5952273955538632e-7
59.99999999999999	0.	8.286793546914417e-7	1.4237163234500937e-6	1.594681491312038e-7
61.	0.	7.826409155596917e-7	1.4198527403318711e-6	1.593606606818252e-7
62.	0.	7.388165739467486e-7	1.4155444507006234e-6	1.5920274967072856e-7
63.	0.	6.971335514044723e-7	1.4108157305982704e-6	1.5899683409861773e-7
64.	0.	6.575178640265e-7	1.4056901493033222e-6	1.587452721191288e-7
65.	0.	6.198948349335148e-7	1.4001905564353665e-6	1.58450359985233e-7
65.99999999999999	0.	5.841895487887118e-7	1.3943390720716882e-6	1.5811433030926058e-7
67.	0.	5.503272526340586e-7	1.388157079687216e-6	1.5773935061977457e-7
68.	0.	5.182337071800506e-7	1.3816652217342867e-6	1.5732752219884763e-7
69.	0.	4.87835492509702e-7	1.374883397684231e-6	1.5688087918365352e-7
70.	0.	4.590602719753612e-7	1.3678307643584788e-6	1.5640138791666557e-7
70.99999999999999	0.	4.318370178777579e-7	1.3605257383826212e-6	1.5589094652914926e-7
72.	0.	4.060962023234908e-7	1.3529860006027868e-6	1.553513847430564e-7
73.	0.	3.817699564622453e-7	1.3452285023095942e-6	1.5478446387685738e-7
74.	0.	3.587922011107439e-7	1.3372694731209152e-6	1.541918770412861e-7
75.	0.	3.370987515780952e-7	1.3291244303806668e-6	1.5357524951142785e-7
75.99999999999999	0.	3.1662739931888746e-7	1.3208081899368192e-6	1.529361392620345e-7
77.	0.	2.973179728565856e-7	1.3123348781677305e-6	1.5227603765341332e-7
78.	0.	2.7911238024214403e-7	1.3037179451318196e-6	1.5159637025570167e-7
79.	0.	2.6195463514148263e-7	1.2949701787214075e-6	1.5089849779980817e-7
80.	0.	2.457908684814889e-7	1.2861037197073095e-6	1.5018371724376062e-7
80.99999999999999	0.	2.3056932742779547e-7	1.277130077566406e-6	1.4945326294367205e-7
82.	0.	2.162403633189633e-7	1.268060146989987e-6	1.487083079189935e-7
83.	0.	2.0275641004117768e-7	1.2589042249761102e-6	1.4794996520217872e-7
84.	0.	1.9007195419505896e-7	1.2496720284145107e-6	1.4717928926333922e-7
84.99999999999999	0.	1.7814349828176296e-7	1.2403727120778488e-6	1.4639727750091372e-7
85.99999999999999	0.	1.66929518018982e-7	1.2310148869380858e-6	1.4560487178981092e-7
87.	0.	1.5639041478879563e-7	1.2216066387317505e-6	1.4480296007892054e-7
88.	0.	1.4648846411809698e-7	1.2121555467026317e-6	1.4399237803030465e-7
89.	0.	1.3718776099847513e-7	1.2026687024550391e-6	1.4317391069279746e-7
89.99999999999999	0.	1.284541627656652e-7	1.1931527288553018e-6	1.4234829420314283e-7
90.99999999999999	0.	1.2025523017855793e-7	1.1836137989234974e-6	1.4151621750819698e-7
92.	0.	1.1256016726411965e-7	1.1740576546615683e-6	1.406783241020997e-7
93.	0.	1.053397604270402e-7	1.1644896257680467e-6	1.398352137726981e-7
94.	0.	9.856631726111683e-8	1.1549146481934595e-6	1.389874443518632e-7
94.99999999999999	0.	9.221360544298736e-8	1.145337282494222e-6	1.3813553346469163e-7
96.	0.	8.62567920376285e-8	1.135761731946404e-6	1.3727996027292686e-7
97.	0.	8.067238349842355e-8	1.1261918603841574e-6	1.3642116720825822e-7
98.	0.	7.543816660265862e-8	1.116631209730895e-6	1.3555956169147723e-7
99.	0.	7.05331505253227e-8	1.1070830171943888e-6	1.3469551783377182e-7
99.99999999999999	0.	6.593751022001079e-8	1.097550232099995e-6	1.3382937811673855e-7
101.	0.	6.163253124525636e-8	1.0880355323389819e-6	1.3296145504796912e-7
102.	0.	5.7600556147274814e-8	1.078541340411696e-6	1.320920327893454e-7
103.	0.	5.3824932485965876e-8	1.0690698390477996e-6	1.3122136875543178e-7
104.	0.	5.028996256945475e-8	1.0596229863882862e-6	1.303496951796086e-7
104.99999999999999	0.	4.698085494356225e-8	1.0502025307162343e-6	1.2947722064582188e-7
106.	0.	4.38836776659486e-8	1.0408100247254594e-6	1.2860413158406043e-7
107.	0.	4.098531338012699e-8	1.0314468393182173e-6	1.2773059372787976e-7
108.	0.	3.827341619192941e-8	1.0221141769250814e-6	1.2685675353250602e-7
109.	0.	3.5736370340120795e-8	1.0128130843418787e-6	1.259827395522452e-7
109.99999999999999	0.	3.3363250643505514e-8	1.0035444650802738e-6	1.2510866377611062e-7
111.	0.	3.114378469896392e-8	9.9430909123017e-7	1.2423462292075915e-7
112.	0.	2.9068316798154588e-8	9.851076148335577e-7	1.233606996799937e-7
113.	0.	2.7127773525126636e-8	9.759405787708094e-7	1.2248696393024404e-7
113.99999999999999	0.	2.5313630992519603e-8	9.668084271617161e-7	1.2161347389159446e-7
114.99999999999999	0.	2.3617883670400504e-8	9.577115152846879e-7	1.2074027724405842e-7
116.	0.	2.203301475897147e-8	9.486501190186696e-7	1.1986741219893732e-7
117.	0.	2.055196805420041e-8	9.396244438132997e-7	1.1899490852522422e-7
118.	0.	1.916812125392885e-8	9.306346331937432e-7	1.1812278853112354e-7
118.99999999999999	0.	1.7875260651019365e-8	9.216807768074906e-7	1.1725106800087298e-7
119.99999999999999	0.	1.666755715957248e-8	9.127629180211336e-7	1.163797570871479e-7
121.	0.	1.5539543620140083e-8	9.038810610758385e-7	1.155088611594241e-7
122.	0.	1.4486093330063962e-8	8.950351778108483e-7	1.1463838160876339e-7
122.99999999999999	0.	1.350239974565337e-8	8.862252139648512e-7	1.1376831660955862e-7
124.	0.	1.2583957303621757e-8	8.774510950656094e-7	1.1289866183885819e-7
125.	0.	1.1726543310251891e-8	8.687127319185891e-7	1.1202941115394797e-7
126.	0.	1.0926200847871097e-8	8.600100257057253e-7	1.1116055722893238e-7
127.	0.	1.017922264954657e-8	8.513428727058041e-7	1.1029209215111625e-7
128.	0.	9.482135894327992e-9	8.427111686481417e-7	1.0942400797803247e-7
129.	0.	8.831687876824448e-9	8.341148127114881e-7	1.0855629725600753e-7
130.	0.	8.224832506524756e-9	8.255537111802596e-7	1.0768895350120048e-7
131.	0.	7.658717593814777e-9	8.170277807702765e-7	1.0682197164407715e-7
131.99999999999997	0.	7.1306728813339046e-9	8.085369516363722e-7	1.0595534843832776e-7
133.	0.	6.638198780933884e-9	8.000811700741404e-7	1.0508908283524045e-7
134.	0.	6.178955778171325e-9	7.916604009282391e-7	1.0422317632458814e-7
135.	0.	5.75075446787142e-9	7.832746297195558e-7	1.0335763324308759e-7
136.	0.	5.351546185981093e-9	7.74923864503561e-7	1.0249246105151744e-7
137.	0.	4.979414204469283e-9	7.666081374720036e-7	1.0162767058157974e-7
138.	0.	4.632565457620948e-9	7.583275063101243e-7	1.0076327625361431e-7
139.	0.	4.30932276961501e-9	7.50082055321309e-7	9.989929626626334e-8
140.	0.	4.0081175547036844e-9	7.418718963310464e-7	9.903575275920118e-8
140.99999999999997	0.	3.7274829628199365e-9	7.336971693818462e-7	9.81726719500336e-8
141.99999999999997	0.	3.466047444776035e-9	7.255580432305557e-7	9.73100842464702e-8
143.	0.	3.222528712572248e-9	7.174547156594151e-7	9.644802433487708e-8
144.	0.	2.995728071664463e-9	7.093874136118136e-7	9.558653124629327e-8
145.	0.	2.7845251031922416e-9	7.013563931636212e-7	9.472564840100065e-8
146.	0.	2.587872675459583e-9	6.933619393406503e-7	9.38654236327192e-8
147.	0.	2.4047922650231937e-9	6.854043657925414e-7	9.300590919348254e-8
148.	0.	2.234369568862641e-9	6.774840143331439e-7	9.214716174024312e-8
149.	0.	2.075750390134253e-9	6.696012543571734e-7	9.128924230423516e-8
150.	0.	1.9281367810073716e-9	6.617564821426059e-7	9.043221624410344e-8
150.99999999999997	0.	1.7907834269918267e-9	6.539501200480525e-7	8.95761531837933e-8
151.99999999999997	0.	1.6629942581243527e-9	6.46182615614027e-7	8.872112693617578e-8
153.	0.	1.54411927313017e-9	6.384544405767273e-7	8.786721541335851e-8
154.	0.	1.4335515635903214e-9	6.307660898026597e-7	8.701450052461301e-8
155.	0.	1.3307245258142265e-9	6.231180801521311e-7	8.61630680628264e-8
156.	0.	1.2351092488965432e-9	6.155109492793862e-7	8.531300758036897e-8
157.	0.	1.146212068103542e-9	6.07945254376743e-7	8.446441225522782e-8
158.	0.	1.0635722733613256e-9	6.004215708699297e-7	8.361737874825442e-8
159.	0.	9.867599632695168e-10	5.929404910714388e-7	8.277200705233546e-8
160.	0.	9.153740355907022e-10	5.855026227984086e-7	8.19284003342715e-8
160.99999999999997	0.	8.490403057448025e-10	5.781085879613429e-7	8.108666477013362e-8
161.99999999999997	0.	7.874097453454286e-10	5.707590211295481e-7	8.024690937482675e-8
163.	0.	7.301568332750418e-10	5.634545680790155e-7	7.940924582657745e-8
164.	0.	6.769780122771783e-10	5.561958843281209e-7	7.857378828703057e-8
165.	0.	6.275902444670804e-10	5.489836336662221e-7	7.774065321761226e-8
166.	0.	5.817296595492806e-10	5.418184866800149e-7	7.690995919279708e-8
167.	0.	5.39150289931514e-10	5.347011192822108e-7	7.608182671088787e-8
168.	0.	4.996228872718981e-10	5.276322112467945e-7	7.525637800288644e-8
169.	0.	4.629338153279847e-10	5.206124447549925e-7	7.44337368400256e-8
169.99999999999997	0.	4.288840142999611e-10	5.136425029556061e-7	7.361402834047737e-8
170.99999999999997	0.	3.9728803216176637e-10	5.067230685433817e-7	7.279737877576265e-8
171.99999999999997	0.	3.6797311872899663e-10	4.998548223586244e-7	7.19839153773342e-8
173.	0.	3.4077837851643054e-10	4.930384420111915e-7	7.117376614380005e-8
174.	0.	3.155539786287686e-10	4.862746005316593e-7	7.036705964921907e-8
175.	0.	2.921604082260397e-10	4.79563965052258e-7	6.956392485287474e-8
176.	0.	2.7046778625407375e-10	4.7290719552008745e-7	6.876449091093232e-8
177.	0.	2.503552143895889e-10	4.663049434446791e-7	6.796888699032764e-8
178.	0.	2.3171017231064118e-10	4.5975785068196795e-7	6.717724208524002e-8
179.	0.	2.1442795258923028e-10	4.532665482565136e-7	6.638968483647688e-8
179.99999999999997	0.	1.9841113268303687e-10	4.468316552234623e-7	6.560634335405391e-8
180.99999999999997	0.	1.8356908164166109e-10	4.4045377757186455e-7	6.482734504327589e-8
181.99999999999997	0.	1.6981749930532593e-10	4.341335071704103e-7	6.40528164345492e-8
183.	0.	1.5707798592543306e-10	4.278714207568592e-7	6.328288301719265e-8
184.	0.	1.4527764021668334e-10	4.2166807897198736e-7	6.251766907745044e-8
185.	0.	1.343486840576488e-10	4.155240254388943e-7	6.175729754091815e-8
186.	0.	1.2422811207704512e-10	4.094397858882653e-7	6.100188981955983e-8
187.	0.	1.1485736454754085e-10	4.0341586733014717e-7	6.025156566349081e-8
188.	0.	1.0618202207142882e-10	3.974527572725304e-7	5.950644301766554e-8
189.	0.	9.815152064293535e-11	3.915509229870795e-7	5.876663788361844e-8
189.99999999999997	0.	9.071888576455449e-11	3.8571081082200826e-7	5.803226418635645e-8
190.99999999999997	0.	8.384048438327268e-11	3.799328455622285e-7	5.7303433646524125e-8
192.	0.	7.747579349117142e-11	3.7421742983656517e-7	5.658025565791121e-8
193.	0.	7.15871842849136e-11	3.685649435719653e-7	5.586283717039734e-8
194.	0.	6.613972088621905e-11	3.629757434942274e-7	5.5151282578364796e-8
195.	0.	6.110097266398457e-11	3.5745016267505743e-7	5.444569361465674e-8
196.	0.	5.6440839256188176e-11	3.519885101248037e-7	5.3746169250086836e-8
197.	0.	5.213138747528364e-11	3.4659107043047464e-7	5.3052805598547004e-8
198.	0.	4.814669929367646e-11	3.412581034382743e-7	5.2365695827701405e-8
198.99999999999997	0.	4.4462730201127615e-11	3.3598984398008196e-7	5.168493007528487e-8
199.99999999999997	0.	4.105717722072867e-11	3.307865016430073e-7	5.101059537097804e-8
200.99999999999997	0.	3.790935597676494e-11	3.2564826058133305e-7	5.034277556385734e-8
202.	0.	3.500008617475947e-11	3.2057527936982226e-7	4.968155125536676e-8
203.	0.	3.2311584972880496e-11	3.1556769089763623e-7	4.902699973779729e-8
204.	0.	2.9827367692831476e-11	3.106256023017273e-7	4.8379194938200084e-8
205.	0.	2.7532155382095454e-11	3.0574909493887646e-7	4.773820736770517e-8
206.	0.	2.5411788785826404e-11	3.0093822439515517e-7	4.710410407615481e-8
207.	0.	2.3453148274414414e-11	2.961930205319021e-7	4.6476948612007215e-8
208.	0.	2.164407934624413e-11	2.915134875669794e-7	4.585680098741335e-8
208.99999999999997	0.	1.9973323319682897e-11	2.8689960419026356e-7	4.524371764839771e-8
209.99999999999997	0.	1.843045286140943e-11	2.8235132371217134e-7	4.463775145004632e-8
210.99999999999997	0.	1.7005812037158902e-11	2.7786857424408197e-7	4.4038951636613376e-8
212.	0.	1.569046055445292e-11	2.7345125890944055e-7	4.3447363826442653e-8
