0.	0.0011142193504825278	0.00011142193504825279	0.00001114219350482528	1.114219350482528e-6
1.	0.0003321672848129533	0.00010125869399234148	0.00001007169441023528	1.0087555136623087e-6
2.	0.000017733500969991376	0.00009169356341863659	9.08919678704629e-6	9.117872552604907e-7
3.	5.770191173468727e-7	0.00008273530178635849	8.188433746570447e-6	8.227250568076211e-7
4.	1.4442882114322152e-8	0.00007438464239630961	7.3635347376209175e-6	7.410155775990529e-7
5.	3.053504252032204e-10	0.00006663541277089433	6.609002907368849e-6	6.66139655995976e-7
6.	5.723370846476218e-12	0.000059475608302540266	5.919693644658957e-6	5.976104114697118e-7
7.	9.788587460963381e-14	0.00005288840183053303	5.290794248763844e-6	5.34971442705539e-7
8.	1.5567024501487127e-15	0.000046853077145475473	4.717804669115036e-6	4.777951172849926e-7
9.	2.3245384354782445e-17	0.000041345879420111444	4.1965192639990996e-6	4.256809486600522e-7
10.	1.7587985163835614e-19	0.000036340779453978894	3.7230095285544907e-6	3.7825405631917444e-7
11.	2.401271172680219e-21	0.00003181015159214002	3.293607744653136e-6	3.3516370522406656e-7
12.	3.154143014528897e-23	0.00002772536740043261	2.904891507403912e-6	2.960819207677359e-7
13.	4.0029193648622996e-25	0.000024057308791124225	2.553669085077019e-6	2.607021756689354e-7
14.	4.9247141350601786e-27	0.00002077680541132877	2.2369655712223835e-6	2.2873814537596657e-7
14.999999999999998	5.889135294430263e-29	0.000017855001830894486	1.9520097896452175e-6	1.9992252870413557e-7
16.	6.8598196124244215e-31	0.00001526366047924784	1.6962219147108847e-6	1.7400593057624479e-7
17.	7.796491312559987e-33	0.000012975406450504006	1.4672017711828315e-6	1.5075580387458855e-7
18.	8.657378836846446e-35	0.00001096392027976016	1.2627177794542847e-6	1.2995544754623102e-7
18.999999999999996	9.401801278576396e-37	9.20408463749724e-6	1.0806965136200318e-6	1.1140305823111209e-7
20.	9.992731287652247e-39	7.672090631475373e-6	9.192128413515804e-7	9.491083280496852e-8
21.	1.0399152807090732e-40	6.345509077226971e-6	7.764806159900989e-7	8.030411934636851e-8
22.	1.0598057043344329e-42	5.203331723950919e-6	6.50843892659628e-7	6.74206141495636e-8
23.	1.057595501257463e-44	4.225987021906418e-6	5.407686415304783e-7	5.6109602512534015e-8
24.	1.0329825918443603e-46	3.3953346056636397e-6	4.44834932632065e-7	4.623124113273384e-8
24.999999999999996	9.867463648276746e-49	2.6946422566288766e-6	3.6172956782816896e-7	3.7655880041830455e-8
26.	9.207225346309457e-51	2.108548707053112e-6	2.902391367276823e-7	3.0263422105306637e-8
27.	8.377223459087203e-53	1.6230152628068299e-6	2.2924347441300438e-7	2.394271820337717e-8
28.	7.414033704292013e-55	1.225268858169508e-6	1.7770949992805591e-7	1.859099629637608e-8
29.	6.361014723547855e-57	9.037388157922918e-7	1.3468541548062435e-7	1.4113322660772194e-8
29.999999999999996	5.266350128597499e-59	6.479892706535797e-7	9.92952472814529e-8	1.0422093661424401e-8
31.	4.1809302994514115e-61	4.486489290631782e-7	7.073370986677396e-8	7.436556501710815e-9
32.	3.156190261872933e-63	2.9733957264772945e-7	4.826137663401128e-8	5.08235746593174e-9
32.99999999999999	2.2420123010597196e-65	1.8660448225033833e-7	3.1200140163448996e-8	3.291116237982313e-9
34.	1.4847889794437378e-67	1.0983774685898952e-7	1.8928946703939648e-8	2.0000249468958813e-9
35.	9.257253835972782e-70	6.121523678583151e-8	1.0879789969269785e-8	1.1514706535394467e-9
36.	5.994402150656162e-72	3.5627856895296944e-8	6.533950125674379e-9	6.926800536706254e-10
37.	5.329051711108297e-74	2.8617553131081073e-8	5.418464551253868e-9	5.753852308105815e-10
37.99999999999999	7.447421875158751e-76	3.631642226643991e-8	7.102817616415177e-9	7.555093480897917e-10
39.	1.2448795831135754e-77	5.5389169024777796e-8	1.1195837371898004e-8	1.1928712214459476e-9
40.	2.0345517644453736e-79	8.297906484132363e-8	1.734278763953576e-8	1.8509077674779106e-9
41.	3.106613483311476e-81	1.1665748695481952e-7	2.522264458077034e-8	2.6964133678640668e-9
42.	4.446129017428665e-83	1.543770537063124e-7	3.454554737144787e-8	3.699295238752897e-9
42.99999999999999	6.031189176420163e-85	1.9442832043004617e-7	4.505041313877271e-8	4.832343937916053e-9
44.	7.833904648199972e-87	2.3539995880238927e-7	5.6502706819434085e-8	6.0710181848946284e-9
