0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
1.	7.108329947830212e-6	0.0017967741057454524	0.003841426205414201	0.005674020429591039	0.006984522706003022	0.007796815990103976	0.008231129677178175	0.007916054337676592	0.00673082043381423	0.004914178709797455	0.003098233364042329	0.001587253858004041	0.0005345540947641493	0.0003212123252870786	0.00022957132843689433	0.00020091014467711184	0.0001607666822514587	0.0000804203429287694	0.00005362147534612325	0.000032176616815398737
2.	6.661235389626427e-10	0.00021406823628379416	0.001445464640425212	0.004164176178197496	0.0077916462775518575	0.01148649435752811	0.01471279797148066	0.02183113103047118	0.021393174977960398	0.017242694221727847	0.011450755426876428	0.006014176619734018	0.0020465973267795043	0.0012316450077785345	0.000880776164483437	0.0007709500431128819	0.0006170566062573301	0.0003088129006155222	0.00020593614331872024	0.00012359039474586227
3.	2.0052544399972746e-14	0.00001106405758017659	0.0002535716945313145	0.0014959769104379737	0.004402365315810615	0.008782484941016615	0.013893631742615471	0.03313879630485918	0.037883502258265075	0.03393112054548179	0.02378732100359714	0.012815436013140342	0.00440701084970015	0.002656153449883205	0.0019005915155914932	0.0016638962048826803	0.0013320789771351926	0.0006669628513114053	0.00044483944635310697	0.0002669968359385713
4.	0.	3.8629294430361386e-7	0.00003123655376964669	0.00038776570741351734	0.0018303698442208207	0.005014183534997197	0.009906133409516717	0.039051516247625394	0.05256794277350971	0.052613971057704066	0.039015019265469665	0.021572021587269327	0.00749719470129825	0.0045255042632898965	0.003240106486456462	0.002837094383702477	0.0022718669099998728	0.0011380372573478088	0.0007591416771583472	0.00045569733718734713
5.	0.	1.063923799129895e-8	3.1120754935097814e-6	0.00008274108830552907	0.0006346973731307163	0.002411318390594136	0.005994950324787296	0.03985722173188209	0.06364689970021636	0.07152329713470261	0.056201893640138716	0.03190777492761924	0.011208398113805048	0.006776011079149392	0.0048542723879286915	0.004251243592198015	0.003405107548814108	0.001706502889184357	0.0011385137814430232	0.0006835069472904501
6.	0.	2.491556120937018e-10	2.683493908880951e-7	0.00001547493961475564	0.00019473210422212608	0.0010334351816945612	0.0032515588141504626	0.03702552367658078	0.0705629182326662	0.08939501572310463	0.07456112661139348	0.04348611915173529	0.015441085835686572	0.009349189419798393	0.006701665768155936	0.005870191243163573	0.004702980890046495	0.0023580482153807984	0.0015734358984135595	0.0009447237485187237
7.	0.	5.1780943890593234e-12	2.0811874878106633e-8	2.6282391899275467e-6	0.00005464538885116663	0.00040734320567099	0.0016290759807839682	0.032162264871270246	0.07351933903457068	0.1053790291193119	0.0934359484962619	0.05600698037628688	0.020104338778481882	0.012191429752907912	0.008744263775141497	0.007660738910077651	0.006139006915971594	0.0030795093710366647	0.002055148516225785	0.001234099789513694
8.	0.	9.80654253948159e-14	1.4872510553604595e-9	4.1443993956019973e-7	0.00001431871636805976	0.00015058708043847732	0.0007681731466899936	0.02655735092296385	0.07312348603149404	0.1189567740140845	0.11228538153303919	0.06920389373442083	0.02511528737143103	0.015253687885246399	0.01094723128424261	0.009592458220512252	0.00768890065866991	0.0038587999248961952	0.002575606124574432	0.001546813499891197
9.	0.	1.7448307104198638e-15	9.954321518327836e-11	6.158923533899798e-8	3.552417621981162e-6	0.00005289989890917184	0.00034519612935299477	0.021072472338256903	0.07014232081174912	0.12986811218160402	0.13067089157386289	0.08284128646455412	0.030398576073301983	0.018491191888210422	0.013278719247563919	0.011637516416160364	0.009330434831400121	0.004684844272682653	0.003127433251421781	0.0018784435196713665
