0.	3.720320382117324e8	2.232192229270394e8	1.860160191058662e8	1.5944230209074244e8	1.3951201432939965e8	1.240106794039108e8	1.116096114635197e8	7.440640764234647e7	5.580480573175985e7	3.7203203821173236e7	2.232192229270394e7	1.116096114635197e7	3.7203203821173226e6	2.2321922292703944e6	1.5944230209074242e6	1.3951201432939963e6	1.1160961146351972e6	558048.0573175986	372032.03821173235	223219.22292703943
1.	46724.001845926265	1.1810436100984475e7	2.5250207352509044e7	3.729609387461813e7	4.5910200314746864e7	5.124951252792734e7	5.410431438230105e7	5.203328210713613e7	4.4242581405514434e7	3.2301552796923187e7	2.0365101575625654e7	1.0433231537595168e7	3.5136954381431784e6	2.111371502138692e6	1.5090029940058438e6	1.3206092063332158e6	1.056740867884657e6	528613.6517341635	352461.1169488999	211501.19852515642
2.	1.0798376601693624	347021.13026250264	2.3432097259392096e6	6.750450926565984e6	1.263085988272031e7	1.86204937448958e7	2.385058087094444e7	3.538994806805175e7	3.4679987510680154e7	2.7951737919969518e7	1.856255818040281e7	9.749444403379781e6	3.3176921988075743e6	1.9965916013567522e6	1.42780613048127e6	1.2497695126626834e6	1.0002963758503835e6	500609.5424132444	333838.3800276733	200349.56712326052
3.	0.00001425016315177607	7862.574568760229	180198.47983722534	1.0631027474528365e6	3.1285019373455034e6	6.241195171604919e6	9.873386396951918e6	2.3549792214815337e7	2.6921575495511085e7	2.411285042193218e7	1.6904249080998894e7	9.107176147115009e6	3.1318032448769812e6	1.8875719341152525e6	1.350638534534148e6	1.1824331074530089e6	946630.1321468849	473971.245632759	316121.21436749585	189738.93772492028
4.	0.	152.28438636874415	12314.072760661677	152864.97897279102	721568.3140615259	1.976691197774396e6	3.905195447653574e6	1.5394886901854917e7	2.072333193235674e7	2.0741477200391036e7	1.538049906326285e7	8.504121337428942e6	2.955543743187967e6	1.7840440782231241e6	1.2773146269831932e6	1.1184392147550292e6	895615.2666067448	448636.9941661871	299268.7963312527	179644.98287316156
5.	0.	2.646853573965443	774.2291458451482	20584.51417990525	157901.44104600564	599893.2165379127	1.4914372350619114e6	9.915769331943022e6	1.5834218962026427e7	1.7793726843746144e7	1.3982033597395344e7	7.938088063592866e6	2.7884505102917026e6	1.6857512875211376e6	1.2076568105252185e6	1.0576339494435156e6	847130.320111859	424547.62971878063	283242.0210813857	170044.39676464623
6.	0.	0.04243869092527708	45.70796846271041	2635.8474283571704	33168.73144002745	176025.0788601509	553838.2153206177	6.306559753773493e6	1.2018986257213097e7	1.5226658595618373e7	1.2700001339369254e7	7.40699338342103e6	2.63008111205993e6	1.5924480161397255e6	1.1414951476682741e6	999870.0400422739	801059.0279022371	401646.49938453676	268003.434570024	160914.85492238184
7.	0.	0.0006387547250963607	2.567292601809805	324.2119735779151	6740.896884220699	50248.67795148698	200958.0942489896	3.967443834112233e6	9.069132709035931e6	1.2999251793912461e7	1.1525987962280024e7	6.908858870807759e6	2.48001299799137e6	1.5038994609298673e6	1.0786670508868897e6	945006.5620434915	757290.1110611967	379879.35598167725	253517.16807010016	152234.9753719921
8.	0.	9.128366020692133e-6	0.13843994397956924	38.577913129605626	1332.8498135596183	14017.31530450789	71504.97356251495	2.472076359111941e6	6.806659355395326e6	1.1073025681268554e7	1.0452022792742932e7	6.44180626884092e6	2.3378426689964565e6	1.4198811214180216e6	1.0190169845632552e6	892908.6813471564	715717.0758858518	359194.26212914684	239748.87515753013	143984.28126842252
9.	0.	1.2645936525723163e-7	0.007214551951984085	4.463777237032792	257.46708544363076	3834.0038367480556	25018.635416342786	1.5272607596729528e6	5.083675633717183e6	9.412396821975166e6	9.470579528056843e6	6.004053253326294e6	2.203184877476395e6	1.340178376657566e6	962396.1782927598	843447.4074588704	676238.020861575	339541.49793126015	226665.67105756063	136143.16492173582
10.	0.	0.	0.0003651502716525822	0.5042337964593598	48.74394796289324	1030.897460204938	8626.132288984989	936369.7700987565	3.7798263507900424e6	7.984842880525022e6	8.574572134116145e6	5.593909310562682e6	2.0756718585494913e6	1.2645860783700345e6	908662.3511464327	796499.3560965438	638755.4509685521	320873.4721420919	214236.07427130177	128692.85317237485
11.	0.	0.	0.000018015999946127327	0.05577810475952429	9.067029698282639	273.05341785731764	2935.861592074226	570141.037399724	2.798762421963136e6	6.760926529823878e6	7.757346869439826e6	5.209771732313e6	1.9549525913139079e6	1.192908159789662e6	857679.4464965193	751946.5208682034	603176.099057723	303144.6366855334	202429.95040129643	121615.37406794472
12.	0.	0.	8.669462613517767e-7	0.006057114085764112	1.6604590822587255	71.36281379274917	987.7017804312371	344973.1251467474	2.0643826497592856e6	5.714221170556651e6	7.01267124490918e6	4.850121730114471e6	1.8406920890711583e6	1.1249572596443316e6	809317.3770246919	709676.0536945418	569410.7540422647	286311.4044111298	191218.45809771348	114893.52479518054
13.	0.	0.	4.260993662254523e-8	0.000647001451944333	0.2998642043220297	18.428205716940678	328.8411468837981	207531.26517289935	1.5172512519020105e6	4.821170452547587e6	6.334720609797785e6	4.513520670353746e6	1.7325707174689656e6	1.0605543607250194e6	763451.7795452315	669580.053660874	537374.0956593634	270332.06996986456	180573.99704940178	108510.84082233152
14.	0.	0.	0.	0.00006809562280738935	0.05347461982655254	4.707353162255475	108.45133437390943	124185.86376835345	1.111391854860041e6	4.0609058666469348e6	5.718062950578633e6	4.198606430892946e6	1.630283539555493e6	999528.4425142548	719963.7792879788	631555.3639938417	506984.5355653383	255166.7336979844	170470.15794661146	102451.56620870988
14.999999999999998	0.	0.	0.	7.072283114743207e-6	0.009427496242704348	1.190616447174529	35.45902028318754	73946.89572189304	811534.2990742122	3.415040562054151e6	5.157642398129594e6	3.904089879464263e6	1.5335396867694815e6	941716.1473619648	678739.763297885	595503.3768685653	478164.06453523523	240777.22840075797	160881.6743446676	96700.62503961645
16.	0.	0.	0.	7.274166545815001e-7	0.001644731747382554	0.29841843977107163	11.501787498068275	43830.25995734869	590818.5824943105	2.867452738188676e6	4.648761859826461e6	3.6287514735472705e6	1.4420617549224342e6	886961.4597143675	639671.1626196854	561329.8457619506	450838.1055457982	227127.04893174104	151784.37636028818	91243.59394627584
17.	0.	0.	0.	7.55840870043737e-8	0.0002841903933520211	0.07417300395154156	3.7035061623163923	25868.04418234967	428921.82216071914	2.4040682119915877e6	4.1870651242637793e6	3.371437980999381e6	1.3555852242598159e6	835115.3979183624	602654.2429475052	528944.7050775669	424935.3725282792	214181.28446667563	143155.14613456326	86066.67567178677
18.	0.	0.	0.	7.948132919332649e-9	0.000048668404898303635	0.01829362672921429	1.1843998291341562	15205.565162635497	310556.53872743243	2.012648863831903e6	3.7685187267693114e6	3.131059320320379e6	1.2738579027181428e6	786035.7181401014	567589.9034301675	498261.8967769016	400387.73458484653	201906.55337460278	134971.8749988656	81156.673645423
18.999999999999996	0.	0.	0.	0.	8.267393689914267e-6	0.004479413317738565	0.37637552366892485	8904.142179840072	224283.44081237607	1.6825914475748842e6	3.389393812397605e6	2.906585519092165e6	1.196639391523958e6	739586.629952173	534383.4833335563	469199.20376088435	377130.08546942554	190270.94059209473	127213.42228213546	76500.96752890477
20.	0.	0.	0.	0.	1.3939255735852153e-6	0.0010894717619466558	0.11889368949475496	5195.43941218774	161583.73869881054	1.4047395732804053e6	3.0462481887358474e6	2.6970437888401025e6	1.1237005723090083e6	695638.5231590738	502944.57627165806	441678.0897543809	355100.21814064344	179243.93740974343	119859.57570009869	72087.48969950754
21.	0.	0.	0.	0.	2.3239312510187486e-7	0.00026330827467238924	0.03734799444572046	3021.160730751246	116141.3980176833	1.1712104207202941e6	2.7359087227699454e6	2.501515714308769e6	1.054823114943422e6	654067.7054454257	473186.8517278236	415623.545454867	334238.704201178	168796.38358316114	112891.01326900902	67904.70263607673
22.	0.	0.	0.	0.	3.892284397802574e-8	0.00006326012445393669	0.011670418691257527	1751.1332346127588	83292.5478349234	975236.8262503593	2.4554542034728425e6	2.3191345549285715e6	989799.0053154236	614756.1504456882	445027.88359741686	390963.94071473985	314488.7780442109	158900.41168376867	106289.2666884838	63941.5771751834
23.	0.	0.	0.	0.	5.253261684531969e-9	0.000015113050170655756	0.003628619064231548	1011.8675538888966	59606.26041646687	811024.7302062932	2.2021987640079437e6	2.149082656067185e6	928430.0923120781	577591.2558479753	418388.9854923085	367630.88253470097	295796.22553389124	149529.39360756896	100036.68613990808	60187.57160578205
24.	0.	0.	0.	0.	0.	3.5919358789180763e-6	0.0011229086130734164	582.970119983803	42567.4626083067	673625.5172867771	1.973675933881457e6	1.9905889675078425e6	870527.6532807684	542465.6111580036	393195.05255668185	345559.07865336054	278109.27705271036	140657.8891629302	94116.40644873035	56632.611571822905
24.999999999999996	0.	0.	0.	0.	0.	8.493041584233023e-7	0.0003459371959346056	334.9195880873673	30338.512535617374	558822.4807875922	1.767623371490877e6	1.842926666472283e6	815911.9772755789	509276.7747621757	369374.4095523252	324686.2065256862	261378.50475449426	132261.59666113512	88512.31456075991	53267.07075332433
26.	0.	0.	0.	0.	0.	2.0036851906267725e-7	0.0001061181142914624	191.89117014122448	21580.880693245257	463030.4553595192	1.5819683108255942e6	1.705410882406793e6	764411.9654165204	477927.0599413812	346858.664980017	304952.78749013896	245556.72386733152	124317.30543609941	83209.01828430132	50081.75229743226
