3.97222 1e+08
4.38797 3.44332e+07
4.79429 1.54778e+07
5.17992 6.08928e+06
5.65898 2.24121e+06
6.04696 1.00743e+06
6.60596 346891
7.13808 166673
8.06429 85600.4
9.31564 43962.9
11.0021 18487.6
13.7384 9494.93
17.7388 5571.61
23.1643 4562.09
28.6159 4562.09
34.1902 4562.09
40.4014 5212.45
