4.81606 9.55668e+07
5.20411 9.96706e+06
5.8133 1.10983e+06
6.7131 210039
8.37678 39661.8
10.8057 11145.7
13.939 4986.12
19.6458 2377.69
29.5906 1685.75
43.5936 1459.65
64.2233 1443.42
95.6686 1426.92
133.352 1724.96
185.879 2228.45
295.906 3064.85
