0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
1.	0.000034246061736387355	0.008230746801648483	0.017459287553502068	0.025672841331014003	0.03151466828637595	0.035115607727657434	0.03702506261452872	0.03550899454466284	0.030165623623908372	0.02201076914503723	0.013873021031707669	0.0071064217666880454	0.0023932107941227994	0.0014380708353900298	0.0010277923742217537	0.0008994758943284575	0.0007197532198349186	0.0003600421622914818	0.0002400635237042127	0.00014405481678051048
2.	1.729835318462992e-9	0.0004992301689851283	0.003313376847527729	0.00945061123875194	0.017573453646370592	0.02580065685672977	0.03295386110202161	0.04859356597031468	0.047525977875885785	0.03825642509339127	0.025390347107799152	0.013332273461321563	0.00453659185758621	0.002730111810339918	0.0019523594220097545	0.0017089143443863837	0.0013677882716047246	0.0006845245914236218	0.0004564846206316688	0.00027395439510210666
3.	3.754457458133476e-14	0.000017540931055462374	0.0003913220950822534	0.0022726532604980584	0.0066223000244251375	0.01312489164553594	0.020669130199360577	0.048807878453981844	0.05562196153615747	0.049717990749813236	0.034821705232548024	0.018753209233607265	0.006448222821957684	0.003886381692801744	0.0027808661593246675	0.002434542117103661	0.0019490400110416942	0.0009758702030134601	0.000650869077018719	0.00039065773706811556
4.	0.	4.6872448615403935e-7	0.000036531833531062375	0.0004438207432669774	0.0020666529030311585	0.005610363018624179	0.011014267763305649	0.042816326593361057	0.05738412163822259	0.05727237317878195	0.04241420758407392	0.023439625952131844	0.008145103835527455	0.004916544688472968	0.0035200674425614957	0.003082230881618756	0.002468163348751229	0.001236365877081174	0.000824732825395481	0.0004950703260231084
5.	0.	1.0543610098057047e-8	2.943112083907432e-6	0.00007612575282760481	0.0005738770347705955	0.0021550386446283513	0.005314502364945055	0.03469961910429276	0.0550968129792233	0.061688903392431695	0.04839333307440064	0.0274569630883966	0.00964321178279408	0.00582970058492918	0.004176328521900766	0.0036575149385888743	0.0029295471561524497	0.0014681691472324195	0.0009795063480929208	0.0005880467423719385
6.	0.	2.1012259214836993e-10	2.1380703632994845e-7	0.00001192357462804848	0.00014688970185955155	0.0007685251115244044	0.002394127929268745	0.026661321800812855	0.05045484834869582	0.063631620914998	0.05296401944166581	0.03086598978689439	0.01095755389235152	0.006634413522490738	0.004755644667306342	0.004165608152063034	0.0033373275487288308	0.001673314593023114	0.0011165388859552356	0.0006703931639709515
7.	0.	3.822996275670555e-12	1.4370916441972775e-8	1.7445397233025405e-6	0.00003537268054137253	0.000259273818052588	0.0010247467809708906	0.01970170052675406	0.04465860136013805	0.06366526281084603	0.056311827415419874	0.03372307931668651	0.012102218841922745	0.007338739448746534	0.005263659905396621	0.004611420116721688	0.0036954005721243216	0.001853719947594784	0.0012371024601710735	0.0007428697557711034
8.	0.	6.47687748115081e-14	9.086438960583824e-10	2.419290168438568e-7	8.119729779611338e-6	0.00008374598097329128	0.0004214074165845479	0.014126874857168096	0.0385171566741892	0.06226345563903691	0.058604145464042176	0.03608047113650265	0.013090425465277274	0.007950252311505592	0.005705684903967414	0.004999571592043718	0.004007434315653693	0.0020111919322123232	0.0013423957148388697	0.0008061929532165583
9.	0.	1.0285474826733695e-15	5.4665013043016966e-11	3.2120611783001146e-8	1.7927474965860368e-6	0.000026111848412018856	0.00016776453924499177	0.009887533498937994	0.03254387278943057	0.059818026325358625	0.05999140959256441	0.03798652083627129	0.013934569161887077	0.008476069042868248	0.006086714039546737	0.005334409233762224	0.004276880476862956	0.002147431828895837	0.0014335475875937947	0.0008610376437323707
10.	0.	0.	3.1551205973191597e-12	4.112588813944259e-9	3.831940729027689e-7	7.905785873602064e-6	0.00006500962920233127	0.0067834967490968	0.027037589619377255	0.05664866832069643	0.06060831773691785	0.039485938243755854	0.014646266106414542	0.008922873385101145	0.006411441682012401	0.005620019651813061	0.0045069853998755995	0.002264040801913501	0.0015116208153461818	0.0009080392504708896
11.	0.	0.	1.7582190320709507e-13	5.105550820346014e-10	7.968047107589117e-8	2.334562643478812e-6	0.000024620819808750604	0.004576031943969147	0.022147755131148594	0.05301244252922613	0.0605750226097513	0.04062001400614035	0.015236395351483934	0.009296938607062051	0.006684277729001247	0.0058602428228632965	0.004700800609391946	0.0023625249784926896	0.001577615281913456	0.0009477957223283163
12.	0.	0.	9.487625505524895e-15	6.171475540103643e-11	1.6178871313269396e-8	6.746817584849454e-7	9.141887706153415e-6	0.0030424304840635996	0.017924385381111914	0.04911277462975203	0.05999829049353946	0.04142683497345319	0.01571513891366282	0.009604149158049358	0.006909362421582519	0.006058684884429262	0.004861192861371231	0.0024443002987113976	0.00163247121406925	0.0009808694340902831
13.	0.	0.	5.089801880752037e-16	7.2878207043789e-12	3.2173371468004773e-9	1.9133510902153222e-7	3.336201231032797e-6	0.0019973409601877316	0.014354960362444578	0.04510774482360249	0.058972616537150316	0.04194148872407279	0.016092019929167943	0.009850021304145206	0.007090580471455817	0.006218730336554458	0.004990853730617846	0.00251069714415083	0.001677072232284217	0.0010077890004181298
14.	0.	0.	0.	8.429968027091574e-13	6.281114083376753e-10	5.3362396562322514e-8	1.1989941060375137e-6	0.0012966622480323352	0.011390711800958754	0.04111756341652578	0.0575812896704116	0.0421962575826218	0.016375938962509332	0.010039722790378163	0.007231574528764829	0.0063435536760150625	0.005092308754713921	0.002562964754522405	0.001712248262192715	0.0010290510072456303
