1.000000000000000000e+00 8.601760627614274748e-03 2.350354648300263527e+00 5.205413787400463121e+00 7.912438017997114770e+00 9.966103684005695129e+00 1.133127465960356517e+01 1.214039544982232499e+01 1.218039285269397531e+01 1.054804881515103787e+01 7.817505008339225014e+00 4.972873301291150128e+00 2.559426111105376656e+00 8.636923365810532660e-01 5.191440849924205958e-01 3.710766319469347430e-01 3.247603076618039153e-01 2.598829727375422949e-01 1.300132026399173635e-01 8.669081023554250920e-02 5.202172156678591675e-02
2.000000000000000000e+00 2.034724597718048885e-07 6.517600840213437496e-02 4.527847045622552802e-01 1.341571567941467924e+00 2.574712238241248841e+00 3.880611624778319779e+00 5.066192983717862752e+00 7.993961433335431188e+00 8.073942005716043369e+00 6.683376869642228435e+00 4.513449647766117678e+00 2.391868154735375729e+00 8.171674602210891036e-01 4.920605830538227199e-01 3.519640450334738935e-01 3.080980848188533683e-01 2.466203262944923202e-01 1.234463547032202402e-01 8.232671328894985985e-02 4.940977429428006218e-02
3.000000000000000000e+00 2.948717151272017133e-12 1.453862598341085222e-03 3.385441657948173172e-02 2.042183564463461720e-01 6.149241808351746386e-01 1.253609196361371358e+00 2.022652627668176883e+00 5.173913776703789047e+00 6.144137412872113124e+00 5.703723387872517314e+00 4.094402963926451200e+00 2.234789979034209839e+00 7.730136745059277281e-01 4.663096551305969673e-01 3.337785670322592768e-01 2.922406178169318913e-01 2.339944321994818499e-01 1.171911553582077326e-01 7.816895043579273616e-02 4.692095384453103674e-02
4.000000000000000000e+00 1.441518863721801388e-15 2.829945916827242608e-05 2.290677823351977820e-03 2.885261904723895876e-02 1.387793198437299313e-01 3.876806566369374596e-01 7.804627135000212768e-01 3.309087782183056436e+00 4.650998753523897022e+00 4.859538075323514228e+00 3.712419976238237052e+00 2.087568850942335796e+00 7.311168970534103195e-01 4.418295890366952805e-01 3.164779289536800988e-01 2.771513910273703529e-01 2.219765881838696164e-01 1.112337366238447811e-01 7.420837850424884252e-02 4.454982224254885881e-02
5.000000000000000888e+00 1.674558268524345242e-20 5.007521640594117865e-07 1.442028967162561665e-04 3.856293137432346106e-03 2.999331774142641877e-02 1.158601201485629090e-01 2.930328978576876575e-01 2.094649473359990299e+00 3.503895641046598008e+00 4.133722681121777320e+00 3.364432002173387115e+00 1.949616982253285169e+00 6.913682420052543742e-01 4.185613728814771006e-01 3.000216807856138090e-01 2.627954521864501181e-01 2.105393121390408684e-01 1.055608119182647187e-01 7.043623590109840404e-02 4.229116764432436920e-02
6.000000000000000000e+00 1.638723929261300257e-25 8.250492285423209028e-09 8.590314488537011033e-06 4.935442220266142736e-04 6.262511255358741216e-03 3.367822908249893527e-02 1.075710318802149956e-01 1.313928390331747798e+00 2.628177237291791091e+00 3.510994832849640090e+00 3.047600209245272307e+00 1.820379696409149650e+00 6.536637951051349482e-01 3.964485828751777574e-01 2.843711172073062343e-01 2.491393488874507900e-01 1.996562929158110511e-01 1.001596529544174774e-01 6.684412752053567330e-02 4.013999542743879045e-02
7.000000000000000000e+00 1.412563568064275799e-30 1.285420697200212787e-10 4.897340063336072665e-07 6.099006446732837080e-05 1.271113866030794100e-03 9.566275605007003649e-03 3.874587486514441403e-02 8.175801659242067920e-01 1.963409128090941813e+00 2.977772431502701878e+00 2.759301321857767331e+00 1.699333683431655473e+00 6.179043980584973950e-01 3.754372755822080743e-01 2.694892061977878783e-01 2.361510675339777154e-01 1.893023430163478238e-01 9.501806751128520634e-02 6.342401022207090622e-02 3.809151961633361338e-02
8.000000000000000000e+00 1.103205629746119052e-35 1.917797607613483444e-12 2.693203989525011091e-08 7.320846767953677986e-06 2.519445428677394077e-04 2.664584718850288112e-03 1.373027426390155056e-02 5.050694597996039370e-01 1.461347530565842545e+00 2.522044939956556320e+00 2.497113833380646408e+00 1.585985339277655504e+00 5.839954418080124388e-01 3.554758844533273399e-01 2.553405204307021004e-01 2.237999746631162690e-01 1.794533531088113310e-01 9.012437804884872172e-02 6.016817885694528134e-02 3.614115463018787583e-02
9.000000000000000000e+00 7.956469621293349557e-41 2.415141555461084378e-14 1.437029924407242504e-09 8.573721479625265380e-07 4.893371735028284044e-05 7.297565388347784700e-04 4.797061362661489414e-03 3.099832490051340761e-01 1.083926740772115149e+00 2.133239070761253853e+00 2.258804765591732266e+00 1.479869186027099826e+00 5.518466683724002619e-01 3.365151204739034174e-01 2.418911713513119954e-01 2.120567605502297337e-01 1.700862482973925227e-01 8.546740113610329370e-02 5.706925282319868370e-02 3.428450734176781423e-02
1.000000000000000178e+01 5.371117409425270644e-46 1.423353406643218647e-14 7.472580668817501002e-11 9.830471167400181416e-08 9.338205633734952078e-06 1.969302729155018297e-04 1.655195844579226364e-03 1.891251113148465224e-01 8.014073266987380428e-01 1.802084310521405941e+00 2.042317004698637639e+00 1.380546369429850984e+00 5.213719809096728497e-01 3.185078767714268899e-01 2.291087458352023543e-01 2.008933850103793994e-01 1.611789460828233489e-01 8.103642766249706531e-02 5.412016313022206121e-02 3.251736943601850338e-02
1.100000000000000000e+01 3.427808836238046686e-51 2.268687293136031614e-16 3.800176962434172835e-12 1.106502749825654049e-08 1.754702645434880554e-06 5.245399929265072371e-05 5.648088793690872900e-04 1.147636230159852500e-01 5.907519671847486498e-01 1.520482107701268903e+00 1.845757232273997683e+00 1.287603230454919423e+00 4.924892616786778476e-01 3.014091370311894336e-01 2.169622453318180155e-01 1.902830253143923678e-01 1.527103159507437469e-01 7.682120380420616457e-02 5.131413995429642827e-02 3.083571005755755129e-02
1.200000000000000000e+01 2.083899245098716186e-56 3.269608868656006040e-18 1.902598802477619096e-13 1.225319429391401873e-09 3.252270382062188631e-07 1.380982235454995974e-05 1.908220080926657217e-04 6.929365893868483228e-02 4.342473189189020033e-01 1.281381309150342096e+00 1.667384460344981223e+00 1.200649947601397427e+00 4.651201975852025106e-01 2.851758875745779576e-01 2.054220273994735169e-01 1.802000261405462822e-01 1.446601405275444452e-01 7.281191271766419837e-02 4.864470066726674785e-02 2.923566873660838478e-02
1.300000000000000178e+01 1.214045319489017283e-61 4.579644873488804339e-20 6.889492294168999957e-15 1.337390125020767826e-10 5.954406790270973829e-08 3.597907933456645813e-06 6.389208226217136285e-05 4.164687255520481413e-02 3.183628331248689602e-01 1.078661484338433230e+00 1.505599172337121372e+00 1.119319246844455717e+00 4.391901130108213924e-01 2.697670329597836592e-01 1.944597495418440014e-01 1.706198514856841486e-01 1.370090782454579936e-01 6.899915693373485925e-02 4.610563832112394428e-02 2.771354858327571696e-02
1.400000000000000000e+01 6.810427877692835678e-67 6.255883541006463274e-22 5.815793966073010042e-15 1.440322945731682439e-11 1.078157959052846123e-08 9.285245764368726828e-07 2.121831840823044512e-05 2.492390208100019738e-02 2.328234355616038420e-01 9.070250647872060146e-01 1.358933065377918581e+00 1.043265176201941591e+00 4.146278096341562414e-01 2.551433149698755787e-01 1.840483152592048699e-01 1.615190384623116371e-01 1.297386274607524870e-01 6.537394142685259979e-02 4.369101057187232268e-02 2.626580974041802657e-02
1.500000000000000000e+01 3.693239741667102475e-72 8.357833781712847851e-24 8.776812827971384237e-16 1.535032493357774621e-12 1.932690219952084757e-09 2.375655288114181033e-07 6.993963625776718150e-06 1.485670473140785451e-02 1.698672792453990443e-01 7.618987001452451890e-01 1.226039384434742363e+00 9.721619420172804560e-01 3.913654129652953673e-01 2.412672348581687831e-01 1.741618222308289610e-01 1.528751529108805518e-01 1.228310919708926474e-01 6.192765733436286779e-02 4.139512902664260752e-02 2.488906308571251294e-02
1.600000000000000000e+01 1.942531554289920055e-77 1.094614802898160016e-25 4.392572803781008067e-17 1.585010055208149520e-13 3.432871806968651945e-10 6.030233066489416773e-08 2.289530141508138688e-06 8.822984138073990470e-03 1.236589630940922308e-01 6.393438516966094554e-01 1.105683834733190984e+00 9.057028041623242931e-01 3.693382253247799452e-01 2.281029787256080577e-01 1.647755125479833660e-01 1.446667467590145861e-01 1.162695478784700198e-01 5.865206630216676653e-02 3.921254899857435500e-02 2.358006417383728265e-02
1.700000000000000000e+01 9.937478404222989441e-83 1.408120361118882407e-27 2.163850741540749333e-18 1.340575664103087096e-14 6.046012256816529835e-11 1.519559013949652354e-08 7.447462589445617238e-07 5.221516136156245831e-03 8.983046830690427642e-02 5.359763764366439753e-01 9.967360557347724193e-01 8.435990274694273872e-01 3.484845850088492680e-01 2.156163459095194468e-01 1.558657249198956707e-01 1.368733170619027550e-01 1.100378117515805609e-01 5.553928543362096626e-02 3.713805965453617630e-02 2.233570741001330434e-02
1.800000000000000000e+01 4.956602137148993146e-88 1.782157994797464177e-29 1.050742742807520348e-19 3.821181221858854559e-15 1.056719047138515913e-11 3.803392291189264554e-09 2.408294813701777930e-07 3.080044807551968970e-03 6.512520468501777071e-02 4.488946741747387725e-01 8.981616375215933923e-01 7.855788868052399065e-01 3.287457313925341573e-01 2.037746802675400593e-01 1.474098487778826572e-01 1.294752666604633562e-01 1.041204100321318771e-01 5.258177281945786152e-02 3.516667454127789250e-02 2.115302044645581483e-02
1.899999999999999645e+01 2.415513135313907063e-93 2.222247291044129653e-31 5.035808804937897607e-21 6.279499105636327295e-15 1.833376555512841357e-12 9.460274768489373810e-10 7.745104000172835353e-08 1.811252254285449859e-03 4.712413731147601509e-02 3.756158556476555388e-01 8.090146586315891675e-01 7.313867232994166745e-01 3.100656757317254986e-01 1.925468042448432726e-01 1.393862802055599592e-01 1.224538663961815543e-01 9.850254964531042490e-02 4.977231362728078146e-02 3.329362247611643288e-02 2.002915879358196580e-02
2.000000000000000355e+01 1.152285620845181618e-98 2.733409048095584493e-33 2.384592573956281528e-22 7.184808956274420453e-16 3.145378814114196006e-13 2.339368820705000529e-10 2.478096815046282174e-08 1.062030028980729107e-03 3.403649604888352165e-02 3.140193248497233358e-01 7.284307231147894024e-01 6.807820493395632111e-01 2.923910774345390706e-01 1.819029556169230732e-01 1.317743796256797273e-01 1.157912188237382872e-01 9.317008976512200502e-02 4.710400672994837640e-02 3.151433878874856931e-02 1.896140063810771229e-02
2.100000000000000000e+01 5.389555047474765171e-104 3.320007530706198805e-35 1.116704445981348100e-23 7.592817861473302540e-17 5.422684548284010713e-14 5.753472650927356582e-11 7.890831880140255747e-09 6.210096080647315451e-04 2.454080232154721292e-02 2.622971406987461007e-01 6.556204737555688666e-01 6.335387000392613821e-01 2.756711255811398753e-01 1.718147268042059805e-01 1.245544311766828421e-01 1.094702233646893119e-01 8.810951469254546531e-02 4.457025185289840291e-02 2.982445690125712021e-02 1.794714186044449669e-02
2.200000000000000000e+01 2.475296672139824434e-109 3.985599980706507259e-37 5.176036607858463747e-25 7.949908878606638613e-18 9.208890980434892961e-15 1.407570454728977190e-11 2.501304674054960086e-09 3.621807124739181657e-04 1.766476830155335256e-02 2.189105215786517067e-01 5.898635579548551222e-01 5.894440289788495102e-01 2.598574254797172967e-01 1.622550066586136430e-01 1.177076037144959009e-01 1.034745428475167678e-01 8.330790780440888721e-02 4.216473722116999973e-02 2.821980023383489564e-02 1.698389124407330419e-02
