1.000000000000000000e+00 0.000000000000000000e+00 4.589942849674228387e-20 3.362761431391757451e-19 7.885795586972258520e-19 1.213316903946278681e-18 1.529405853928980517e-18 1.734401342403310493e-18 1.851641688210559333e-18 1.906492588639906515e-18 1.919257229528586057e-18 1.872466497292096696e-18 1.780998075057363183e-18 1.676208097365373249e-18 1.571691583113026223e-18 1.473023037488072794e-18 1.382153556163415164e-18 1.299408606267347470e-18 1.224410418523097949e-18 1.156508604024489743e-18 1.013114557884310848e-18 8.994347964018226442e-19 8.077140838607994882e-19 7.324267072238075724e-19 6.165980994785601491e-19 5.319419435059929603e-19 4.675089409956612503e-19 3.760917478889051305e-19 1.897359696851505040e-19 1.267873937474292468e-19 7.619770593859788450e-20 5.446193335332812039e-20 4.766340115961785764e-20 3.814080433873349265e-20 1.908008071049558191e-20
1.500000000000000000e+00 0.000000000000000000e+00 1.905299762780982204e-22 1.444467502102048076e-19 7.444790739346573436e-19 1.674512284150252367e-18 2.641742067200149933e-18 3.465299969111055752e-18 4.089977173628200749e-18 4.526419365698586154e-18 4.808079582921635448e-18 5.046662151632403767e-18 5.027648438387377486e-18 4.882112768090175172e-18 4.680298996038845279e-18 4.458696256097355452e-18 4.235884095022652527e-18 4.021006202474027110e-18 3.818224916458607426e-18 3.629074904740466685e-18 3.215310629520130769e-18 2.876001980911745990e-18 2.596325050479797438e-18 2.363397345461274819e-18 1.999994507156800872e-18 1.731084286956619593e-18 1.524810724531025475e-18 1.230100294381271368e-18 6.233821609433267880e-19 4.170537171269280208e-19 2.508513000988181450e-19 1.793525257820867335e-19 1.569789924462020085e-19 1.256330501828978773e-19 6.286438424378018834e-20
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.791626921139901204e-20 4.163014099433301805e-19 1.509320141835850305e-18 3.073154390250398531e-18 4.729971136493468331e-18 6.221029661983608692e-18 7.437156800668751568e-18 8.364407987522418255e-18 9.486337432340025241e-18 9.922817066936609132e-18 9.956336215605043188e-18 9.767891279000534732e-18 9.464517042758942115e-18 9.107735205823745985e-18 8.732411523684056867e-18 8.357997928307178424e-18 7.995036634556188836e-18 7.166014665049894451e-18 6.458940395791598290e-18 5.862059243728841660e-18 5.357012136098003105e-18 4.557172252567806163e-18 3.957545745647207599e-18 3.493844592770601442e-18 2.826552238649519790e-18 1.438923449694972349e-18 9.638023088676591027e-19 5.801918625327292221e-19 4.149569168279181191e-19 3.632278860642466161e-19 2.907362535108034012e-19 1.455159220178066646e-19
2.500000000000000444e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.388699041186579463e-19 1.022110000415190308e-18 2.817964869793816502e-18 5.178071389158051941e-18 7.654501510591892493e-18 9.934370714787925569e-18 1.186693734802777142e-17 1.459722108087701384e-17 1.606655387902041311e-17 1.667957585518606533e-17 1.676071849398030868e-17 1.652731376357700540e-17 1.611618951499892239e-17 1.561141591235863338e-17 1.506404582322963093e-17 1.450477001746549990e-17 1.315545202127294795e-17 1.194996000389071114e-17 1.090461429263339531e-17 1.000461512119115887e-17 8.556182009171468190e-18 7.455298974916863686e-18 6.596755231513472345e-18 5.352056484422034624e-18 2.737013576211898384e-18 1.835444617636339218e-18 1.105821517878760718e-18 7.911464712289905457e-19 6.925884980136732845e-19 5.544380307225676007e-19 2.775716216620463070e-19
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.683053874392992678e-20 5.310922754214953011e-19 2.167538266163436807e-18 4.874396209802845258e-18 8.181777374807749755e-18 1.158994171475014285e-17 1.475278553281882072e-17 1.975268159038258597e-17 2.292130485478790259e-17 2.465028396052750863e-17 2.539074592265050335e-17 2.549333461641377753e-17 2.519969401341472749e-17 2.466871492177869652e-17 2.400279893617046808e-17 2.326729014820824222e-17 2.135899923252317425e-17 1.955582405713585743e-17 1.794360183031012400e-17 1.652873462537823951e-17 1.421187868015837985e-17 1.242522600527298546e-17 1.101957622274789786e-17 8.966026687151350315e-18 4.606176364339164219e-18 3.092575875985278070e-18 1.864768665036306404e-18 1.334558313036533695e-18 1.168417917590841994e-18 9.354784068359078983e-19 4.684537318753668998e-19
3.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.790810731369028991e-28 1.951347912815437001e-19 1.425542523279461822e-18 4.081135234350853081e-18 7.884463628888402631e-18 1.226670169943654578e-17 1.669674194461169945e-17 2.442409551464043332e-17 2.993467237990272207e-17 3.338540607020380237e-17 3.527521270149112604e-17 3.608076269022392542e-17 3.616619435638307875e-17 3.578769480801039825e-17 3.511924881507626455e-17 3.427711742137969465e-17 3.185498851763466411e-17 2.940102868379191534e-17 2.712809407059948223e-17 2.509058647955031179e-17 2.169101139014474273e-17 1.902888399801272747e-17 1.691518331566682173e-17 1.380271385606617011e-17 7.123573263866885826e-18 4.788445669876894192e-18 2.889753335574274301e-18 2.068780182478287955e-18 1.811412430238665408e-18 1.450476893904270464e-18 7.265320811910572718e-19
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.657773521244879516e-20 7.907730329962217915e-19 3.084386249761836136e-18 6.992628167053748463e-18 1.204257436909745704e-17 1.759773032004147703e-17 2.823372622411249953e-17 3.661535992572962820e-17 4.239240720751657635e-17 4.597822255025677815e-17 4.793057164042727197e-17 4.873478870520465618e-17 4.875867612891738881e-17 4.826535111957185648e-17 4.743809494687329762e-17 4.464082049512583855e-17 4.153941722989630575e-17 3.854543728154675304e-17 3.579703932864732257e-17 3.111698309208998807e-17 2.739204298870938758e-17 2.440607793430824583e-17 1.997313033789649977e-17 1.035573544776316073e-17 6.969407778839415534e-18 4.209441279237106074e-18 3.014527556628637849e-18 2.639761353426242159e-18 2.114054309307960479e-18 1.059183791646357028e-18
4.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.804248224609766953e-22 3.490337454491465364e-19 2.106700428158493092e-18 5.770914988760782295e-18 1.111605037967296537e-17 1.752214887449447573e-17 3.096425993777951944e-17 4.257155455810796333e-17 5.121738082223375251e-17 5.705654075598460045e-17 6.064678141660456073e-17 6.257006253819222018e-17 6.330793973355924726e-17 6.322458984553439771e-17 6.258429765802836470e-17 5.964745562814809244e-17 5.596477347185794147e-17 5.222936300732299726e-17 4.870706500024047199e-17 4.257429407118045084e-17 3.760800542589157325e-17 3.358700813239697939e-17 2.756686965725664457e-17 1.435926178696801123e-17 9.675350029690251483e-18 5.848687167366671490e-18 4.189813298303852890e-18 3.669294413106564326e-18 2.938949511813772456e-18 1.472850532386696570e-18
5.000000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.044260783638587100e-19 1.284021134147609444e-18 4.451034475806067209e-18 9.727450245508035021e-18 1.663871760252344534e-17 3.254137925683832989e-17 4.752351531739294845e-17 5.947395860747289880e-17 6.809198613930106007e-17 7.382734826134713086e-17 7.730978453137134388e-17 7.912193687328627429e-17 7.973295717185828199e-17 7.949820481638225848e-17 7.675236536943079275e-17 7.262044149768859720e-17 6.816742915791127278e-17 6.383769725985502576e-17 5.611268347339742233e-17 4.974071709950420139e-17 4.452743401304436782e-17 3.665382655182479801e-17 1.918148398396098261e-17 1.294010488405137994e-17 7.828767293420930779e-18 5.610110089823172842e-18 4.913622881633824090e-18 3.936131228115047861e-18 1.973093395784732911e-18
5.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.207818927868436560e-20 6.757775903754352471e-19 3.203407324646380852e-18 8.106181783074908700e-18 1.516203275964794653e-17 3.300310144744197704e-17 5.130279195014975499e-17 6.685561797921923523e-17 7.871279592990385181e-17 8.708698153092812479e-17 9.258670107307210096e-17 9.586712843153820059e-17 9.749663321866137779e-17 9.792632778398973242e-17 9.579103121482723012e-17 9.140802260955736134e-17 8.630782390475872118e-17 8.116952243101223563e-17 7.175098278671459274e-17 6.382767882974401883e-17 5.727384443636655214e-17 4.728582140571454905e-17 2.486110010592574728e-17 1.679184145777324106e-17 1.016760213843876749e-17 7.288505900701336532e-18 6.384274691527882882e-18 5.114905137514621552e-18 2.564645476266979021e-18
6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.858736816432732197e-26 2.856436393252673959e-19 2.133896740023136610e-18 6.442243909694345517e-18 1.331112418323488603e-17 3.246602144619172441e-17 5.384014817120553804e-17 7.313902183041318213e-17 8.860596898481641470e-17 1.000731583727333392e-16 1.080451798189582274e-16 1.132059163071857992e-16 1.162066653969697741e-16 1.175924964137996680e-16 1.165670844372936550e-16 1.121952011969801459e-16 1.065655657521155635e-16 1.006517253386213698e-16 8.948069496345821222e-17 7.988266805347377580e-17 7.185193164247054878e-17 5.949813315188364882e-17 3.142877771902011642e-17 2.125343964886591337e-17 1.287996915826679736e-17 9.235852730960897380e-18 8.090823733148624980e-18 6.483016377494434800e-18 3.251462229714762616e-18
6.500000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.120918820632850360e-20 1.293115212296460777e-18 4.875756831437907462e-18 1.128323903795559834e-17 3.109406646098039762e-17 5.514814288054998444e-17 7.818173616716666231e-17 9.752102341658727832e-17 1.124765336334772457e-16 1.233534339736760327e-16 1.308091292425575101e-16 1.355509511543309726e-16 1.382090120066024719e-16 1.388611816259127924e-16 1.348227523154295850e-16 1.288281332530531341e-16 1.222067138670326112e-16 1.092693125988938579e-16 9.789827920435177235e-17 8.826863022124336517e-17 7.331094458415455439e-17 3.890772778699612329e-17 2.634284702959602268e-17 1.597770613862281780e-17 1.146090886456852527e-17 1.004101353818320465e-17 8.046747628124911237e-18 4.036769689040226298e-18
7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.338387354374461103e-21 6.898104813823507500e-19 3.497824324829113018e-18 9.240244447486799295e-18 2.907254794946228980e-17 5.530199652080161792e-17 8.191432786028944616e-17 1.052708145908599257e-16 1.240366385200316177e-16 1.382120188752865320e-16 1.483655110454370792e-16 1.552238235255144564e-16 1.594858740142213009e-16 1.624387116990837154e-16 1.591107838095945640e-16 1.529605576554300509e-16 1.457343451298652997e-16 1.310633882786507625e-16 1.178482915356211857e-16 1.065140266645092617e-16 8.873070389149659826e-17 4.731425046018030574e-17 3.207341913802964486e-17 1.946990545361290909e-17 1.397047486050396313e-17 1.224087554485066184e-17 9.811012928601188084e-18 4.923110609330349738e-18
7.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.920274070991111851e-27 3.036280751487707633e-19 2.357277033647565209e-18 7.304182641684439938e-18 2.658842881266030065e-17 5.442103357452002750e-17 8.432983647797395977e-17 1.117294334418619784e-16 1.345425514305787141e-16 1.523592387856046835e-16 1.655886353449865680e-16 1.749335282286454223e-16 1.811382827963061494e-16 1.870564291441082065e-16 1.848642653584934568e-16 1.788100113403112010e-16 1.711157758466542399e-16 1.547913698807847482e-16 1.396898727826209625e-16 1.265631455409041046e-16 1.057514061017067823e-16 5.665825384459415908e-17 3.845424378447420889e-17 2.336309955314043581e-17 1.676952350215922641e-17 1.469484213488742258e-17 1.177944737464937951e-17 5.912388613801653946e-18
8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.525307482056641278e-20 1.469525650780131701e-18 5.558701580774941280e-18 2.381659543330628935e-17 5.265206826148929314e-17 8.547215748984621879e-17 1.168269385430285869e-16 1.438328191310641142e-16 1.655739235575473291e-16 1.822216410022891276e-16 1.944078659274279495e-16 2.028926128096688298e-16 2.124681061551032625e-16 2.118778958916912542e-16 2.062099242926513188e-16 1.982169590284752948e-16 1.803662132713060895e-16 1.633656268067971358e-16 1.483776181397034473e-16 1.243557979985761707e-16 6.694374680575116429e-17 4.549044996898217997e-17 2.766143799473715120e-17 1.986132391913391929e-17 1.740585462668978778e-17 1.395449284112094804e-17 7.005910409713378824e-18
8.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.353800037871600095e-20 8.252636318430562486e-19 4.053722948588732823e-18 2.091132838250889619e-17 5.015542288417465327e-17 8.542440985073835650e-17 1.205426204032438078e-16 1.517938575711380644e-16 1.776749640792700286e-16 1.980401486044395902e-16 2.133982551753101566e-16 2.244910404869177234e-16 2.384292933523675018e-16 2.399403595199606306e-16 2.349836600561664586e-16 2.268918085063214527e-16 2.076877844686543634e-16 1.888054931054902158e-16 1.719072392372487842e-16 1.445165099560826261e-16 7.816930682738196226e-17 5.318350198731258015e-17 3.236685632570367936e-17 2.324756008903683268e-17 2.037546640345248103e-17 1.633747986978475960e-17 8.204426141346912608e-18
9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.807238688709744292e-24 3.978906336556381164e-19 2.811450759126270368e-18 1.800192698078814971e-17 4.709379699924254682e-17 8.429800652485887144e-17 1.228975407317148691e-16 1.583563101968079989e-16 1.885207227313030624e-16 2.128536438588799451e-16 2.316824516338505482e-16 2.456949994495459177e-16 2.647012750860699600e-16 2.688380185166057961e-16 2.649477817019696231e-16 2.569850522057821121e-16 2.366450629763373491e-16 2.159285058131217191e-16 1.970914174489148025e-16 1.661971180151508675e-16 9.032852391199826922e-17 6.153147928449309183e-17 3.747923711206201695e-17 2.692844392061951174e-17 2.360394134975127958e-17 1.892870585813087907e-17 9.508167945172131968e-18
9.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.492712712127787783e-19 1.832492434616044524e-18 1.519142567583882120e-17 4.362389828954516335e-17 8.222286861048840482e-17 1.239468996875644042e-16 1.634905146709313830e-16 1.980079525737880383e-16 2.265047162286922470e-16 2.490661383315469356e-16 2.662876231695872251e-16 2.910543011391893307e-16 2.983580900439696074e-16 2.959149373109072393e-16 2.883347943917414211e-16 2.671181575968380268e-16 2.446444195605594716e-16 2.238605244410794339e-16 1.893531394130893965e-16 1.034104214777822415e-16 7.052934259737078210e-17 4.299656340169082874e-17 3.090282311345042060e-17 2.709034776477066010e-17 2.172750968091588255e-17 1.091688677038629276e-17
1.000000000000000178e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.387264566222107500e-20 1.101391506878789555e-18 1.255744610509360728e-17 3.989056319012200529e-17 7.933901320732626719e-17 1.237726307628546583e-16 1.672014748309275501e-16 2.060691848104301548e-16 2.388680033490614832e-16 2.653835773409535443e-16 2.860753221996874182e-16 3.172701721037274041e-16 3.282913513010576999e-16 3.276963933564559692e-16 3.207748063882130714e-16 2.989801456467535319e-16 2.748552093012819030e-16 2.521371480916023032e-16 2.139329646629756614e-16 1.173998551747647095e-16 8.016918691027417676e-17 4.891506490012879457e-17 3.516828398338429634e-17 3.083264791526910498e-17 2.473234287220348982e-17 1.242988752612705580e-17
1.050000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.530781274062804011e-21 5.912478714996129952e-19 1.015439092059472213e-17 3.602300289433415573e-17 7.578959164576729531e-17 1.224764971360859016e-16 1.695236444041907142e-16 2.126695369719423742e-16 2.498495569582329982e-16 2.804969551627453360e-16 3.048886299941763432e-16 3.431442509396435465e-16 3.584344156223830351e-16 3.601042431994885847e-16 3.541365645306740074e-16 3.320987460954203800e-16 3.064564509562579804e-16 2.818372545041375771e-16 2.398787291700274577e-16 1.322778905126072762e-16 9.044048173111747372e-17 5.522935712888472408e-17 3.972124943728719803e-17 3.482778338640266458e-17 2.794083749178271427e-17 1.404606261482589246e-17
1.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.673470874617469033e-19 8.016361545968197099e-18 3.213278045478067487e-17 7.171534779984113355e-17 1.201738625843681394e-16 1.705157559487682941e-16 2.178031775434500434e-16 2.593849214023366215e-16 2.942949070035164852e-16 3.225824384232637354e-16 3.684869683449420643e-16 3.885916198276387474e-16 3.929533166864610108e-16 3.882510533399099243e-16 3.663378367492754390e-16 3.393385894749251247e-16 3.128712636014580960e-16 2.671271272643915430e-16 1.480221601625196621e-16 1.013302991789555489e-16 6.193257382768450263e-17 4.455707227483874165e-17 3.907175638368998069e-17 3.134987079607933907e-17 1.576392390938243885e-17
1.150000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.986389068792016060e-20 6.160347384642111312e-18 2.831313548337581451e-17 6.725039630620842096e-17 1.169882313808755758e-16 1.702558666320763578e-16 2.214896271032847537e-16 2.674367941919233782e-16 3.066921522685672090e-16 3.390355445801386404e-16 3.931248846559148222e-16 4.185765608427992378e-16 4.260628155945027369e-16 4.229503511248449845e-16 4.015588252038615034e-16 3.733881006578788704e-16 3.451450428460293522e-16 2.956101714247768707e-16 1.646072017668884495e-16 1.128235303581236547e-16 6.901649285390101107e-17 4.967012398974666586e-17 4.355970713469155217e-17 3.495562683000870229e-17 1.758163323010060316e-17
1.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.577630217073466468e-20 4.589376237609589076e-18 2.463930804538950675e-17 6.251917910153784503e-17 1.130465919057034330e-16 1.688367410129422870e-16 2.237700383845221511e-16 2.739924445032981631e-16 3.176281015846841914e-16 3.541490462383485936e-16 4.169013661301672269e-16 4.482133173164389050e-16 4.592576984042549977e-16 4.580690144337406995e-16 4.376218828864875657e-16 4.084885528384614831e-16 3.785608234625386245e-16 3.252558993649956981e-16 1.820047770620675681e-16 1.249030904786701023e-16 7.647165582445648944e-17 5.505387923736916360e-17 4.828598753439565989e-17 3.875365505264909077e-17 1.949703137563433068e-17
