2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.101106456886057627e-01 1.791961387502584380e+00 5.963997088116054890e+00 1.161496586676913978e+01 1.736705675840455854e+01 2.237422159260542998e+01 2.633482619999330510e+01 2.926154065374439739e+01 3.261366458858593376e+01 3.371604437449845904e+01 3.354923407950354886e+01 3.271264928490809609e+01 3.154898028578765334e+01 3.024941941990901739e+01 2.891903165817231525e+01 2.761429691564560684e+01 2.636425474120687795e+01 2.354662888954943867e+01 2.117240685644219056e+01 1.918310702439039162e+01 1.750831172134250124e+01 1.486869016659860598e+01 1.289817762684238289e+01 1.137840318336369272e+01 9.196572082879702847e+00 4.674673956992936752e+00 3.129909209476687604e+00 1.883636757095117131e+00 1.347046735421442154e+00 1.179084956109869520e+00 9.437269188161657718e-01 4.723042009340004399e-01
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.674096951828651619e-02 7.043663229630505729e-01 2.589192701355452542e+00 5.531938959071771578e+00 8.987123258991985608e+00 1.243697682910503133e+01 1.555292737662779956e+01 2.030531534864257992e+01 2.316575166195003632e+01 2.461492768981941381e+01 2.512983468195975689e+01 2.506098423176144152e+01 2.464155006351989741e+01 2.402072592723062172e+01 2.329238144416947520e+01 2.251502548939947346e+01 2.056078385823007082e+01 1.875853207662850863e+01 1.716873902288188702e+01 1.578549376622014222e+01 1.353833808289551044e+01 1.181712865531004297e+01 1.046861025587853078e+01 8.505788909555374033e+00 4.359895865246081748e+00 2.925511758544037111e+00 1.763313441519384517e+00 1.261750483995108807e+00 1.104621709046888389e+00 8.843436491890025453e-01 4.427925895867302342e-01
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.225244258918407575e-02 4.450094954401940806e-01 1.558848220518452621e+00 3.351247083093503942e+00 5.579134982848854563e+00 7.956781437645285671e+00 1.234667422547378024e+01 1.566251947256627730e+01 1.785232634892713577e+01 1.914036838360510018e+01 1.977855982967235349e+01 1.997272671094068031e+01 1.987318840118641106e+01 1.958460547126924212e+01 1.917826579011278199e+01 1.792468379847818127e+01 1.660226338508368116e+01 1.535477176285727374e+01 1.422497942553174965e+01 1.232383556544551340e+01 1.082530466746879227e+01 9.631062359128772954e+00 7.867107372096090678e+00 4.066780950420661789e+00 2.734815647702948826e+00 1.650902355556669976e+00 1.182020246629180260e+00 1.035006266069437686e+00 8.288140685258077456e-01 4.151843101542248005e-01
5.000000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.146285555430669761e-02 3.640321577234000294e-01 1.142241938246266075e+00 2.370695556170503426e+00 3.921473086465486979e+00 7.346407240295839358e+00 1.043904604352481513e+01 1.281642829914520476e+01 1.446792074279851192e+01 1.551891951379590040e+01 1.611506672304983923e+01 1.638255974313051055e+01 1.641927260597346816e+01 1.629737205708292080e+01 1.560337290695838952e+01 1.467952481402027409e+01 1.372337495107817418e+01 1.281287288208949704e+01 1.121581979573985599e+01 9.915790750025832878e+00 8.860337124464514602e+00 7.276791386877514256e+00 3.793910917454539344e+00 2.556949243556113860e+00 1.545910966719592938e+00 1.107512602418508241e+00 9.699403295841305672e-01 7.769019360107382033e-01 3.893635322672526766e-01
6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.517445121495842599e-04 5.810085580497222763e-02 3.406763684326169495e-01 9.422946262451150634e-01 1.855330870252065889e+00 4.279857007386620893e+00 6.864942390067065858e+00 9.115750389134500864e+00 1.086131551142667995e+01 1.211257181437017394e+01 1.294874722165077685e+01 1.346051594133587059e+01 1.372885487893146106e+01 1.381907788332231490e+01 1.356410020810011652e+01 1.296784333565300074e+01 1.225794243672677908e+01 1.153624592418928607e+01 1.020558127883704280e+01 9.082148659949238478e+00 8.151380071381423065e+00 6.731350717489467783e+00 3.539953534932696932e+00 2.391092260777865075e+00 1.447875086027345937e+00 1.037903700388009387e+00 9.091425492842912792e-01 7.283843763147495043e-01 3.652209249847762074e-01
7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.981786310586433900e-03 8.012686908315752587e-02 3.407464902276162166e-01 8.350179082466167024e-01 2.439262639930299681e+00 4.456173864745940350e+00 6.426694576307050433e+00 8.101925676941693411e+00 9.408396567803563926e+00 1.036514683548601212e+01 1.102614634175989217e+01 1.145111554496685891e+01 1.169412558079206299e+01 1.177649575417358108e+01 1.144637613206564630e+01 1.094307337006184433e+01 1.038310607711273903e+01 9.285031927935129659e+00 8.318390742131944293e+00 7.499483638076944736e+00 6.227526710617526717e+00 3.303657851317225447e+00 2.236472982552185407e+00 1.356357368476210024e+00 9.728882344364959689e-01 8.523476372368674614e-01 6.830511847522784397e-01 3.426533218275037984e-01
8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.112511142944296386e-02 1.058833918993662276e-01 3.512828710275958666e-01 1.356817119654539550e+00 2.854852591970751696e+00 4.492379544995612761e+00 6.007007589111525547e+00 7.274927551032616790e+00 8.268064461948064547e+00 9.006813202846103650e+00 9.529647837173721214e+00 9.877591132870993107e+00 1.021263997467703533e+01 1.009590004170352273e+01 9.764538819383952628e+00 9.342359039968163970e+00 8.446672725007848825e+00 7.618954466089111754e+00 6.900266997582331641e+00 5.762278700597621039e+00 3.083849652127999441e+00 2.092365618772266345e+00 1.270945886441553707e+00 9.121784676843948114e-01 7.993055254943115528e-01 6.407041656907795923e-01 3.215634017070929662e-01
9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.110554844631568787e-04 2.488263486790782963e-02 1.337575696999472874e-01 7.333423847100483117e-01 1.803868472298932213e+00 3.113765771453956166e+00 4.427751137934845538e+00 5.601014559192586617e+00 6.573564146282117271e+00 7.338281704330803734e+00 7.914008236088442061e+00 8.328962551576550410e+00 8.847054174427150031e+00 8.898772756805607642e+00 8.709237640099519950e+00 8.403767102138383294e+00 7.683561356955943111e+00 6.978677685670233721e+00 6.349656678481514049e+00 5.332771065454807058e+00 2.879427147291494737e+00 1.958087795783925333e+00 1.191252772748864208e+00 8.555033040296656788e-01 7.497805643457672309e-01 6.011565027435230579e-01 3.018593850535289391e-01
1.000000000000000178e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.054217020642225472e-03 4.332432571231591839e-02 3.823860423409225495e-01 1.122661663583074843e+00 2.139645704273948734e+00 3.244954096804526955e+00 4.294362960975176335e+00 5.209940545322115923e+00 5.964280806953217606e+00 6.559554520803704492e+00 7.012047939505874794e+00 7.656634346384922907e+00 7.838873519932524125e+00 7.765144705925246527e+00 7.557904920480639888e+00 6.989280154902923314e+00 6.392774703139671111e+00 5.843868001017590075e+00 4.936360916142467303e+00 2.689356878283561958e+00 1.832998171707381774e+00 1.116912930285306249e+00 8.026074048062759037e-01 7.035507593991261466e-01 5.642321593361547816e-01 2.834547444716008502e-01
1.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.682000739839172886e-05 1.041054193656915441e-02 1.901917005357793566e-01 6.867476993413619279e-01 1.457000568584337019e+00 2.364460628974812906e+00 3.279219199458593081e+00 4.116742594858122217e+00 4.836299234547344561e+00 5.427016989890140586e+00 5.894760486423319179e+00 6.620545700545955370e+00 6.901529543299966818e+00 6.921254033051615018e+00 6.796113787596267386e+00 6.357904602124965443e+00 5.856813199363803513e+00 5.379387332322579596e+00 4.570586399838314939e+00 2.512669835089281101e+00 1.716494171615313036e+00 1.047582805152299956e+00 7.532503485262567189e-01 6.604070457599099386e-01 5.297653082953857062e-01 2.662679292847360824e-01
