6.10825,-34.1463
6.30283,-34.6903
6.71079,-35.1902
7.03399,-35.8225
7.72785,-36.4252
9.0397,-37.0867
10.7413,-37.6599
13.378,-38.2477
16.6619,-38.6885
19.1871,-38.9235
31.1964,-39.3491
39.4682,-39.4369
59.3327,-39.4655
87.8074,-39.3618
140.545,-39.2139
259.052,-38.9922
414.64,-38.8001
695.641,-38.5785
1167.07,-38.357
1897.55,-38.1502
2852.59,-37.9435
4938.24,-37.7366
7308.19,-37.5741
9844.43,-37.4265
