6.03459,-39.1193
6.83485,-40.6534
7.03303,-40.9091
7.95571,-41.642
9.34403,-42.375
11.3934,-43.0227
13.8892,-43.5341
17.7436,-43.9602
20.6302,-44.233
26.3477,-44.4716
33.6443,-44.608
45.8779,-44.6932
64.3395,-44.6932
89.3771,-44.625
142.927,-44.4716
235.081,-44.2841
445.116,-44.0284
988.59,-43.6705
