5.02478,86.2066
11.4989,86.4045
25.8333,84.0934
54.918,79.4645
84.6093,73.9304
117.809,68.7624
164.023,61.2008
212.148,52.1137
271.867,43.0911
329.672,34.5946
392.401,24.6954
