5.38816,-32.609
5.82758,-33.6516
6.20477,-34.117
6.81684,-34.7314
7.97403,-35.4761
9.77691,-36.1835
12.965,-36.9096
17.7404,-37.4681
27.9536,-37.9521
42.6869,-38.0824
65.1855,-38.0824
99.5422,-37.9707
192.312,-37.766
389.434,-37.5239
684.819,-37.2447
1282.2,-37.0213
2516.31,-36.7048
4638.04,-36.4441
9844.43,-36.1277
