5.02503,88.7746
12.0404,87.6932
26.0734,86.6007
53.9197,81.8275
83.8431,78.3986
120.008,72.9238
165.564,66.8363
218.128,58.6108
269.467,52.1482
326.787,43.7505
392.641,35.1231
