5,17.666
8.76305,17.4357
17.7934,16.9646
34.1895,16.2632
59.3722,15.1356
87.3708,13.8746
121.669,12.5314
158.866,11.1514
194.499,9.77702
238.125,8.32406
275.881,7.19071
302.462,6.30255
344.031,4.98524
