5,275.825
7.35789,275.825
11.3373,271.817
19.3291,267.868
32.6526,260.14
53.1673,248.965
82.6794,234.808
122.794,211.942
167.881,185.785
225.338,155.859
275.881,128.854
331.603,101.952
373.725,79.4944
413.519,60.1955
441.021,46.2539
466.045,34.0144
483.512,23.5913
