0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
1.	5.694906915559078e-13	1.2379601747060647e-12	2.8147953182341584e-12	1.792302107461962e-12	1.1391843663710343e-12	5.861136531419973e-13	1.9776788087297312e-13	1.1887249803461097e-13	8.496816634889893e-14	7.436274078264797e-14	5.950727298543708e-14	2.977004023501026e-14	1.9850204999701804e-14	1.1911779610137337e-14
2.	3.372213156990615e-14	2.2536613869086184e-13	2.388761153291825e-12	3.0781134205258423e-12	2.0753634169569837e-12	1.0991024171738372e-12	3.7543279078552337e-13	2.2606539828999842e-13	1.6170090725104028e-13	1.4154771354154088e-13	1.1330326258986713e-13	5.671416644410714e-14	3.7822835120575835e-14	2.2700019240382853e-14
3.	1.2043029533203658e-15	2.6471804996165644e-14	1.455618086055664e-12	3.958284354452406e-12	2.834642815933968e-12	1.5457258617700167e-12	5.345289481931998e-13	3.2244174062271085e-13	2.307989001852348e-13	2.0207638615351033e-13	1.618006429025888e-13	8.103442213683605e-14	5.405167221305535e-14	3.2444557973217237e-14
4.	3.329321559001448e-17	2.5003285650353564e-15	7.623321855312498e-13	4.517587111964584e-12	3.440318538670982e-12	1.932202498465684e-12	6.764884452730431e-13	4.088089580323404e-13	2.928246303285561e-13	2.5643720457384967e-13	2.0538610120232486e-13	1.029202656561184e-13	6.866219440184223e-14	4.122029320406729e-14
5.	7.823676117124857e-19	2.058091949823922e-16	3.6430258528979304e-13	4.826645513223081e-12	3.91313286149512e-12	2.2642488039361724e-12	8.026474332561508e-13	4.859221347222816e-13	3.4830459786826597e-13	3.050874933291746e-13	2.444218248923136e-13	1.2254928213853378e-13	8.177204409719837e-14	4.909745834438254e-14
6.	1.6388258473270617e-20	1.5372436488340674e-17	1.6343335816876202e-13	4.943775056855354e-12	4.271512240664271e-12	2.547115689621897e-12	9.142519613711687e-13	5.544870876961471e-13	3.977314074281732e-13	3.4845525495055353e-13	2.7924690984220425e-13	1.400878582876335e-13	9.349147165625916e-14	5.6141886120842575e-14
7.	3.147296296736198e-22	1.0670013928586416e-18	6.994918686396574e-14	4.91669281649301e-12	4.531787626079487e-12	2.785622567177129e-12	1.0124634874630641e-12	6.151632807969882e-13	4.415657454764043e-13	3.8694087335441274e-13	3.1017869400719627e-13	1.556918217694187e-13	1.039237558742246e-13	6.241525816638648e-14
8.	5.63092482662799e-24	6.989278537507263e-20	2.885502350855491e-14	4.784075009857272e-12	4.708397875949455e-12	2.984189151766624e-12	1.098364077471586e-12	6.685665796754235e-13	4.802382513079854e-13	4.2091872594621627e-13	3.3751402001624483e-13	1.6950704695663354e-13	1.1316560243170781e-13	6.797534156726742e-14
9.	0.	4.367045251765752e-21	1.1552560754783665e-14	4.576953130073956e-12	4.8140770257578416e-12	3.1468651380464157e-12	1.1729613101139384e-12	7.15271855770465e-13	5.141512869340583e-13	4.5073870899959507e-13	3.6153043025029434e-13	1.8167002866958624e-13	1.2130752137324024e-13	7.287621300019164e-14
