0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
1.	0.006397773484510025	0.013359927020753636	0.027752009915780463	0.016358168610850463	0.010304238077660007	0.005277049559995162	0.0017770128051491773	0.0010677939442395301	0.0007631534971202041	0.0006678760561670762	0.0005344286975933841	0.0002673371184886847	0.00017825102327884463	0.00010696301015558571
2.	0.0004006853944626857	0.0025693420881697446	0.024399696846602148	0.027795359088728756	0.018424993550834035	0.009670079536788657	0.003289986328438838	0.001979885029595525	0.0014158524098217468	0.0012393049503622868	0.0009919194062598246	0.0004964163401487059	0.00033104198261745536	0.00019867130839103608
3.	0.00001457907862294564	0.00030819570176028935	0.015128750051859124	0.03530482868436619	0.024680247058815472	0.013281606502875451	0.004565858757435592	0.0027518238976868563	0.001969034362864168	0.0017238124805696313	0.0013800439654147807	0.0006909768387902397	0.0004608556760227691	0.0002766098676950381
4.	4.0399220265826345e-7	0.00002925296517275523	0.007972458826083129	0.03973716258807391	0.029351816399880253	0.016204480219201137	0.005629335010742537	0.0033979017642830054	0.0024327595743505953	0.00213016252049729	0.0017057710144975542	0.0008544622439867739	0.000569979162286179	0.00034214682499121785
5.	9.430950472971722e-9	2.397509081921387e-6	0.003804664686858736	0.04180834146026843	0.03268835874621665	0.01852265245543084	0.006503045391594269	0.003931237743350841	0.0028162710750974478	0.002466409148791302	0.0019755070827995646	0.000990040601311205	0.000660516943504215	0.00039654133218564085
6.	1.9513737614230546e-10	1.772405659082913e-7	0.0016952101080215348	0.04211152237358697	0.034908289868779176	0.020311894916046624	0.007207694347831329	0.004363860849112013	0.00312805129483069	0.002739945643128518	0.002195135219040282	0.0011006231479855578	0.0007344033675447893	0.0004409509437269467
7.	3.687040015815669e-12	1.2124798393124905e-8	0.0007176007516325789	0.04113062475847219	0.03620258714386676	0.02164046882531742	0.007762199886189291	0.004706786965681129	0.0033758752111528916	0.0029575505077883385	0.0023700512924585493	0.0011888819668611167	0.0007934142917728823	0.0004764385651709221
8.	6.484385156991876e-14	7.802716501799777e-10	0.0002918094827117917	0.03925441651160316	0.03673745277918896	0.022569748672174695	0.008183824161829174	0.004970091059663473	0.00356686024767673	0.0031254306951035322	0.002505198090798806	0.0012572665786160734	0.0008391780473648874	0.0005039789860671016
9.	1.079488180698688e-15	4.7775157972277363e-11	0.00011485462828561263	0.03679024233072258	0.03665682155721451	0.02315480255567696	0.008488295738200112	0.005162974897527772	0.003707513098594819	0.003249262173354316	0.0026050973344659547	0.001308019529161603	0.0008731857416435488	0.0005244650193623588
10.	0.	2.8061165488860876e-12	0.00004399272768379966	0.03397686229736878	0.036084703726484306	0.023444931504593595	0.008689923987617806	0.005293830516609043	0.0038037736482356426	0.003334227986181681	0.002673879720287736	0.001343191026479088	0.0008968009340517705	0.0005387132684432726
11.	0.	1.5908127800193042e-13	0.000016464579813023972	0.030996102182258758	0.03512735871820549	0.023484170072051547	0.008801706079322512	0.005370299686215265	0.0038610561458248126	0.0033850539414422183	0.002715313102748709	0.001364652678465899	0.0009112687196503805	0.0005474695419134002
12.	0.	8.761480533783982e-15	6.039586834607998e-6	0.027983180369302956	0.03387529933342165	0.023311750429371017	0.008835426979206647	0.0053993295834859735	0.0038842877877137373	0.0034060420605932216	0.0027328289152344317	0.001374110380839631	0.0009177242523687285	0.0005514139352214203
13.	0.	4.6426632551925075e-16	2.1767801538043352e-6	0.025035687300051426	0.032405129113823136	0.022962532103235556	0.008801752863834935	0.005387224897358481	0.0038779448517392095	0.0034011019131710532	0.0027295469287383083	0.0013731164017362154	0.0009172007386547423	0.0005511655973196646
14.	0.	3.084777654921588e-17	7.72375676645347e-7	0.0222212656276015	0.030781217929769265	0.022467399418131282	0.008710318330781838	0.0053396965632171375	0.003846086521122467	0.0033737799546947945	0.00270829844062669	0.0013630807073312205	0.00091063693065971	0.0005472871996379712
14.999999999999998	0.	0.	2.7023993602768114e-7	0.019584083394754283	0.0290572225230505	0.021853628622367813	0.008569807767642762	0.005261907320511152	0.003792386528391003	0.0033272869803789304	0.0026716479814210188	0.0013452815706114574	0.000898884146649631	0.0005402891238033844
16.	0.	0.	9.335949073046479e-8	0.017150216576751136	0.027277459940673453	0.021145226591671742	0.008388031223303078	0.00515851427580787	0.003720162743197107	0.003264523801361733	0.002621913623129746	0.0013208755033214043	0.0008827128449567433	0.0005306333837203088
17.	0.	0.	3.188185039827799e-8	0.014932067346564451	0.025478142584041383	0.02036324291994167	0.008171995107135612	0.005033708644381145	0.0036324048216008938	0.0031881052447387593	0.002561185968438992	0.0012909065491019073	0.0008628187764690611	0.0005187372968467472
18.	0.	0.	1.0772561350077017e-8	0.012931944981637819	0.023688484055289432	0.019526057122799395	0.007927968024709625	0.004891252834499781	0.0035318000283694464	0.0031003825735225164	0.0024913458960405827	0.0012563149739229693	0.0008398287393998065	0.0005049769187586145
18.999999999999996	0.	0.	3.6044560180603974e-9	0.011144930789861928	0.021931685176595356	0.01864964259652575	0.007661542042299733	0.00473451503006148	0.00342075733810609	0.0030034644177198274	0.0024140811335316603	0.001217945388084581	0.0008143059588800864	0.0004896902543844077
20.	0.	0.	1.1951218630652382e-9	0.0095611392232483	0.020225809545529088	0.017747808893212393	0.007377689656949319	0.0045665014190956485	0.0033014299155525147	0.002899236303017349	0.002330901725653162	0.0011765543323156403	0.0007867551127745434	0.00047318025861528584
