1.	0.	2.5565945423956766e-8	1.3823823282973944e-7	2.5498516538008975e-7	3.2612973058902173e-7	3.564948866024141e-7	3.6189183434758347e-7	3.541737703769841e-7	3.40322114088476e-7	3.2409601808161714e-7	2.912432180182823e-7	2.6179805261963367e-7	2.3667387899766135e-7	2.1545231657551225e-7	1.9747628525691768e-7	1.8213795411718225e-7	1.689373719340292e-7	1.5747806352572613e-7	1.4744852590412144e-7	1.2714360350841202e-7	1.1172142394039979e-7	9.962242775147248e-8	8.988176790226905e-8	7.517336459745835e-8	6.45984525692434e-8	5.6630600333258844e-8	4.5423695748076274e-8	2.2830647863837735e-8	1.5246835191525182e-8	9.160786094245058e-9	6.547304552537046e-9	5.7299543580368945e-9	4.5851541158198835e-9	2.293768060658133e-9
2.	0.	0.	2.8761022249357937e-9	5.331848404568084e-8	1.5631811152465627e-7	2.660605100519485e-7	3.527768075581244e-7	4.099529684287478e-7	4.4210164819032086e-7	4.561807031619386e-7	4.5275442003234254e-7	4.301741594575412e-7	4.020863480739756e-7	3.7395516050642195e-7	3.4776360834607564e-7	3.2407201676853986e-7	3.02878940689832e-7	2.8397886996192546e-7	2.6710991576179276e-7	2.3218474590553535e-7	2.050940248754992e-7	1.8356432276701712e-7	1.6607931947414234e-7	1.3945194410817032e-7	1.201576825555274e-7	1.0554412960831873e-7	8.488596541543708e-8	4.2890567466713355e-8	2.869320257373774e-8	1.7263763447401938e-8	1.2345925935979638e-8	1.0806697939580872e-8	8.649854214592018e-9	4.329425795344551e-9
3.	0.	0.	0.	1.2102417035002893e-9	3.203050949153825e-8	1.0880228643302969e-7	2.0812206493935113e-7	3.0372804476121414e-7	3.8147832818153835e-7	4.378927589336209e-7	4.967717866425678e-7	5.091914363076916e-7	4.983861375743226e-7	4.774270329754498e-7	4.5290783722343923e-7	4.2797873285007814e-7	4.0406374171860184e-7	3.81739891081233e-7	3.611749640807205e-7	3.1710302130075234e-7	2.8185758895963316e-7	2.5334837751398406e-7	2.2993148459703412e-7	1.9389537232891862e-7	1.6754352668803995e-7	1.4746755091978206e-7	1.1893187230522077e-7	6.041416895652959e-8	4.048692846325545e-8	2.439362383975644e-8	1.745514478737965e-8	1.528177090883312e-8	1.2234963319923722e-8	6.1270372686320195e-9
4.	0.	0.	0.	0.	1.458600181004942e-9	2.6955939339885563e-8	8.943464845969108e-8	1.7526363708182937e-7	2.6534774649416247e-7	3.46243674653607e-7	4.6103954939991216e-7	5.178030582023886e-7	5.360191432431045e-7	5.324172513043891e-7	5.175721214335678e-7	4.975289838651511e-7	4.755840124835158e-7	4.534767571573321e-7	4.3208839077540295e-7	3.8388222461473e-7	3.436812439174719e-7	3.1040687509893846e-7	2.8268550651923956e-7	2.3948349529825343e-7	2.0755523840859392e-7	1.830719485638362e-7	1.480652945374557e-7	7.561938402196396e-8	5.076577027918513e-8	3.0629445331454887e-8	2.193035983993785e-8	1.9203351387733966e-8	1.5378693372271536e-8	7.705379149784588e-9
5.	0.	0.	0.	0.	0.	2.5928994542790684e-9	2.751551463744033e-8	8.248697815831418e-8	1.5794869038940952e-7	2.3997359019956043e-7	3.8437281043292206e-7	4.792916593921038e-7	5.290928781858216e-7	5.479421871343399e-7	5.479637424551656e-7	5.373259814375186e-7	5.210767405953618e-7	5.022074587546575e-7	4.824458520234117e-7	4.344822340681054e-7	3.9215754878045477e-7	3.560831987527757e-7	3.255010894449177e-7	2.771212219764975e-7	2.4092982177250137e-7	2.1297622907387083e-7	1.7275164333227804e-7	8.87086864196229e-8	5.965802052354598e-8	3.604501959919961e-8	2.582331139447839e-8	2.2616448210956943e-8	1.811675634581412e-8	9.082013236009909e-9
6.	0.	0.	0.	0.	0.	0.	4.740202847847021e-9	3.083999713351397e-8	8.158627743504515e-8	1.493857698727846e-7	2.9595319106034515e-7	4.148100838128353e-7	4.918877194565797e-7	5.336992881215964e-7	5.508925462973869e-7	5.523904766977875e-7	5.44433184557769e-7	5.310838362258932e-7	5.148941025409591e-7	4.70811330762754e-7	4.287965131067717e-7	3.916331092501064e-7	3.594541556244566e-7	3.076430774751482e-7	2.683461036141754e-7	2.3775059964752884e-7	1.934204195324242e-7	9.987005525124548e-8	6.728307791549345e-8	4.0709161969551484e-8	2.9182293131211277e-8	2.5563083665862253e-8	2.0482507560254012e-8	1.0273355275345182e-8
7.	0.	0.	0.	0.	0.	0.	1.0675847874664214e-10	8.043091067024892e-9	3.58508221242582e-8	8.390145763666409e-8	2.134200555255404e-7	3.4064139075426375e-7	4.368947581516122e-7	4.988076292093386e-7	5.330514752358453e-7	5.47747167506301e-7	5.4955559802574e-7	5.432463968429296e-7	5.320433096643874e-7	4.947013344869954e-7	4.550202867567761e-7	4.182260614181022e-7	3.855404290554237e-7	3.3181749529090657e-7	2.9042856355259446e-7	2.579198377932263e-7	2.1046761738855396e-7	1.0927788394519899e-7	7.375198732582839e-8	4.468600499283176e-8	3.205235282324353e-8	2.8082466697676057e-8	2.2507081559627674e-8	1.1294740263435081e-8
8.	0.	0.	0.	0.	0.	0.	0.	9.132467004324092e-10	1.2508385300635828e-8	4.1967244287589423e-8	1.4505433845285905e-7	2.6772351876258e-7	3.739787361321544e-7	4.511454241615869e-7	5.005241876134828e-7	5.281201342063918e-7	5.401714749461939e-7	5.417092055606208e-7	5.363957486777988e-7	5.078868645615135e-7	4.721589655081919e-7	4.3694673412231613e-7	4.0467892645889986e-7	3.503508775724661e-7	3.077509390513193e-7	2.739663649125167e-7	2.2425798412220548e-7	1.17093837755031e-7	7.916795008144132e-8	4.8035276363199504e-8	3.4475482488051647e-8	3.02111570386501e-8	2.421952091363159e-8	1.216048438079073e-8
9.	0.	0.	0.	0.	0.	0.	0.	2.5705344487894655e-14	2.865477148956633e-9	1.8009654355595624e-8	9.297839023905566e-8	2.0238605072733424e-7	3.1024955292706134e-7	3.970673616508963e-7	4.5854792413074507e-7	4.977294755983667e-7	5.19700686572911e-7	5.29275824568068e-7	5.302920074096763e-7	5.119892838847503e-7	4.814477405688716e-7	4.4879687478902145e-7	4.1771540790513065e-7	3.638914464276871e-7	3.2083962073975374e-7	2.8633313554447155e-7	2.3512714330503282e-7	1.234676624526829e-7	8.362680613586293e-8	5.0812561953709364e-8	3.6490798488948334e-8	3.1983220699352084e-8	2.5646898281096124e-8	1.2883943729767138e-8
10.	0.	0.	0.	0.	0.	0.	0.	0.	2.0866832007049693e-10	6.081891415193991e-9	5.5931951614740794e-8	1.4751506071861917e-7	2.503557173727859e-7	3.4137817546685e-7	4.1141660646843e-7	4.602070400509236e-7	4.911693041597949e-7	5.084815511960984e-7	5.158739204114372e-7	5.085053757172002e-7	4.840254644756759e-7	4.546975050450222e-7	4.254258178451132e-7	3.7303290443916805e-7	3.3017685149675763e-7	2.954263531148327e-7	2.43383589646883e-7	1.2853794676486355e-7	8.721748953183276e-8	5.3069554699960176e-8	3.8134712075422425e-8	3.3430377240503e-8	2.6814432060030072e-8	1.3477570023451257e-8
