1.000000000000000000e+00 4.216650903281358301e-19 8.928174432340302381e-19 1.888619898000869637e-18 1.121471139241239479e-18 7.067856277524933877e-19 3.620372600077658581e-19 1.219213177453136311e-19 7.326200927664807273e-20 5.236051775468241963e-20 4.582348079833052160e-20 3.666757393826306765e-20 1.834222294695389263e-20 1.222995346692753292e-20 7.338823312569078936e-21
2.000000000000000000e+00 1.026767210526388258e-19 6.800803463457200007e-19 6.745498375484351226e-18 7.821443295160211356e-18 5.190555410661058078e-18 2.725427912612441361e-18 9.273774437136273076e-19 5.580936756164920883e-19 3.991043246913477478e-19 3.493389106704305366e-19 2.796054003365787155e-19 1.399315939594865355e-19 9.331530899155043209e-20 5.600219376071581249e-20
3.000000000000000000e+00 8.153185160860538114e-21 1.814852499585425859e-19 9.558017610154741293e-18 2.296202140312632420e-17 1.608082072770279437e-17 8.660016956265256679e-18 2.977689718809473599e-18 1.794670403111694868e-18 1.284160565204813151e-18 1.124233544284852374e-18 9.000362780907550590e-19 4.506416878555531493e-19 3.005612357178829079e-19 1.803996865660029667e-19
4.000000000000000000e+00 3.891321617821481612e-22 3.025472798231976432e-20 9.093671145281338887e-18 4.722354356059420364e-17 3.496917246758569836e-17 1.932454667242959138e-17 6.715084037721847746e-18 4.053355151443861779e-18 2.902055030939364059e-18 2.541088739562376065e-18 2.034832081844984061e-18 1.019299320393296658e-18 6.799359852413913060e-19 4.081517490337350754e-19
5.000000000000000888e+00 1.374292500390868260e-23 3.825980295136208245e-21 6.886249524535917722e-18 7.982469723164104545e-17 6.261456405397309146e-17 3.552439043053321481e-17 1.247647652748266260e-17 7.542517644182486219e-18 5.403370291246427090e-18 4.732124802892972980e-18 3.790273835060963079e-18 1.899530341028436763e-18 1.267294116081353316e-18 7.608201949095676762e-19
6.000000000000000000e+00 3.963375451030001936e-25 4.021212910503913802e-22 4.487316936066705708e-18 1.190977392073441465e-16 9.912200175860233430e-17 5.776347426497499732e-17 2.050608490322307901e-17 1.241570842982160480e-17 8.899761240406650455e-18 7.795561060222161621e-18 6.245508580407599926e-18 3.131458220613749744e-18 2.089502515539992711e-18 1.254580816396446784e-18
7.000000000000000000e+00 9.864501245533662519e-27 3.696466704358478079e-23 2.626275080951067518e-18 1.629291307265239339e-16 1.440964973559641100e-16 8.629083140628159502e-17 3.096694689078981108e-17 1.877823127645603253e-17 1.346855566292624410e-17 1.179961667590671777e-17 9.455723052206525836e-18 4.743265044249749791e-18 3.165475542618840423e-18 1.900841868983289409e-18
8.000000000000000000e+00 2.194058055101144698e-28 3.067526659285365266e-24 1.417201279568739866e-18 2.090819989476985983e-16 1.967742922990080842e-16 1.211422109448711691e-16 4.395142230877173568e-17 2.669315486717276659e-17 1.915696772330508465e-17 1.678617628449887700e-17 1.345505301895189944e-17 6.752623978429427105e-18 4.507125260743606136e-18 2.706811974006463898e-18
9.000000000000000000e+00 4.433117372743046613e-30 2.347208124606065596e-25 7.174411642143309526e-19 2.554192872790431637e-16 2.561334306384644814e-16 1.621771381730744428e-16 5.949075084982667122e-17 3.618680237721473557e-17 2.598595067750495779e-17 2.277414311742987616e-17 1.825924608443130944e-17 9.168011767611263572e-18 6.120232391835664690e-18 3.676020784101768035e-18
1.000000000000000178e+01 9.216673340160576841e-34 1.680926172282852127e-26 3.448736026031991985e-19 3.000465716571450568e-16 3.209857598234170754e-16 2.091118010066472142e-16 7.756373328230447576e-17 4.725375524999374875e-17 3.395371357603647859e-17 2.976250099359567245e-17 2.386809471111608378e-17 1.198990932718117736e-17 8.005243302962018492e-18 4.808795566936332374e-18
1.100000000000000000e+01 0.000000000000000000e+00 1.139091159376653036e-27 1.588110533639529699e-19 3.413922316721088250e-16 3.900523907319713246e-16 2.615481143277942423e-16 9.810459969772980449e-17 5.986140534154707272e-17 4.303892527940564712e-17 3.773310529690263653e-17 3.026765525677770670e-17 1.521189803625276170e-17 1.015799803262981271e-17 6.102696682384223034e-18
1.200000000000000000e+01 0.000000000000000000e+00 7.327805974844522618e-29 7.052311084245002145e-20 3.782406239878737041e-16 4.620245642128669250e-16 3.189992921961893876e-16 1.210101245478004205e-16 7.395408756673097883e-17 5.320362773204220943e-17 4.665322188184289057e-17 3.743226789233848943e-17 1.882165889378213991e-17 1.257039407503149465e-17 7.552914757192518847e-18
