1.000000000000000000e+00 1.012076662988412501e+01 1.496333389130082558e+01 1.148383328931559966e+01 7.603041749412671191e-01 1.725424202223822812e-01 2.209757936577116944e-02 8.268764252144596063e-04 1.788723066282318702e-04 6.522473641126611151e-05 4.370313798485110272e-05 2.238137354208244984e-05 2.798959143253837913e-06 8.294436161965584248e-07 1.791805990041052207e-07
2.000000000000000000e+00 6.038767422300375110e-01 2.800469896948737158e+00 1.013170338307362250e+01 1.313391078445528937e+00 3.139102463931960907e-01 4.121349180735094792e-02 1.558257596113226231e-03 3.375932916991239126e-04 1.231735447646617064e-04 8.254564342776784267e-05 4.228368366891630095e-05 5.290334588550414382e-06 1.567969975357056461e-06 3.387601973556183363e-07
3.000000000000000000e+00 2.094029407240328641e-02 3.265761223332693808e-01 6.298438518334724456e+00 1.696336103976211263e+00 4.279306541010705622e-01 5.762716635102083096e-02 2.201782525289336118e-03 4.777319797560155862e-04 1.744068018122052238e-04 1.169006323278702088e-04 5.989636270740967682e-05 7.497422111474922743e-06 2.222445201519562447e-06 4.802157182577384936e-07
4.000000000000000000e+00 5.543140891130073165e-04 3.015246030612261582e-02 3.326658362181568407e+00 1.941885265476189559e+00 5.180780453346834902e-01 7.159672838307432063e-02 2.764586449318362331e-03 6.007567444247411759e-04 2.194493447928243701e-04 1.471176400969422416e-04 7.539692890390153283e-05 9.442066154206279233e-06 2.799308977987770316e-06 6.049325805830686219e-07
5.000000000000000888e+00 1.239979650096748597e-05 2.406802781976970576e-03 1.591093072368592098e+00 2.078437543348155003e+00 5.874937172113831041e-01 8.336035497006423489e-02 3.253329806572355029e-03 7.080409495122536034e-04 2.587924412220685773e-04 1.735239240035666385e-04 8.895164131509314886e-05 1.114473884366871110e-05 3.304597692017259755e-06 7.142096527741343760e-07
6.000000000000000000e+00 2.466926283620650784e-07 1.735590064950493948e-04 7.105881318254859691e-01 2.130227143064502560e+00 6.390065106157388763e-01 9.313756183807853084e-02 3.674225725725648994e-03 8.008683061737079589e-04 2.928956605035700172e-04 1.964257009036683471e-04 1.007161223034628108e-04 1.262461513569937452e-05 3.743966448197381030e-06 8.092639651800028311e-07
7.000000000000000000e+00 4.497592368512580766e-09 1.160158706584934620e-05 3.015740441415408202e-01 2.117628520564139194e+00 6.751539127302552679e-01 1.011304240190800396e-01 4.033066093929294979e-03 8.804379591634143567e-04 3.221886518317154473e-04 2.161093231964600196e-04 1.108359491032847525e-04 1.389964425925592636e-05 4.122710001216689345e-06 8.912351916294395047e-07
8.000000000000000000e+00 7.659927879968252708e-11 7.308806981687390562e-07 1.229882350436819483e-01 2.057528447601355115e+00 6.982031934839548759e-01 1.075247322623122254e-01 4.335246270765160358e-03 9.478693146386762795e-04 3.470728326676643925e-04 2.328423958217292660e-04 1.194472158620981040e-04 1.498661762744897606e-05 4.445782656595160543e-06 9.611899105932803363e-07
9.000000000000000000e+00 1.239470018371935828e-12 4.389175835085785755e-08 4.856554271394007694e-02 1.963725774387173217e+00 7.101722454888633740e-01 1.124910873759647767e-01 4.585788511329146923e-03 1.004206621460108093e-03 3.679229918907625779e-04 2.468748369961152201e-04 1.266770675035712077e-04 1.590123337522563767e-05 4.717817185943283778e-06 1.020125655858275805e-06
1.000000000000000178e+01 1.249684595182700369e-15 2.533367249035877013e-09 1.867062793807705220e-02 1.847331942371166269e+00 7.128498722975190605e-01 1.161859347113368551e-01 4.789364159132585529e-03 1.050423317426817885e-03 3.850888115542988165e-04 2.584398852723256710e-04 1.326442067010951634e-04 1.665815767684230165e-05 4.943142801363568445e-06 1.068974766220929274e-06
1.100000000000000000e+01 0.000000000000000000e+00 1.414051224049637377e-10 7.016587789307763591e-03 1.717154560395367735e+00 7.078153327479879131e-01 1.187525410310226875e-01 4.950314666948513707e-03 1.087426151399159329e-03 3.988963110081894547e-04 2.677550553959761638e-04 1.374593751970364574e-04 1.727108298983703598e-05 5.125802231741063468e-06 1.108608043312233835e-06
1.200000000000000000e+01 0.000000000000000000e+00 7.667930264534285697e-12 2.585784439806919442e-03 1.580053173901721619e+00 6.964570014802752285e-01 1.203219160163341017e-01 5.072671501262365767e-03 1.116059091794934259e-03 4.096492169913027413e-04 2.750230453297359493e-04 1.412258106503013388e-04 1.775278336603562928e-05 5.269567941873626372e-06 1.139838226282084251e-06
1.300000000000000178e+01 0.000000000000000000e+00 4.086946262528737288e-13 9.367710344972799037e-04 1.441261285011719462e+00 6.799900489115608959e-01 1.210136806692413830e-01 5.160174983611718995e-03 1.137107031496274170e-03 4.176302631425338023e-04 2.804325967135838193e-04 1.440396801446384935e-04 1.811516696419060001e-05 5.377957533667000343e-06 1.163423291704959950e-06
1.400000000000000000e+01 0.000000000000000000e+00 1.407541817270864679e-14 3.342838191056927760e-04 1.304672164502660214e+00 6.594730793611134345e-01 1.209368848523251494e-01 5.216292119814133418e-03 1.151299298773338477e-03 4.231024222321658050e-04 2.841593109330597098e-04 1.459904914418551499e-04 1.836932589315117616e-05 5.454248366961853049e-06 1.180069586715707409e-06
1.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.176920832543017383e-04 1.173088386169568675e+00 6.358236947658324478e-01 1.201907761882032299e-01 5.244233465883220945e-03 1.159312983416779450e-03 4.263100742733090228e-04 2.863664228743129612e-04 1.471614830177753359e-04 1.852558350898527383e-05 5.501491435967251621e-06 1.190434803045312668e-06
1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.093722526550049869e-05 1.048436585820551770e+00 6.098329745228301402e-01 1.188655225090707312e-01 5.246969077317938275e-03 1.161776086873098773e-03 4.274801135370649425e-04 2.872055343553363044e-04 1.476299938742551177e-04 1.859353928421399836e-05 5.522524535745173657e-06 1.195130799301022190e-06
1.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.408395049232796411e-05 9.319499164190363505e-01 5.821788803041966220e-01 1.170428900086810248e-01 5.227243586416223213e-03 1.159270504794892957e-03 4.268229973643299460e-04 2.868173091369224698e-04 1.474678140778255256e-04 1.858211136226689401e-05 5.519984751721358605e-06 1.194726278522455219e-06
1.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.797190394485566810e-06 8.243212039983354167e-01 5.534386089634760753e-01 1.147968792044686825e-01 5.187590450308671164e-03 1.152334850051067380e-03 4.245337395416204839e-04 2.853321313344443083e-04 1.467415169344878740e-04 1.849957690541483804e-05 5.496320303786741843e-06 1.189749327745061950e-06
1.899999999999999645e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.619076982949316650e-06 7.258300332803675481e-01 5.240999275440595406e-01 1.121943207676298626e-01 5.130345410528571772e-03 1.141467123889810696e-03 4.207928508877935661e-04 2.828707289724152079e-04 1.455127736707841340e-04 1.835361033977867849e-05 5.453801775198749047e-06 1.180689826013904175e-06
2.000000000000000355e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.418500427775532614e-07 6.364470038966486554e-01 4.945715324678587876e-01 1.092954332247752514e-01 5.057659203128746402e-03 1.127127242608911379e-03 4.157672295828566782e-04 2.795447643478221286e-04 1.438386514534354950e-04 1.815131959654005858e-05 5.394532755190929802e-06 1.168001727013841889e-06
2.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.799262928354200922e-07 5.559182699251402626e-01 4.651924807109444338e-01 1.061543444770943062e-01 4.971509556620712887e-03 1.109739426763422122e-03 4.096110036590350353e-04 2.754573927953070248e-04 1.417718955435410253e-04 1.789928044418708807e-05 5.320459922950463524e-06 1.152105222216400232e-06
2.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.931348282556075924e-08 4.838332603779916252e-01 4.362407445752470303e-01 1.028195790225743533e-01 4.873712513345515931e-03 1.089694459629139212e-03 4.024663279677228906e-04 2.707037913773046841e-04 1.393611963464803710e-04 1.760356900250724854e-05 5.233382599424342151e-06 1.133388790188385651e-06
2.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.942078266923699177e-08 4.196782149195390499e-01 4.079409438957271594e-01 9.933451270436460812e-02 4.765933108285664264e-03 1.067351821341512835e-03 3.944641378337175532e-04 2.653716589551043809e-04 1.366514420852353660e-04 1.726979252508490246e-05 5.134961792264471069e-06 1.112211137462408176e-06
2.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.318614347130166039e-09 3.628778848626386111e-01 3.804713104820796610e-01 9.573779674446264432e-02 4.649695437791808578e-03 1.043041704842829912e-03 3.857248615100663516e-04 2.595416890323949026e-04 1.336839577927649678e-04 1.690311853326601090e-05 5.026728758117726577e-06 1.088903036134396459e-06
2.499999999999999645e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.043553404151337310e-09 3.128274632827682256e-01 3.539699395388027359e-01 9.206375275704177519e-02 4.526392149223753755e-03 1.017066919495497384e-03 3.763590934527783318e-04 2.532880167010632803e-04 1.304967312882967015e-04 1.650830238091121913e-05 4.910093105407580909e-06 1.063769063127598093e-06
2.600000000000000355e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.572161454389884967e-10 2.689165324310423544e-01 3.285403819535442915e-01 8.834274037040013017e-02 4.397293381091208972e-03 9.897046879554778458e-04 3.664682303444362355e-04 2.466786409597582631e-04 1.271246267728804477e-04 1.608971332576538684e-05 4.786350459737261288e-06 1.037089245846143819e-06
2.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.102422282287255038e-10 2.305465593402359348e-01 3.042566298729151852e-01 8.460149902109163900e-02 4.263555181922951999e-03 9.612083416470054622e-04 3.561450717092215544e-04 2.397758236189014469e-04 1.235995866512431889e-04 1.565135917992049953e-05 4.656689713069323805e-06 1.009120618733579069e-06
2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.692013707952553983e-11 1.971432360034679754e-01 2.811675460496627088e-01 8.086346541864847248e-02 4.126227434792020636e-03 9.318089199372488890e-04 3.454743868789164011e-04 2.326364659513362849e-04 1.199508221598380550e-04 1.519690960863523770e-05 4.522199876901064817e-06 9.800986950525911896e-07
2.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.119924006758073930e-11 1.681647507321341606e-01 2.593007851719104084e-01 7.714906811472567461e-02 3.986261313177036011e-03 9.017166778771371245e-04 3.345334499899164536e-04 2.253124641955653144e-04 1.162049933549530499e-04 1.472971814369173627e-05 4.383876558758021172e-06 9.502388580110829537e-07
3.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.683956804450057512e-12 1.431068925532548719e-01 2.386662528788555393e-01 7.347600054675482162e-02 3.844516292643976839e-03 8.711225071518323556e-04 3.233925446150724779e-04 2.178510449684503485e-04 1.123863789897961611e-04 1.425284297451521072e-05 4.242628080467569860e-06 9.197376751765283754e-07
3.099999999999999645e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.099815384407479051e-12 1.215057299501760835e-01 2.192591455137805345e-01 6.985947386350427335e-02 3.701766741686679085e-03 8.401992746708679969e-04 3.121154395611190732e-04 2.102950815962549179e-04 1.085170367855551433e-04 1.376906657744788160e-05 4.099281255849606396e-06 8.887741399448218054e-07
3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.562725077853553829e-13 1.029384673422617386e-01 2.010626109343781054e-01 6.631245077850123071e-02 3.558708113966329700e-03 8.091030830234744158e-04 3.007598372924563408e-04 2.026833923269154454e-04 1.046169545785113181e-04 1.328091424085262438e-05 3.954586844670468436e-06 8.575108436613797309e-07
3.299999999999999289e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.059597354264964659e-13 8.702296549358827515e-02 1.840500679484258217e-01 6.284586163722925833e-02 3.415962763138467168e-03 7.779744568287252004e-04 2.893777963749804508e-04 1.950510213423607263e-04 1.007041928033209331e-04 1.279067154111787077e-05 3.809224698948097432e-06 8.260950818307332434e-07
3.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.424711124828295135e-14 7.341631340523202542e-02 1.681872192144170108e-01 5.946880382550859268e-02 3.274085400448700604e-03 7.469394588225216009e-04 2.780161292694205422e-04 1.874295034474804519e-04 9.679501875153416338e-05 1.230040082213989238e-05 3.663808616969771719e-06 7.946598976960461417e-07
3.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.071667261338054367e-14 6.181275701113729537e-02 1.534337897767318326e-01 5.618872558959565194e-02 3.133568214314042411e-03 7.161107393437835152e-04 2.667167767421035375e-04 1.798471132719077102e-04 9.290403302426111798e-05 1.181195672846758876e-05 3.518890919687354615e-06 7.633250663216051112e-07
3.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.570816023948386088e-15 5.194122205780784401e-02 1.397450208199807475e-01 5.301159528339215166e-02 2.994845670183538758e-03 6.855885227102095306e-04 2.555171601021470618e-04 1.723290997820477600e-04 8.904428857858403981e-05 1.132700084000348534e-05 3.374966763487646723e-06 7.321980221691407038e-07
3.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.263761559342059352e-16 4.356261292452947437e-02 1.270729457471006241e-01 4.994205700479176918e-02 2.858299008088632971e-03 6.554615338093342783e-04 2.444505124176638618e-04 1.648979068637072332e-04 8.522740274882219637e-05 1.084701545396028011e-05 3.232478202696161438e-06 7.013747330225914306e-07
3.799999999999999289e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.646702401914998781e-02 1.153674733247199019e-01 4.698357353166095207e-02 2.724260454448299354e-03 6.258078680730215938e-04 2.335461898095440348e-04 1.575733807001630619e-04 8.146366260604528400e-05 1.037331655766947206e-05 3.091818014560061682e-06 6.709405229853801477e-07
3.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.047096413240980850e-02 1.045773004067024614e-01 4.413855741828497103e-02 2.593017163885745664e-03 5.966958078527617422e-04 2.228299638696914630e-04 1.503729646365308534e-04 7.776212400228004775e-05 9.907066033825488990e-06 2.953333298869446328e-06 6.409708471492494323e-07
4.000000000000000711e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.541466530580496416e-02 9.465067464818328891e-02 4.140849106532155932e-02 2.464814906040199097e-03 5.681845880688707329e-04 2.123242962011080020e-04 1.433118821887536046e-04 7.413070462962095103e-05 9.449283137820439101e-06 2.817328863814255625e-06 6.115320204139195831e-07
4.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.115952510039570411e-02 8.553602566032478260e-02 3.879403653040335714e-02 2.339861511618256812e-03 5.403251138687085444e-04 2.020485960298814025e-04 1.364033088244042563e-04 7.057627140892485849e-05 9.000855284978686091e-06 2.684070409136116475e-06 5.826819028221545750e-07
