1.000000000000000000e+00 2.280886598299837910e-10 4.777445849979382523e-10 9.964315532158752718e-10 5.883312294172212456e-10 3.706413136686355259e-10 1.898234958755042243e-10 6.392274963139187401e-11 3.841075362982713298e-11 2.745221593795434471e-11 2.402489034026240603e-11 1.922451308117202207e-11 9.616673938209938574e-12 6.412061355600236117e-12 3.847682771200652016e-12
2.000000000000000000e+00 2.842225943967134566e-11 1.834790653200914119e-10 1.758666977404247967e-09 2.011245024470249262e-09 1.333552349891553247e-09 6.999661870080761425e-10 2.381518154828243611e-10 1.433180147933613653e-10 1.024894287163115843e-10 8.970968662434228365e-11 7.180217844922355773e-11 3.593415243226795228e-11 2.396317891702186830e-11 1.438124606487490146e-11
3.000000000000000000e+00 1.542274131141226166e-12 3.294819796172419479e-11 1.641928283682416311e-09 3.856613771470723846e-09 2.697116904977257966e-09 1.451681625664043222e-09 4.990721858609595956e-10 3.007898020657942865e-10 2.152267240600729437e-10 1.884226142323546242e-10 1.508467815695783178e-10 7.552778986130993584e-11 5.037421079197049048e-11 3.023507130036735086e-11
4.000000000000000000e+00 5.663513872522932438e-14 4.160649830775955383e-12 1.158302335601952961e-09 5.828030024391997633e-09 4.307403837295854738e-09 2.378567057619354883e-09 8.263528688337914621e-10 4.987942667326600388e-10 3.571169139158571903e-10 3.126972865822619074e-10 2.503988165843727791e-10 1.254309287670459192e-10 8.367019434133007224e-11 5.022550723464777355e-11
5.000000000000000888e+00 1.642201473085358332e-15 4.252511392349968761e-13 6.938992652298339798e-10 7.722397799245522619e-09 6.042618246661012485e-09 3.425052796733769342e-09 1.202590574139529770e-09 7.269979255574341530e-10 5.208097317749042089e-10 4.561103689906245172e-10 3.653285651935010542e-10 1.830873449740973013e-10 1.221488359528085573e-10 7.333205471571802846e-11
6.000000000000000000e+00 4.051058594277295295e-17 3.763306925343854460e-14 3.726848001936986911e-10 9.409803617395485677e-09 7.808152501107970523e-09 4.545042682037559467e-09 1.612985141734685934e-09 9.765814421084215046e-10 7.000231516301249358e-10 6.131697433291206652e-10 4.912474590648257796e-10 2.463077228291906781e-10 1.643516638151456163e-10 9.868013806598257306e-11
7.000000000000000000e+00 8.870909049191320862e-19 2.995955039037680789e-15 1.849414882031726605e-10 1.081610952767612082e-08 9.532206113516667331e-09 5.700693322477706606e-09 2.045044329934092996e-09 1.240071668979582174e-09 8.894259503683038737e-10 7.792124136252704330e-10 6.244271291401433945e-10 3.132298729484966184e-10 2.090376542258002601e-10 1.255253504839821317e-10
8.000000000000000000e+00 1.771145894623042659e-20 2.197761283275373263e-16 8.639147303447111276e-11 1.190835744170899877e-08 1.116193767515260211e-08 6.861320592416736355e-09 2.488315730348185703e-09 1.511188744778845119e-09 1.084530688596427063e-09 9.503114402579835742e-10 7.617255823372851291e-10 3.822824226024981563e-10 2.551591536161557196e-10 1.532390677610173724e-10
9.000000000000000000e+00 3.288606032050724997e-22 1.509908162916200389e-17 3.846390783609331131e-11 1.268285683017156256e-08 1.266010861035633808e-08 8.002422575673251972e-09 2.934143722433654273e-09 1.784707116768735285e-09 1.281596337054402220e-09 1.123191235286814896e-09 9.005199812462129631e-10 4.521517256423118117e-10 3.018399294969110390e-10 1.812953311431060294e-10
1.000000000000000178e+01 0.000000000000000000e+00 9.827755526581767105e-19 1.646600144701864351e-11 1.315570523678357782e-08 1.400217690298418018e-08 9.104808865095702652e-09 3.375449517860050558e-09 2.056329432750036202e-09 1.477539825024595382e-09 1.295150593856298191e-09 1.038645535577869813e-09 5.217517547274405177e-10 3.483551939432737929e-10 2.092589063466216200e-10
