1.	0.	5.045841343534319	31.915299020084348	70.63996306608871	105.09588140008412	129.56722646151277	144.659760034068	152.68439473817122	155.85465417863213	155.8490510079603	150.5949597002627	142.31946062074368	133.34009251371862	124.61193565516565	116.49678401829978	109.09821291856981	102.4093347532721	96.37901962299793	90.94176049905467	79.51756170423495	70.50671315700222	63.26067135836368	57.32669424486885	48.21815627270148	41.574624619573285	36.52476169687872	29.36851723293467	14.804848871759456	9.89109271959916	5.9436101003908215	4.247939569023572	3.7176061605553437	2.974806663242992	1.4880963737513504
2.	0.	0.	0.33845923942906997	5.383215097311329	17.80261542969189	34.55700429747986	51.56582878512555	66.34249189760165	78.01114866057782	86.61992300392969	96.45205461443213	99.65427768757263	99.12324863291467	96.62586195535474	93.17082496749761	89.32023513166675	85.3825919047419	81.52347337917713	77.8278076718992	69.50183145455365	62.48917467296981	56.614964117308865	51.67027766871523	43.878212725582195	38.06207466118556	33.576669496264095	27.137707596199764	13.793880925818872	9.235590780397027	5.558133523259961	3.9747898808762048	3.479177094127799	2.784695369774433	1.393647829905321
3.	0.	0.	0.	0.1139583367594492	2.1211985170850607	7.738926142663651	16.471905417851385	26.69674581011436	36.88488298846377	46.07210115031544	60.05726003117149	68.45295208782714	72.69011566267865	74.17899928251096	73.95310880433217	72.69889033976948	70.85506263901883	68.69739546468794	66.39761733896471	60.62315003073401	55.30269971691012	50.61174967738363	46.531471142270995	39.90457989118711	34.8297861047003	30.854318837205177	25.068460298754797	12.849048177081775	8.621709114982243	5.196600729944792	3.7184577553729596	3.2553885717978326	2.606214707940149	1.3049362731236602
4.	0.	0.	0.	0.	0.0997125233924906	1.3398729171003845	4.658081573618763	9.974937677234228	16.565068310521585	23.5837726530393	36.513714538682734	46.257498329831925	52.678625800068296	56.44533801246611	58.30222201826912	58.855814168984374	58.54832768568224	57.68729818647099	56.48200878268006	52.77637051998861	48.87472926155452	45.19734372715401	41.868539313560156	36.26931815143506	31.857257377900275	28.34172528679	23.14986128755822	11.966290746000064	8.046969794824458	4.857618991714213	3.4779742586604803	3.0453995458771845	2.438699228597213	1.2216360343994928
5.	0.	0.	0.	0.	0.	0.12716185171585542	1.0938638945401582	3.4083822251689866	7.047293949610788	11.628619382008846	21.718529398388952	30.80598444237948	37.7778677017203	42.612058061117764	45.68170874681735	47.41675510351447	48.188592013857445	48.284753909461784	47.917002151039455	45.86106650107182	43.13660048570622	40.3212147488022	37.642312226579364	32.94626157580379	29.125289702625405	26.02391089704252	21.371667120674957	11.141779800095167	7.509031783407847	4.539870707866527	3.252422201241437	2.84841374408536	2.281518756862658	1.1434385615924254
6.	0.	0.	0.	0.	0.	0.0005359393867685117	0.17671197568052927	1.0205134928771578	2.805368129535914	5.504158540587207	12.64536895658523	20.236532445071845	26.832007445117732	31.93814511648115	35.59228456706451	38.02951014151543	39.51693382154521	40.29239994208802	40.54741328776635	39.78258889996912	38.023848843534175	35.93603722835985	33.816152756957415	29.91095056251819	26.615925566106036	23.886852796254868	19.72426911674987	10.371905483270542	7.005683958287804	4.2421096605151085	3.040933583883107	2.6636774663174965	2.134076663961913	1.0700515881302466
7.	0.	0.	0.	0.	0.	0.	0.009479811075285612	0.241865253288604	1.0168740361133195	2.478669602368491	7.2013049819110995	13.11751705332683	18.88381044474197	23.777156830148563	27.587495068609723	30.373666155522937	32.295192058453146	33.52751153126127	34.22903496596903	34.45269919868209	33.47636036579481	31.997685670712066	30.355899107214704	27.140560304258443	24.31238754237357	21.917433179625867	18.19865898181265	9.65326541654944	6.534838459827101	3.9631574417883857	2.842687160103752	2.4904774816949464	1.9958082174228513	1.0011983390895538
8.	0.	0.	0.	0.	0.	0.	0.	0.03426018414602043	0.317413574673863	1.0438669241316605	4.001699860187219	8.389303329370735	13.172337275163384	17.587682731711592	21.278049336353718	24.164623997226172	26.308810366449123	27.823826800849528	28.829778674599186	29.789879473053013	29.438407671315254	28.465182497378244	27.229788110127576	24.6138264860754	22.199017870942107	20.10339081347483	16.78639589251424	8.98265374635001	6.094524352674696	3.701900046121073	2.656906110311479	2.3281390216700717	1.866179006321722	0.9366167730941608
9.	0.	0.	0.	0.	0.	0.	0.	0.0007188562160619006	0.07535231926325764	0.39837234488922524	2.160493781871264	5.290084469171051	9.107377526633789	12.928197095117643	16.334129738038847	19.153473583481077	21.36749288484461	23.032143734965278	24.230067348163495	25.719400052629016	25.858597205448543	25.300610725298053	24.408364169701592	22.310969401738145	20.261219129932265	18.433274141186843	15.47957501051129	8.357050717235095	5.682881586583	3.457284620599484	2.482855822862855	2.176023865122015	1.7446834384158616	0.8760588585309008
10.	0.	0.	0.	0.	0.	0.	0.	0.	0.009524755843979611	0.1296859330180451	1.1253341962764074	3.284657428041805	6.240243189595249	9.44462676439549	12.481429753353193	15.127104736586626	17.30412205020483	19.0200201990244	20.322702433265498	22.17320933541777	22.68975019322663	22.469000459600068	21.864377874930845	20.213617481035133	18.48539627929676	16.896396056152387	14.270797399006444	7.773612746880955	5.298155243674098	3.228316366599386	2.319841777494011	2.03352851153933	1.630843306121904	0.8192898826409247
