0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
1.	2.696656622042404e-6	0.0006581600067543105	0.0014306747334346692	0.002151142537878381	0.0026909977653452183	0.0030456973065496732	0.0032528096614562515	0.0032400731858719597	0.0027991586231309548	0.002071120898222989	0.0013163952018099986	0.000677287573982835	0.00022853177592120795	0.00013736375675435893	0.00009818541760300721	0.00008593026005976014	0.0000687639437143815	0.00003440092571890192	0.000022938007886682314	0.00001376471887817663
2.	1.5035337390711504e-10	0.000038816347314074306	0.0002593967616247707	0.0007510657988434695	0.0014205083803752179	0.002120168358816589	0.0027490967941200674	0.004271882831641495	0.004293283892286972	0.0035419581883192174	0.0023880612392744903	0.0012646941923392487	0.00043199411991451213	0.0002601234303902404	0.00018606202156628616	0.0001628726291869012	0.00013037298916459105	0.00006525843909124262	0.000043521031734289234	0.00002611988787040627
3.	3.732214985632613e-15	1.3804005442558023e-6	0.000030340144252997257	0.00017672638105075704	0.000520317469028724	0.0010448026588951124	0.0016679629951781814	0.00416606751479999	0.004909609091406151	0.004534544561204465	0.0032471984642247266	0.0017706562835228463	0.000612306914955825	0.0003693589432592603	0.00026438138466003733	0.00023147955398240214	0.0001853434406386939	0.00009282529535684667	0.0000619164257146102	0.00003716537849441744
4.	2.785810126584918e-18	3.79925648062191e-8	2.8529526536678543e-6	0.00003430730729743624	0.0001601169541318981	0.0004382247508370818	0.0008695850688438834	0.003568751473906329	0.004963971570732973	0.005151109086283136	0.0039225206774347494	0.002202947030654087	0.0007712674319748908	0.00046608379180729194	0.0003338495559447367	0.00029236414704427095	0.00023416067776410782	0.00011733930161801585	0.00007828168737534641	0.00004699519936241765
5.	4.492113238438724e-23	8.886368458291546e-10	2.337350192398937e-7	5.9042128809821435e-6	0.00004423084225904034	0.00016652515236540124	0.00041357984295900904	0.0028364766731102304	0.004682373442413163	0.005476500299950509	0.004439569330323183	0.0025687222014466474	0.0009105572626893791	0.0005512486601150185	0.0003951294978641641	0.00034610228234445455	0.00027728079169399327	0.00013902409720457527	0.00009276496995454791	0.00005569779985919466
6.	5.749544428917916e-28	1.852290737919097e-11	1.7372243882260435e-8	9.334817965963856e-7	0.00001132870911724907	0.00005907839300467616	0.00018461285737389713	0.0021445978975179352	0.004221164750732367	0.005580487716826587	0.004821006321085576	0.0028745631642061297	0.0010317488956265357	0.0006257448544390728	0.0004488434045500401	0.0003932345889826828	0.0003151321424906675	0.00015808989696666892	0.0001055055704664064	0.00006335635950987277
7.	6.20003730569865e-33	3.5384811835499806e-13	1.1995553645870841e-9	1.3843983857645098e-7	2.741166074294421e-6	0.00001990764543503147	0.00007859915437086109	0.0015636573996339147	0.003684452418736688	0.005519893795885195	0.005086885892418635	0.0031265172408754404	0.0011363119522894718	0.0006904075669591618	0.000495574906698772	0.00043426834788069313	0.0003481168412205489	0.00017473419912626714	0.00011663439461951828	0.00007004906366180585
8.	5.850678748550488e-38	6.336066239967332e-15	7.814720046676618e-11	1.9519367492373865e-8	6.341761790419444e-7	6.4419850307254105e-6	0.000032244508374755675	0.0011086678785773112	0.003138326457456346	0.005340530572137806	0.005254906303497413	0.0033301355414982908	0.0012256190996757798	0.0007460189765851676	0.0005358711681545457	0.00046967929578854755	0.00037661216012843375	0.0001891424592511528	0.00012627439958520347	0.00007584936607956224
9.	4.957850811264773e-43	9.43260449101337e-17	4.854824550121373e-12	2.6409023042420694e-9	1.4144782542852658e-7	2.016937455637379e-6	0.000012834896456369318	0.0007686665310562827	0.002622026757647871	0.005078931027176557	0.005340642072740192	0.0034905084180403786	0.0013009516546376662	0.0007933111943409536	0.0005702448791157247	0.0004999133407906004	0.0004009718741179672	0.00020148873185056734	0.00013454101559162823	0.00008082623902741546
