1.	0.	1.7347205608491127e6	1.0972228741740128e7	2.4285463613593027e7	3.61311372897006e7	4.454419321824059e7	4.973288753522812e7	5.249169382079408e7	5.358160407761191e7	5.357967775161224e7	5.1773362491279945e7	4.8928311006867975e7	4.584127488777776e7	4.284060321976161e7	4.0050677924762316e7	3.750710738145708e7	3.5207523686217636e7	3.313434878184007e7	3.1265061867170226e7	2.733751218985116e7	2.4239653343058106e7	2.1748521173597943e7	1.9708466521547128e7	1.657702281893437e7	1.4293028897860944e7	1.2556925749732254e7	1.0096665197550273e7	5.089790579922589e6	3.4004798688210943e6	2.0433663971678729e6	1.4604082074582553e6	1.2780837534890715e6	1.0227151295375376e6	511595.82720120397
2.	0.	0.	117873.25153924785	1.8747813424317318e6	6.200014424603509e6	1.2034969016862523e7	1.795853443821465e7	2.310471786315448e7	2.7168493802814346e7	3.016662210130683e7	3.359080199501194e7	3.47060217964326e7	3.452108336355089e7	3.3651332877402686e7	3.244806702880576e7	3.1107044266185973e7	2.973570392002768e7	2.8391710919715468e7	2.7104642691784196e7	2.420500286917967e7	2.176274524853265e7	1.9716967743418816e7	1.799491024981644e7	1.5281212634111214e7	1.3255659701332456e7	1.169355345730709e7	9.451093251528084e6	4.803915528540984e6	3.2164260517977024e6	1.93569917601037e6	1.3842771975570917e6	1.2116729844855051e6	969809.8309719485	485357.70950931084
3.	0.	0.	0.	40202.525386953705	748322.0592618003	2.7301589648060338e6	5.811002639767477e6	9.418149050786128e6	1.3012347204300307e7	1.6253438482834587e7	2.1187160059826437e7	2.4149014652011484e7	2.564381249682574e7	2.616906482347981e7	2.60893745792915e7	2.5646908050767094e7	2.4996437606423326e7	2.4235250037182666e7	2.342392818822559e7	2.1386796240211006e7	1.9509833616028138e7	1.785494777427459e7	1.6415496251390668e7	1.4077643915754588e7	1.2287344655197205e7	1.0884868730299821e7	8.843718153766094e6	4.532921418708657e6	3.0415894916548366e6	1.8332706383075984e6	1.3118074250789797e6	1.1484446458564997e6	919427.362133101	460358.8920339406
4.	0.	0.	0.	0.	35631.7352938947	478796.39873976854	1.6645404605320813e6	3.564490465147271e6	5.919438292043466e6	8.427534634709435e6	1.304798000064614e7	1.6529868864701472e7	1.8824424317954086e7	2.0170438719296042e7	2.083398625690878e7	2.1031809442040905e7	2.0921930796844598e7	2.061424652457554e7	2.0183542822299667e7	1.885935286923412e7	1.7465122297162056e7	1.6151028304980278e7	1.4961497906241443e7	1.2960646262807459e7	1.1384020015326416e7	1.012776348278873e7	8.272478736114066e6	4.276089801006549e6	2.875541485581788e6	1.7358440864048142e6	1.2428354426030184e6	1.088257189678294e6	871456.0861403814	436545.08302699483
5.	0.	0.	0.	0.	0.	46025.85688743151	395920.8078923899	1.2336538859455204e6	2.550747243703473e6	4.208944461352293e6	7.860957609593264e6	1.1150135139504338e7	1.3673587706452833e7	1.5423308638052687e7	1.653435964311444e7	1.7162354550618954e7	1.7441718642101858e7	1.7476524156376682e7	1.734341749290131e7	1.6599277652860114e7	1.5613165220350979e7	1.459414466299696e7	1.3624523802341994e7	1.1924802130533585e7	1.0541812639323767e7	9.419277734921513e6	7.735411832001205e6	4.032734311673402e6	2.7178718897438883e6	1.6431928024657224e6	1.1772046156290618e6	1.0309749470651912e6	825788.979732654	413864.21230339404
6.	0.	0.	0.	0.	0.	196.46808357153813	64780.20474559688	374106.3544767479	1.028409767466216e6	2.017749594153579e6	4.635620121027628e6	7.418437319169825e6	9.836248671524677e6	1.1708089233186021e7	1.3047647012822315e7	1.3941100731033059e7	1.4486370004180552e7	1.4770645327732218e7	1.4864129748820728e7	1.4583755539630169e7	1.3939025376259066e7	1.3173662059028437e7	1.2396541269304883e7	1.0964947305429572e7	9.75703599615118e6	8.756595068954468e6	7.230648556328129e6	3.802199359838159e6	2.5681883723675217e6	1.5550996546960243e6	1.1147648563323414e6	976467.8991322756	782323.454320847	392266.3458460004
7.	0.	0.	0.	0.	0.	0.	3519.4624278431183	89794.58185292527	377523.3425569286	920227.6783042242	2.6735471956134937e6	4.869992455454525e6	7.010779099601251e6	8.827476564676162e6	1.0242097822540628e7	1.1276488105222337e7	1.1989871332565445e7	1.2447380669956634e7	1.270782735513818e7	1.2790864649577325e7	1.2428390354266811e7	1.1879419494930433e7	1.1269891933792554e7	1.0076169398615379e7	9.02618562827919e6	8.137037961817331e6	6.756410651537128e6	3.583858862769533e6	2.4261156945780963e6	1.4713567181064147e6	1.0553723670907428e6	924611.4563470489	740961.1835738668	371703.60350651364
8.	0.	0.	0.	0.	0.	0.	0.	12880.445578496821	119334.68474768044	392451.80499219545	1.5044775314381071e6	3.1540392344334084e6	4.9522668264483e6	6.612258396281661e6	7.999687197399657e6	9.084922690272927e6	9.891050168199493e6	1.046063516081516e7	1.083883243813261e7	1.1199791562918644e7	1.1067652360298943e7	1.070175900038322e7	1.0237300604446338e7	9.253804684213404e6	8.345934171400574e6	7.558063033537237e6	6.31100690618288e6	3.3771150276721823e6	2.2912950180557724e6	1.3917649093148836e6	998889.3934482198	875286.2459812388	701607.9373132123	352130.0796962578
9.	0.	0.	0.	0.	0.	0.	0.	273.6572045534458	28685.437484519436	151654.05798535806	822465.8500429258	2.0138515816357501e6	3.4670347408345514e6	4.921560387065256e6	6.218145135355012e6	7.291424795709573e6	8.134266965396459e6	8.767973244931938e6	9.224003838994661e6	9.79096927025548e6	9.843959427217709e6	9.63154278961371e6	9.291878622119132e6	8.493433569796631e6	7.713126024446334e6	7.0172562461505355e6	5.892829651329225e6	3.181397178588208e6	2.163383238601139e6	1.3161336349039872e6	945183.9861886745	828377.9073833561	664173.4214988911	333501.7669642089
10.	0.	0.	0.	0.	0.	0.	0.	0.	3671.0985446112254	49984.46655827092	433734.23926271155	1.265995821956162e6	2.4051585223387354e6	3.6402146298672874e6	4.810680646597814e6	5.8303953500042735e6	6.669476710464428e6	7.33083027164933e6	7.83291924196516e6	8.5461546578187e6	8.745243476723487e6	8.660160558156913e6	8.427122659130739e6	7.7908749506540075e6	7.1247717515386e6	6.51232808346711e6	5.500351339194535e6	2.9961606269922396e6	2.0420523447296827e6	1.2442804528641708e6	894129.7722050895	783776.894801572	628571.1240963017	315776.48236294667
