0.	2.098856890162195e8	1.7490474084684956e8	1.0494284450810975e8	3.498094816936991e7	2.098856890162195e7	1.0494284450810974e7	3.4980948169369916e6	2.0988568901621946e6	1.4991834929729966e6	1.3117855563513718e6	1.0494284450810973e6	524714.2225405487	349809.4816936991	209885.6890162195
1.	1.2200752896308595e7	2.5279100186119292e7	5.197216106090769e7	3.050450138227498e7	1.920957990872061e7	9.836505521360489e6	3.312263897231076e6	1.99030948403435e6	1.4224752675950525e6	1.244883234602833e6	996144.6790893425	498301.03022072447	332249.64912186546	199372.889920989
2.	401712.41752434	2.5320218053531577e6	2.34968406669416e7	2.6515445694380324e7	1.7565865289361272e7	9.216920482574198e6	3.135589254666983e6	1.8869596937775163e6	1.3493977231300059e6	1.1811362866993109e6	945361.7486735742	473115.80722926743	315503.673048831	189346.1482996489
3.	10265.322973500259	211246.08883070046	9.99726575267185e6	2.2979634977489147e7	1.6049012503149657e7	8.633507149190165e6	2.967651089041657e6	1.788575923521162e6	1.2797909928038202e6	1.120406281413866e6	896970.4925937259	449105.4829789811	299536.494288112	179784.57975468118
4.	225.01501518170926	15705.226645309482	4.069696985513587e6	1.9860453156705495e7	1.4650883011540603e7	8.084337360670923e6	2.8080475370127247e6	1.6949362210890409e6	1.213501792365105e6	1.062560467447791e6	850866.2066301457	426219.1326698009	284314.466613603	170668.1394085807
5.	4.436093843073022	1076.255106265	1.6012227328944493e6	1.7120564314721517e7	1.336364354330462e7	7.567573542044338e6	2.6563939592616768e6	1.6058279018867938e6	1.150383165740522e6	1.007471554623364e6	806948.472622792	404407.8957024329	269805.3031962414	161977.5901549431
6.	0.08080481879238406	69.34484863823641	613021.5778860546	1.4723166580202391e7	1.2179788585877715e7	7.081465315227392e6	2.5123222538001416e6	1.5210471865190433e6	1.0902942399243093e6	955017.5030045244	765120.9936859682	383624.89701934345	255978.0249579275	153694.47204373367
7.	0.00138336783959339	4.255126923533739	229454.0301672402	1.2632860612089586e7	1.109215547890658e7	6.624346167813859e6	2.3754801945516337e6	1.4403988516693017e6	1.0330999887874923e6	905081.3196755747	725291.4353885197	363825.1712738154	242802.91077776425	145801.07276237378
8.	0.000022516681579598878	0.2508785071387336	84261.47627171897	1.0816221872856848e7	1.0093933309772616e7	6.194630185298561e6	2.245530794366013e6	1.363695893790636e6	978671.0055023669	857550.86291661	687371.2726961402	344965.5897309843	230251.4494877687	138280.39917550952
9.	3.4830789013529466e-7	0.014304257637175634	30439.07775855224	9.242148040937204e6	9.17866665437753e6	5.7908088517945865e6	2.122151691648114e6	1.290759205169147e6	926883.2832874781	812318.6535227235	651275.6424789169	327004.78980782727	218296.29359721916	131116.14988751963
10.	8.28533598660343e-9	0.0007925476226918623	10839.447984377424	7.882038262793815e6	8.34025506794835e6	5.411447923468799e6	2.0050345598058081e6	1.2214172619361486e6	877618.0041877576	769281.6930221017	616923.2013935826	309903.1071620931	206911.21468676333	124292.68879297604
11.	0.	0.000042836190464875535	3811.3552440175345	6.709848979716332e6	7.572949108206454e6	5.055184378168502e6	1.8938845387459507e6	1.155505823618265e6	830761.3356135708	728341.2885559893	584235.9889560435	293622.5102430429	196071.06041530485	117795.01958139038
12.	0.	2.2674110426335185e-6	1325.0666104096333	5.702061343260285e6	6.871343565253369e6	4.720723444032088e6	1.7884196876694504e6	1.092867643827715e6	786204.2343713092	689402.8841911184	553139.2956257111	278126.5372196931	185751.71308452933	111608.76116366604
13.	0.	1.1877844265990343e-7	456.0052619182945	4.837587378441896e6	6.230368477425177e6	4.406835709263371e6	1.6883704584388651e6	1.0333521917076604e6	743842.2579267416	652375.8984425837	523561.53572891926	263380.23520498	175930.04970771197	105720.12398872999
14.	0.	5.645208369707316e-9	155.48376343502503	4.097635743168075e6	5.645278428773191e6	4.112354314697502e6	1.5934791888136733e6	976815.3837597923	703575.3826506865	617173.5677923205	495434.12505430094	249350.10169690257	166583.90353117784	100115.88721983875
14.999999999999998	0.	0.	52.569089807250165	3.4655528929367685e6	5.111640550492053e6	3.836172230291268e6	1.5034996148695454e6	923119.325693245	665307.8288046564	583712.7959952952	468691.36295841937	236004.02816027126	157692.02695846328	94783.37674104291
16.	0.	0.	17.63614383731759	2.9266514616284566e6	4.625321584410165e6	3.5772396162273935e6	1.4181964019386554e6	872132.0639455108	628947.892031985	551914.0089722708	443270.3188252067	223311.24567516937	149234.05582885022	89710.44396525463
17.	0.	0.	5.874377083561682	2.46803451957513e6	4.182474310567023e6	3.3345612689270605e6	1.337344693428277e6	823727.3465372864	594407.7811275568	521701.0150945455	419110.7227278603	211242.2725806469	141190.47500352128	84885.4454162922
18.	0.	0.	1.9436997946507846	2.078421908473485e6	3.7795235920147425e6	3.1071941519132527e6	1.2607296768946105e6	777784.3929340848	561603.4618666538	493000.8706724238	396154.8601467876	199768.86404449926	133542.58521410823	80297.22305817729
18.999999999999996	0.	0.	0.6391494632546512	1.74798294595445e6	3.413152247477255e6	2.8942450111560347e6	1.1881461667680305e6	734187.6725980699	530454.5066806002	465743.7504653188	374347.47060198954	188863.96349224733	126272.47112988896	75935.08534583423
20.	0.	0.	0.20895616894898864	1.4681783308521546e6	3.0802869256450175e6	2.6948680742561584e6	1.119398203144679e6	692826.6919238408	500883.9499738396	439862.82303736656	353635.65006290766	178501.65583062803	119362.97060131647	71788.78897218661
21.	0.	0.	0.06794252398441329	1.231612973193805e6	2.7780841230170336e6	2.5082628325822684e6	1.0542986660776143e6	653595.7892619051	472818.14888381684	415294.13078821305	333968.757003276	168657.122403032	112797.64503895915	67848.5212874682
